TF	p	sign	KP
YAL051W	0.000318455641350752	1	YFR019W
YBL005W	0.759830436534951	-1	YFR019W
YBL008W	0.903735691372796	-1	YFR019W
YBL021C	0.999804834259635	-1	YFR019W
YBL054W	0.756522754746173	-1	YFR019W
YBL103C	0.317709941421711	1	YFR019W
YBR033W	0.989457605560176	-1	YFR019W
YBR049C	0.992484403953658	-1	YFR019W
YBR083W	0.0307024960788906	1	YFR019W
YBR112C	0.166434962342454	1	YFR019W
YBR150C	0.26059874962102	-1	YFR019W
YBR182C	0.0883311501416325	1	YFR019W
YBR239C	0.171679364549216	1	YFR019W
YBR240C	0.660696617523691	1	YFR019W
YBR297W	0.699444696401299	1	YFR019W
YCL055W	0.159757694946191	-1	YFR019W
YCR065W	0.053249530749123	-1	YFR019W
YCR084C	0.276988802000959	1	YFR019W
YCR106W	0.966796276302894	1	YFR019W
YDL020C	0.999940141183143	-1	YFR019W
YDL048C	0.426127234424206	1	YFR019W
YDL056W	0.0298617593113212	1	YFR019W
YDL106C	0.0163413227900703	1	YFR019W
YDL170W	0.877822623894225	-1	YFR019W
YDR009W	0.995185266698788	-1	YFR019W
YDR026C	0.741655400892308	-1	YFR019W
YDR034C	0.172633945099923	1	YFR019W
YDR043C	7.02596548605354e-06	1	YFR019W
YDR049W	0.988769832099604	-1	YFR019W
YDR123C	9.4917857576553e-17	1	YFR019W
YDR146C	0.682610325862997	1	YFR019W
YDR174W	0.446142069132726	1	YFR019W
YDR207C	1.54542488774773e-09	1	YFR019W
YDR213W	0.876181654164273	-1	YFR019W
YDR216W	0.0392485416551869	1	YFR019W
YDR253C	0.000512380427974624	1	YFR019W
YDR259C	4.19191767382737e-11	1	YFR019W
YDR266C	0.978300162511229	-1	YFR019W
YDR277C	0.0144091386151803	1	YFR019W
YDR310C	0.724397901430174	1	YFR019W
YDR421W	0.958440583661251	-1	YFR019W
YDR423C	0.000261110825636944	1	YFR019W
YDR451C	0.863956670804974	-1	YFR019W
YDR463W	0.443700422910404	1	YFR019W
YDR501W	0.674607633862781	1	YFR019W
YDR520C	0.977793787215997	-1	YFR019W
YEL009C	0.0197002511116097	1	YFR019W
YER028C	0.999381061809029	1	YFR019W
YER040W	0.0504645198295167	1	YFR019W
YER045C	0.976632771887941	-1	YFR019W
YER051W	0.821430959597295	-1	YFR019W
YER068W	0.966319980546332	-1	YFR019W
YER088C	0.194757468249367	-1	YFR019W
YER109C	0.000290114314957072	1	YFR019W
YER111C	1.58023152093878e-07	1	YFR019W
YER130C	0.996546836442555	-1	YFR019W
YER161C	0.988981954639954	-1	YFR019W
YER169W	0.635720234944331	1	YFR019W
YER184C	0.855418033315936	-1	YFR019W
YFL021W	0.134430381284169	1	YFR019W
YFL031W	0.96031178696449	1	YFR019W
YFL044C	0.992307693555299	-1	YFR019W
YFL052W	0.825528537329534	-1	YFR019W
YFR034C	0.00573957957156711	-1	YFR019W
YGL013C	0.913465915993712	-1	YFR019W
YGL035C	0.19311251346158	1	YFR019W
YGL071W	0.999541242514704	1	YFR019W
YGL073W	0.00317695205572747	1	YFR019W
YGL096W	0.663960168727829	1	YFR019W
YGL131C	0.679179642865548	1	YFR019W
YGL162W	1.33152838695959e-05	1	YFR019W
YGL166W	0.308501084546428	-1	YFR019W
YGL181W	0.825812016718325	-1	YFR019W
YGL192W	0.856681038251063	-1	YFR019W
YGL197W	0.926353006972576	-1	YFR019W
YGL209W	0.999946679873265	-1	YFR019W
YGL237C	0.902148940116662	1	YFR019W
YGL252C	0.0456617734308734	1	YFR019W
YGL254W	0.999241708276508	1	YFR019W
YGR044C	0.50059763982637	-1	YFR019W
YGR067C	0.528680222631737	-1	YFR019W
YGR089W	0.78186562018872	-1	YFR019W
YGR097W	0.984073489936436	-1	YFR019W
YGR249W	0.995340832840066	-1	YFR019W
YGR288W	0.333228723818338	-1	YFR019W
YHL009C	0.627338566415853	-1	YFR019W
YHL020C	0.880650468361319	-1	YFR019W
YHL027W	0.531105459610003	1	YFR019W
YHR006W	0.932805901326772	-1	YFR019W
YHR084W	4.74322992825631e-10	1	YFR019W
YHR124W	1.04541018373631e-09	1	YFR019W
YHR178W	0.569728384510685	-1	YFR019W
YHR206W	3.43306907397784e-13	1	YFR019W
YIL036W	0.996168330755896	-1	YFR019W
YIL101C	0.0161755063044738	1	YFR019W
YIL119C	0.933998874798078	1	YFR019W
YIL122W	0.0444935337768893	-1	YFR019W
YIL128W	0.999608792044649	-1	YFR019W
YIL131C	3.12774281648123e-07	-1	YFR019W
YIR017C	0.620827539895104	-1	YFR019W
YIR018W	0.00040535332323553	1	YFR019W
YIR023W	2.37055875106868e-05	1	YFR019W
YIR033W	0.0331766739748089	1	YFR019W
YJL056C	0.974857594086698	-1	YFR019W
YJL089W	0.915597196291232	1	YFR019W
YJL103C	0.00169760794248061	-1	YFR019W
YJL110C	0.993371996265227	-1	YFR019W
YJL127C	0.468111367638945	-1	YFR019W
YJL206C	0.993616369451795	-1	YFR019W
YJR060W	0.00212948716217103	1	YFR019W
YJR094C	0.907953343357277	1	YFR019W
YJR127C	0.935843049479514	-1	YFR019W
YJR140C	0.906469473206634	-1	YFR019W
YJR147W	0.991360252404353	-1	YFR019W
YKL005C	0.988224521749615	-1	YFR019W
YKL015W	0.279357461994975	1	YFR019W
YKL020C	8.957096851105e-24	1	YFR019W
YKL032C	0.000335917220997689	1	YFR019W
YKL038W	0.588213547867003	-1	YFR019W
YKL043W	8.17801070719903e-05	1	YFR019W
YKL062W	1.31238694719892e-07	1	YFR019W
YKL072W	0.821226859436099	-1	YFR019W
YKL109W	0.998961143863794	-1	YFR019W
YKL112W	0.548535112080175	-1	YFR019W
YKL185W	3.33470345215725e-11	1	YFR019W
YKL222C	0.777536562052267	-1	YFR019W
YKR034W	0.998421657136918	-1	YFR019W
YKR064W	0.779643171765688	-1	YFR019W
YKR099W	0.136846664201341	-1	YFR019W
YLR013W	0.984145632981299	1	YFR019W
YLR014C	0.957014185129769	-1	YFR019W
YLR098C	0.949575113079097	-1	YFR019W
YLR131C	0.00413533665654172	1	YFR019W
YLR176C	0.668365310114929	1	YFR019W
YLR182W	1.34489634465473e-08	1	YFR019W
YLR183C	0.727636627710805	1	YFR019W
YLR228C	0.981026321354697	1	YFR019W
YLR256W	1.8338267971617e-06	1	YFR019W
YLR266C	0.725714876404262	-1	YFR019W
YLR278C	0.880875973638049	-1	YFR019W
YLR403W	0.750578961767846	-1	YFR019W
YLR451W	0.903088927334565	-1	YFR019W
YML007W	0.00145960210596213	1	YFR019W
YML027W	0.781627832652745	1	YFR019W
YML051W	0.942084018094623	-1	YFR019W
YML076C	0.848309807432606	-1	YFR019W
YML081W	0.8589010265307	-1	YFR019W
YML099C	0.790990619725802	-1	YFR019W
YML113W	0.999489042329378	-1	YFR019W
YMR016C	1.24911859156411e-08	1	YFR019W
YMR019W	0.988960896647745	-1	YFR019W
YMR021C	0.61385944731178	-1	YFR019W
YMR037C	3.29355560399656e-18	1	YFR019W
YMR042W	0.0392907762939087	-1	YFR019W
YMR043W	0.0414384866678061	1	YFR019W
YMR053C	0.999768233796289	-1	YFR019W
YMR070W	0.364749607787459	-1	YFR019W
YMR075W	0.361130433590926	-1	YFR019W
YMR164C	0.337366708555652	-1	YFR019W
YMR172W	7.69815119529618e-14	1	YFR019W
YMR182C	0.956992692623245	1	YFR019W
YMR280C	0.078381951682425	1	YFR019W
YNL027W	1.10995838278318e-08	1	YFR019W
YNL068C	1.42415692100289e-07	-1	YFR019W
YNL139C	0.951886949217911	-1	YFR019W
YNL167C	3.82444377884392e-13	1	YFR019W
YNL199C	0.801768504784548	-1	YFR019W
YNL216W	9.35339880124408e-09	1	YFR019W
