TF	p	sign	KP
YAL051W	8.85854968693116e-06	-1	YAR018C
YBL005W	0.83094431002767	-1	YAR018C
YBL008W	0.64673399416253	1	YAR018C
YBL021C	0.208631184367055	1	YAR018C
YBL054W	0.983628754064682	1	YAR018C
YBL103C	0.453100452545224	-1	YAR018C
YBR033W	0.93596283509052	-1	YAR018C
YBR049C	0.871194306871137	-1	YAR018C
YBR083W	1.8857523859652e-06	1	YAR018C
YBR112C	0.129866614194134	1	YAR018C
YBR150C	0.254621636875056	-1	YAR018C
YBR182C	0.406882374560676	1	YAR018C
YBR239C	0.721744162073752	1	YAR018C
YBR240C	0.924569028465637	1	YAR018C
YBR297W	0.909197380322191	-1	YAR018C
YCL055W	0.174978066038356	-1	YAR018C
YCR065W	0.0300808779796507	1	YAR018C
YCR084C	0.159733987254452	-1	YAR018C
YCR106W	0.697528574737347	1	YAR018C
YDL020C	0.99400462045601	-1	YAR018C
YDL048C	0.757751195974135	-1	YAR018C
YDL056W	3.45158501412393e-05	1	YAR018C
YDL106C	0.0201222134010961	1	YAR018C
YDL170W	0.632608960009515	-1	YAR018C
YDR009W	0.973878894276089	1	YAR018C
YDR026C	0.78907357318788	1	YAR018C
YDR034C	0.993055733236287	-1	YAR018C
YDR043C	9.77684699317717e-07	-1	YAR018C
YDR049W	0.932634347368212	-1	YAR018C
YDR123C	1.61227906873426e-08	1	YAR018C
YDR146C	0.332724943987632	-1	YAR018C
YDR174W	0.913503093052483	-1	YAR018C
YDR207C	2.63703313458947e-05	1	YAR018C
YDR213W	0.925684602490977	-1	YAR018C
YDR216W	0.0722357532584238	1	YAR018C
YDR253C	7.44647957906619e-05	-1	YAR018C
YDR259C	1.19799637310755e-07	1	YAR018C
YDR266C	0.940458866411462	1	YAR018C
YDR277C	0.0042060858939967	1	YAR018C
YDR310C	0.993111500602994	1	YAR018C
YDR421W	0.8436668724891	-1	YAR018C
YDR423C	0.317129564234636	1	YAR018C
YDR451C	0.809736691372991	-1	YAR018C
YDR463W	0.436096125754825	-1	YAR018C
YDR501W	0.165679156288884	1	YAR018C
YDR520C	0.991379194275017	-1	YAR018C
YEL009C	0.133662230089945	-1	YAR018C
YER028C	0.988450944126525	1	YAR018C
YER040W	0.0990271113758104	1	YAR018C
YER045C	0.869112919619893	1	YAR018C
YER051W	0.505092951972606	1	YAR018C
YER068W	0.980720684101771	1	YAR018C
YER088C	0.452432048375958	1	YAR018C
YER109C	0.00162747533245777	1	YAR018C
YER111C	1.12684774422298e-09	1	YAR018C
YER130C	0.960730182071862	1	YAR018C
YER161C	0.998995808424499	1	YAR018C
YER169W	0.784840435466076	1	YAR018C
YER184C	0.967049855161236	-1	YAR018C
YFL021W	0.196968799328882	-1	YAR018C
YFL031W	0.921838808270821	1	YAR018C
YFL044C	0.972919815917439	1	YAR018C
YFL052W	0.483249861556337	-1	YAR018C
YFR034C	0.10748935583059	1	YAR018C
YGL013C	0.974615302334639	1	YAR018C
YGL035C	0.67698235145865	1	YAR018C
YGL071W	0.773183914296476	-1	YAR018C
YGL073W	0.000763891172587988	-1	YAR018C
YGL096W	0.673345280931445	-1	YAR018C
YGL131C	0.940090758124172	-1	YAR018C
