TF	p	sign	KP
YAL051W	0.960619998151404	-1	YGR262C
YBL005W	0.0458347393235808	-1	YGR262C
YBL008W	0.187666605615462	-1	YGR262C
YBL021C	0.0626967903108451	-1	YGR262C
YBL054W	0.845718452014485	-1	YGR262C
YBL103C	0.488665623709914	1	YGR262C
YBR033W	0.613962563161302	-1	YGR262C
YBR049C	0.333348098813219	1	YGR262C
YBR083W	0.438596869927594	-1	YGR262C
YBR112C	0.583074478992165	-1	YGR262C
YBR150C	0.312481433033071	-1	YGR262C
YBR182C	0.409347955009875	-1	YGR262C
YBR239C	0.239872859196742	-1	YGR262C
YBR240C	0.846180405694535	-1	YGR262C
YBR297W	0.421450413338234	-1	YGR262C
YCL055W	0.542186320127019	-1	YGR262C
YCR065W	0.803583302235915	-1	YGR262C
YCR084C	0.455729682909181	-1	YGR262C
YCR106W	0.656115725150772	1	YGR262C
YDL020C	0.371645484996263	1	YGR262C
YDL048C	0.802510993950861	-1	YGR262C
YDL056W	0.44957568504154	1	YGR262C
YDL106C	0.635112589743638	-1	YGR262C
YDL170W	0.0939360031134147	-1	YGR262C
YDR009W	0.852479120341187	-1	YGR262C
YDR026C	0.00441959200188851	-1	YGR262C
YDR034C	0.542186320127019	-1	YGR262C
YDR043C	0.946105041491051	-1	YGR262C
YDR049W	0.693715965898077	-1	YGR262C
YDR123C	0.770977058024768	-1	YGR262C
YDR146C	0.910278414768533	-1	YGR262C
YDR174W	0.542186320127019	-1	YGR262C
YDR207C	0.706972589749422	1	YGR262C
YDR213W	0.579062924400856	-1	YGR262C
YDR216W	0.247856473851422	1	YGR262C
YDR253C	0.639935555330438	-1	YGR262C
YDR259C	0.49194285619094	-1	YGR262C
YDR266C	0.201491366893753	-1	YGR262C
YDR277C	0.8615172147591	-1	YGR262C
YDR310C	0.216073676816464	1	YGR262C
YDR421W	0.143318942314422	-1	YGR262C
YDR423C	0.909767251965373	-1	YGR262C
YDR451C	0.172181798272629	1	YGR262C
YDR463W	0.691463558978757	1	YGR262C
YDR501W	0.0615857874999147	-1	YGR262C
YDR520C	0.771801484506107	-1	YGR262C
YEL009C	0.335687508900839	-1	YGR262C
YER028C	0.734376654172804	-1	YGR262C
YER040W	0.358020287819839	-1	YGR262C
YER045C	0.763052265365631	-1	YGR262C
YER051W	0.0764447891849675	-1	YGR262C
YER068W	0.880886799313023	-1	YGR262C
YER088C	0.0869294378007964	-1	YGR262C
YER109C	0.865782602240351	-1	YGR262C
YER111C	0.395590330161928	1	YGR262C
YER130C	0.406835135130721	-1	YGR262C
YER161C	0.820312191177069	-1	YGR262C
YER169W	0.280499405700342	-1	YGR262C
YER184C	0.301684343720148	1	YGR262C
YFL021W	0.577783261947831	1	YGR262C
YFL031W	0.400648971946419	1	YGR262C
YFL044C	0.172233070360696	-1	YGR262C
YFL052W	0.0996097310753318	-1	YGR262C
YFR034C	0.00516133286307402	-1	YGR262C
YGL013C	0.926000199203577	-1	YGR262C
YGL035C	0.0280191359348054	-1	YGR262C
YGL071W	0.384505380840533	1	YGR262C
YGL073W	0.599756345959061	-1	YGR262C
YGL096W	0.18192938368296	-1	YGR262C
YGL131C	0.364104205439438	-1	YGR262C
YGL162W	0.652297341347871	1	YGR262C
YGL166W	0.625578248634505	-1	YGR262C
YGL181W	0.878799433293502	-1	YGR262C
YGL192W	0.581422370257383	1	YGR262C
YGL197W	0.476112015029611	-1	YGR262C
YGL209W	0.568057459909512	1	YGR262C
YGL237C	0.245599416451573	-1	YGR262C
YGL252C	0.525078557634497	-1	YGR262C
YGL254W	0.0619402922740813	-1	YGR262C
YGR044C	0.0271568042023249	-1	YGR262C
YGR067C	0.313557460236691	-1	YGR262C
YGR089W	0.215928369070091	-1	YGR262C
YGR097W	0.111144801542397	-1	YGR262C
YGR249W	0.127829792448227	1	YGR262C
YGR288W	0.80060521954087	-1	YGR262C
YHL009C	0.0177407718511259	1	YGR262C
YHL020C	0.150052058917057	-1	YGR262C
YHL027W	0.914987722967731	-1	YGR262C
YHR006W	0.498195136798352	1	YGR262C
YHR084W	0.177676769694048	-1	YGR262C
YHR124W	0.348869511156971	1	YGR262C
YHR178W	0.690419243232506	-1	YGR262C
YHR206W	0.31782701368139	-1	YGR262C
YIL036W	0.860551820976149	-1	YGR262C
YIL101C	0.473776253615215	1	YGR262C
YIL119C	0.280144440643455	-1	YGR262C
YIL122W	0.0875118656567809	-1	YGR262C
YIL128W	0.786536095340359	-1	YGR262C
YIL131C	0.307667204080378	1	YGR262C
YIR017C	0.443337427715059	1	YGR262C
YIR018W	0.639002239018215	-1	YGR262C
YIR023W	0.274193852773361	-1	YGR262C
YIR033W	0.621151488923464	-1	YGR262C
YJL056C	0.149554236512461	-1	YGR262C
YJL089W	0.244276740610978	-1	YGR262C
YJL103C	0.604011082246528	-1	YGR262C
YJL110C	0.873769916499463	-1	YGR262C
YJL127C	0.333491324611794	1	YGR262C
YJL206C	0.00188307950571198	-1	YGR262C
YJR060W	0.281805626956429	1	YGR262C
YJR094C	0.385238211927439	-1	YGR262C
YJR127C	0.496248344925218	-1	YGR262C
YJR140C	0.509234407186276	-1	YGR262C
YJR147W	0.875592275732417	-1	YGR262C
YKL005C	0.106266042440887	-1	YGR262C
YKL015W	0.351365455000893	-1	YGR262C
YKL020C	0.81541553850161	1	YGR262C
YKL032C	0.395590330161928	-1	YGR262C
YKL038W	0.489448164175171	-1	YGR262C
YKL043W	0.634716351121115	-1	YGR262C
YKL062W	0.574448726381493	-1	YGR262C
YKL072W	0.804392463031775	-1	YGR262C
YKL109W	0.730830597581031	1	YGR262C
YKL112W	0.296877441707767	1	YGR262C
YKL185W	0.421425342053588	-1	YGR262C
YKL222C	0.122591562164904	-1	YGR262C
YKR034W	0.246055745975088	1	YGR262C
YKR064W	0.409055929601746	-1	YGR262C
YKR099W	0.61703405259806	-1	YGR262C
YLR013W	0.86459564636023	-1	YGR262C
YLR014C	0.246421136817965	-1	YGR262C
YLR098C	0.159396193737094	-1	YGR262C
YLR131C	0.150414185332877	-1	YGR262C
YLR176C	0.317665373197009	-1	YGR262C
YLR182W	0.0616432917537149	-1	YGR262C
YLR183C	0.947910125810029	-1	YGR262C
YLR228C	0.203855729025193	-1	YGR262C
YLR256W	0.942473188139829	-1	YGR262C
YLR266C	0.525078557634497	-1	YGR262C
YLR278C	0.391428971663634	-1	YGR262C
YLR403W	0.819691510573227	1	YGR262C
YLR451W	0.409737400457071	-1	YGR262C
YML007W	0.652483041042396	-1	YGR262C
YML027W	0.00571595593218139	1	YGR262C
YML051W	0.557515259843145	-1	YGR262C
YML076C	0.298511704394909	-1	YGR262C
YML081W	0.797373439679951	-1	YGR262C
YML099C	0.022153969281361	-1	YGR262C
YML113W	0.0564270097893072	-1	YGR262C
YMR016C	0.115384356317805	-1	YGR262C
YMR019W	0.077149755183088	-1	YGR262C
YMR021C	0.565787989786346	1	YGR262C
YMR037C	0.369034752415687	-1	YGR262C
YMR042W	0.0470261807579141	-1	YGR262C
YMR043W	0.000368532161918645	-1	YGR262C
YMR053C	0.883272319428009	-1	YGR262C
YMR070W	0.0365819161376306	-1	YGR262C
YMR075W	0.801243211220336	-1	YGR262C
YMR164C	0.598906636714725	1	YGR262C
YMR172W	0.699125617656577	-1	YGR262C
YMR182C	0.873401888283855	-1	YGR262C
YMR280C	0.0283437738059088	-1	YGR262C
YNL027W	0.574061403924561	1	YGR262C
YNL068C	0.0438840313533522	1	YGR262C
YNL139C	0.0618143686750271	-1	YGR262C
YNL167C	0.853216430378142	-1	YGR262C
YNL199C	0.0905566769607013	-1	YGR262C
YNL216W	0.676220938713574	-1	YGR262C
YNL257C	0.0848608078363132	1	YGR262C
YNL309W	0.0277182324452224	1	YGR262C
YNL314W	0.0467250307044492	-1	YGR262C
YNR063W	0.115087808342996	-1	YGR262C
YOL028C	0.930267105679163	-1	YGR262C
YOL067C	0.731559077808307	1	YGR262C
YOL089C	0.183425395057073	-1	YGR262C
YOL108C	0.599520334298827	-1	YGR262C
YOL116W	0.446503626422817	-1	YGR262C
YOR028C	0.786906399206688	-1	YGR262C
YOR032C	0.00964669782885325	-1	YGR262C
YOR038C	0.814619161352907	-1	YGR262C
YOR113W	0.0611563599870823	1	YGR262C
YOR140W	0.64845353888379	-1	YGR262C
YOR162C	0.926886316039709	1	YGR262C
YOR229W	0.257142897209562	-1	YGR262C
YOR230W	0.231149639641168	1	YGR262C
YOR337W	0.633942088121404	-1	YGR262C
YOR344C	0.00465340813831942	1	YGR262C
YOR358W	0.332990403587695	-1	YGR262C
YOR363C	0.770983977030491	-1	YGR262C
YOR380W	0.100403363821725	-1	YGR262C
YPL038W	0.597978944531387	-1	YGR262C
YPL049C	0.397695276724324	-1	YGR262C
YPL075W	0.852917309055227	-1	YGR262C
YPL089C	0.481142700550298	-1	YGR262C
YPL133C	0.802510993950861	-1	YGR262C
YPL139C	0.711144784665311	-1	YGR262C
YPL177C	0.0303390293145477	-1	YGR262C
YPL202C	0.752876795559657	-1	YGR262C
YPL230W	0.542619473528299	-1	YGR262C
YPL248C	0.337473919740935	-1	YGR262C
YPR008W	0.736332536319505	-1	YGR262C
YPR009W	0.154290185005335	-1	YGR262C
YPR022C	0.446623106471736	-1	YGR262C
YPR065W	0.468703737300866	-1	YGR262C
YPR196W	0.815776087805765	-1	YGR262C
YPR199C	0.429176948698449	1	YGR262C
