TF	p	sign	KP
YAL051W	1.41530303691116e-08	-1	YCL024W
YBL005W	0.652396135206214	1	YCL024W
YBL008W	0.0580904683835375	1	YCL024W
YBL021C	0.78105068213226	1	YCL024W
YBL054W	0.12296671653635	-1	YCL024W
YBL103C	0.819548494603518	-1	YCL024W
YBR033W	0.956620196156159	1	YCL024W
YBR049C	0.153785823000299	-1	YCL024W
YBR083W	0.237690860313986	1	YCL024W
YBR112C	0.415711122679544	1	YCL024W
YBR150C	0.14781755030374	1	YCL024W
YBR182C	0.220862963643558	1	YCL024W
YBR239C	0.498237896326512	1	YCL024W
YBR240C	0.982787292767517	-1	YCL024W
YBR297W	0.938402653514479	-1	YCL024W
YCL055W	0.493655751148849	-1	YCL024W
YCR065W	0.0626550992596638	-1	YCL024W
YCR084C	0.00677230965869513	1	YCL024W
YCR106W	0.698768880869851	1	YCL024W
YDL020C	0.873123974157937	-1	YCL024W
YDL048C	0.444368973941866	-1	YCL024W
YDL056W	0.739093923798564	-1	YCL024W
YDL106C	0.0437151497874407	-1	YCL024W
YDL170W	0.994239047436997	-1	YCL024W
YDR009W	0.931193001670555	1	YCL024W
YDR026C	0.198573355339045	1	YCL024W
YDR034C	0.79354574644163	-1	YCL024W
YDR043C	8.52012447321692e-07	-1	YCL024W
YDR049W	0.946298366432356	1	YCL024W
YDR123C	8.39647077469826e-11	1	YCL024W
YDR146C	0.899095657984923	-1	YCL024W
YDR174W	0.125088002509834	1	YCL024W
YDR207C	5.3584214971171e-06	-1	YCL024W
YDR213W	0.878479747036189	1	YCL024W
YDR216W	0.059359281443714	-1	YCL024W
YDR253C	3.8021328003975e-05	1	YCL024W
YDR259C	1.37996832372829e-12	1	YCL024W
YDR266C	0.695544679566227	1	YCL024W
YDR277C	0.00115776923353544	-1	YCL024W
YDR310C	0.99899155241928	1	YCL024W
YDR421W	0.932962478626052	1	YCL024W
YDR423C	2.8589763613212e-06	-1	YCL024W
YDR451C	0.586109691930811	1	YCL024W
YDR463W	0.960896235734737	1	YCL024W
YDR501W	0.85226308948179	-1	YCL024W
YDR520C	0.766640542284045	1	YCL024W
YEL009C	0.55611734409958	1	YCL024W
YER028C	0.990179356952008	-1	YCL024W
YER040W	0.692712331260698	-1	YCL024W
YER045C	0.48186283730136	1	YCL024W
YER051W	0.993157930358744	1	YCL024W
YER068W	0.132395742431833	1	YCL024W
