loss	sse	Lt	Lp	epoch	time
22039.15280	16330.27668	22572.08105	412.18982	1	2019-12-09T14:25:07.572
20995.93017	15637.10719	22636.48132	393.43110	4	2019-12-09T14:41:11.374
20578.76821	15213.12559	22813.47440	392.09331	7	2019-12-09T14:57:57.19
20134.05394	14845.77753	22984.79672	385.32292	10	2019-12-09T15:14:29.864
19785.98338	14501.87341	23158.62187	384.48543	13	2019-12-09T15:31:16.295
19461.67540	14177.19854	23333.50030	384.14424	16	2019-12-09T15:47:35.564
19185.00901	13885.21382	23495.07198	385.26110	19	2019-12-09T16:04:21.811
18925.43172	13618.85029	23640.75260	386.06292	22	2019-12-09T16:21:00.615
18694.13018	13376.60602	23767.58911	387.44016	25	2019-12-09T16:37:13.747
18482.18480	13154.96790	23878.21833	389.00769	28	2019-12-09T16:53:34.037
18288.55961	12954.33733	23973.68751	390.43787	31	2019-12-09T17:09:51.945
18109.27858	12770.48672	24059.09633	391.91636	34	2019-12-09T17:26:17.706
17944.35290	12598.76169	24136.92082	393.59197	37	2019-12-09T17:41:59.079
17791.78160	12439.82388	24208.39427	395.31366	40	2019-12-09T17:58:30.732
17648.73154	12292.78363	24272.66334	396.91819	43	2019-12-09T18:15:05.874
17514.64945	12153.72646	24333.46185	398.66041	46	2019-12-09T18:31:25.119
17390.67769	12024.79393	24389.28208	400.34684	49	2019-12-09T18:47:28.265
17273.78199	11904.92551	24440.27224	401.88416	52	2019-12-09T19:03:46.765
17163.74979	11790.73429	24488.87594	403.59579	55	2019-12-09T19:20:30.195
17058.94433	11684.03806	24534.53402	405.07343	58	2019-12-09T19:36:46.882
16960.98121	11583.44840	24579.51887	406.55472	61	2019-12-09T19:53:52.476
16866.46330	11486.81894	24622.66761	408.07607	64	2019-12-09T20:09:50.772
16779.19745	11394.33252	24664.16703	409.69657	67	2019-12-09T20:25:58.901
16693.03791	11306.38627	24703.29441	411.15439	70	2019-12-09T20:41:54.208
16612.54742	11223.59689	24740.55975	412.57758	73	2019-12-09T20:58:19.67
16535.00082	11144.40451	24777.11689	413.94762	76	2019-12-09T21:14:33.76
16460.21790	11067.55498	24814.21059	415.34701	79	2019-12-09T21:31:11.657
16389.29228	10994.94324	24849.40472	416.71058	82	2019-12-09T21:47:34.432
16320.62335	10925.18563	24882.41817	418.00133	85	2019-12-09T22:03:36.062
16256.41742	10857.65717	24915.58041	419.41525	88	2019-12-09T22:20:02.704
16192.29320	10792.40621	24947.95962	420.69389	91	2019-12-09T22:36:05.368
16131.88617	10731.00159	24976.23633	421.88536	94	2019-12-09T22:52:45.63
16072.46340	10671.73326	25003.89737	423.06150	97	2019-12-09T23:08:51.2
16015.77725	10613.82584	25032.21657	424.20610	100	2019-12-09T23:25:24.736
15960.30479	10558.78241	25057.97779	425.28669	103	2019-12-09T23:41:47.7
15907.11277	10505.57162	25082.25222	426.44331	106	2019-12-09T23:58:24.861
15856.34946	10453.57680	25105.95681	427.57784	109	2019-12-10T00:14:41.265
15806.02393	10404.02402	25129.36012	428.64135	112	2019-12-10T00:31:04.252
15757.88053	10356.64734	25150.41211	429.70713	115	2019-12-10T00:47:18.385
15709.88661	10309.85201	25173.93313	430.66581	118	2019-12-10T01:03:20.407
15664.55278	10265.85365	25194.71612	431.57046	121	2019-12-10T01:20:03.789
15620.30951	10223.00502	25213.69408	432.52737	124	2019-12-10T01:36:14.782
15576.31037	10180.52706	25234.05516	433.47746	127	2019-12-10T01:52:19.248
15535.05868	10139.67362	25253.40566	434.44822	130	2019-12-10T02:08:10.7
15494.27071	10100.63577	25272.10569	435.31699	133	2019-12-10T02:24:31.258
15454.24567	10061.73807	25291.66344	436.17281	136	2019-12-10T02:40:39.397
15417.20991	10025.08328	25308.75631	437.01029	139	2019-12-10T02:57:12.623
15378.94450	9989.56792	25325.83765	437.80852	142	2019-12-10T03:13:39.747
15342.69630	9954.83324	25341.77564	438.62818	145	2019-12-10T03:30:32.552
15307.52333	9919.97954	25358.10838	439.48593	148	2019-12-10T03:47:07.48
15272.47162	9887.23881	25372.45961	440.21036	151	2019-12-10T04:03:33.258
15239.60139	9854.81677	25386.89850	441.07291	154	2019-12-10T04:20:20.394
15207.31259	9824.37537	25400.52556	441.81048	157	2019-12-10T04:36:49.79
15174.75948	9795.20480	25414.08670	442.41160	160	2019-12-10T04:53:27.467
15143.83589	9765.41935	25428.63576	443.14057	163	2019-12-10T05:09:38.046
15112.60997	9736.92972	25441.07840	443.80691	166	2019-12-10T05:26:16.15
15083.73535	9708.97389	25453.50334	444.50977	169	2019-12-10T05:42:52.194
15054.71639	9681.41600	25466.69694	445.26084	172	2019-12-10T05:59:32.311
15027.04358	9656.23383	25478.47352	445.85456	175	2019-12-10T06:16:03.163
14998.73703	9630.61170	25490.68145	446.50613	178	2019-12-10T06:32:50.441
14973.18508	9605.68689	25501.45400	447.21084	181	2019-12-10T06:49:40.295
14947.06943	9582.53595	25512.15883	447.78450	184	2019-12-10T07:06:16.834
14921.75708	9559.07344	25522.53374	448.43519	187	2019-12-10T07:22:31.422
14896.74912	9536.35906	25531.60305	449.00682	190	2019-12-10T07:38:06.587
14872.43965	9514.32820	25540.99583	449.62587	193	2019-12-10T07:54:14.081
14849.44062	9492.03665	25551.78177	450.28019	196	2019-12-10T08:10:13.211
14826.66068	9471.54735	25560.83972	450.84169	199	2019-12-10T08:25:47.857
14803.09763	9450.34908	25570.64103	451.39682	202	2019-12-10T08:41:31.251
14781.30519	9429.55660	25580.06730	452.03410	205	2019-12-10T08:57:17.079
14759.64301	9409.09562	25590.01631	452.60601	208	2019-12-10T09:13:06.054
14739.16158	9390.90165	25596.65433	453.13927	211	2019-12-10T09:29:02.607
14718.00238	9371.85332	25604.61440	453.69221	214	2019-12-10T09:44:42.483
14697.48866	9352.82141	25613.87165	454.30204	217	2019-12-10T10:00:17.819
14678.78374	9334.73030	25621.36611	454.91721	220	2019-12-10T10:16:08.574
14658.97077	9316.82421	25628.22277	455.46945	223	2019-12-10T10:31:42.184
14640.68218	9298.44889	25637.01868	456.09019	226	2019-12-10T10:47:15.051
14622.36187	9282.42275	25643.09911	456.57624	229	2019-12-10T11:02:31.119
14602.85642	9265.25162	25651.52193	457.07637	232	2019-12-10T11:18:24.062
14585.90077	9248.77174	25657.97525	457.66711	235	2019-12-10T11:34:40.325
14568.36130	9233.34308	25665.13630	458.18750	238	2019-12-10T11:53:29.428
14551.53360	9217.59309	25671.40765	458.68672	241	2019-12-10T12:12:22.561
14536.61889	9203.34058	25677.46932	459.29108	244	2019-12-10T12:31:35.478
14520.36352	9189.29086	25681.39181	459.83963	247	2019-12-10T12:51:16.862
14502.08087	9171.48460	25686.46566	460.45542	250	2019-12-10T13:10:09.405
14487.69683	9158.04502	25690.38692	461.01980	253	2019-12-10T13:29:02.896
14471.19055	9144.08351	25695.50013	461.51247	256	2019-12-10T13:48:16.906
14455.90213	9129.31009	25702.17682	462.03886	259	2019-12-10T14:07:09.912
14440.99565	9115.87238	25706.29419	462.60434	262	2019-12-10T14:25:59.183
14424.96733	9101.37597	25711.91384	463.10047	265	2019-12-10T14:44:56.478
14411.06099	9088.31379	25717.42875	463.66123	268	2019-12-10T15:04:04.686
14396.86866	9075.21348	25720.59038	464.25740	271	2019-12-10T15:22:27.758
14383.39717	9061.95093	25725.55240	464.84389	274	2019-12-10T15:41:23.136
14369.41774	9049.23766	25729.56011	465.38701	277	2019-12-10T16:00:16.62
14355.96425	9037.08273	25733.52592	465.91675	280	2019-12-10T16:18:34.077
14343.44945	9025.92284	25737.32451	466.44400	283	2019-12-10T16:37:12.023
14330.41523	9014.22196	25741.37254	467.00071	286	2019-12-10T16:56:42.053
14317.89261	9001.92474	25745.25711	467.58655	289	2019-12-10T17:16:06.413
14305.62074	8990.54126	25748.60114	468.19137	292	2019-12-10T17:34:52.107
14293.07466	8978.97334	25751.49843	468.78264	295	2019-12-10T17:54:25.468
14282.71734	8967.59250	25755.18146	469.46441	298	2019-12-10T18:13:28.533
14270.71605	8957.40045	25756.29003	470.01764	301	2019-12-10T18:32:08.937
14259.14064	8946.86915	25759.96985	470.57588	304	2019-12-10T18:51:09.14
14247.50883	8936.68011	25762.23113	471.11817	307	2019-12-10T19:09:56.277
14236.87306	8925.70711	25765.36403	471.73086	310	2019-12-10T19:28:20.112
14225.67740	8916.86103	25766.78372	472.23448	313	2019-12-10T19:46:55.116
14215.43067	8906.97660	25769.52355	472.76723	316	2019-12-10T20:04:55.529
14204.96456	8898.12454	25771.88082	473.26992	319	2019-12-10T20:23:25.982
14194.55745	8888.17435	25775.09972	473.82958	322	2019-12-10T20:41:37.842
14184.31231	8879.91654	25774.88034	474.33340	325	2019-12-10T20:59:51.255
14174.90766	8870.68274	25779.88295	474.78869	328	2019-12-10T21:18:37.315
14164.56836	8863.48763	25780.09670	475.23952	331	2019-12-10T21:37:10.575
14154.81132	8853.94572	25783.90319	475.79603	334	2019-12-10T21:55:37.736
14144.59186	8843.97335	25786.56653	476.37321	337	2019-12-10T22:14:33.062
14135.15566	8835.55189	25787.96871	476.89369	340	2019-12-10T22:33:01.431
14125.56095	8827.56492	25790.81004	477.30451	343	2019-12-10T22:51:22.826
14116.85633	8820.95252	25791.65805	477.75286	346	2019-12-10T23:10:11.547
14106.94640	8811.46233	25794.62073	478.27690	349	2019-12-10T23:29:13.28
14097.40409	8803.18178	25796.72159	478.77099	352	2019-12-10T23:47:47.463
14088.58193	8796.51419	25797.57958	479.22895	355	2019-12-11T00:06:29.891
14080.38258	8788.33940	25800.61485	479.74789	358	2019-12-11T00:25:31.045
14071.22582	8781.06179	25802.56029	480.13473	361	2019-12-11T00:44:01.696
14062.05019	8773.29286	25804.78477	480.61213	364	2019-12-11T01:02:19.061
14054.12563	8766.13577	25806.57576	481.12253	367	2019-12-11T01:21:20.291
14045.71669	8759.48004	25806.43182	481.57408	370	2019-12-11T01:40:07.457
14038.42378	8752.46025	25809.99710	482.06663	373	2019-12-11T01:59:29.302
14029.84651	8746.43284	25810.54010	482.40259	376	2019-12-11T02:18:21.842
14023.07286	8740.29525	25813.25744	482.87093	379	2019-12-11T02:37:11.96
14015.94543	8733.81094	25815.01117	483.33425	382	2019-12-11T02:54:55.381
14007.13988	8725.95087	25816.82665	483.79531	385	2019-12-11T03:14:16.414
13998.46193	8719.45708	25817.44993	484.15536	388	2019-12-11T03:33:30.735
13990.22270	8712.73927	25819.87790	484.53079	391	2019-12-11T03:51:52.817
13982.49491	8706.43547	25821.12865	484.93905	394	2019-12-11T04:09:50.633
13975.06619	8700.30875	25823.07402	485.36137	397	2019-12-11T04:28:29.136
13967.55340	8694.03515	25825.47461	485.76094	400	2019-12-11T04:46:43.246
13959.88607	8688.24561	25827.46250	486.14886	403	2019-12-11T05:05:40.025
13952.26187	8681.50917	25830.52450	486.54539	406	2019-12-11T05:24:07.072
13945.27573	8675.44469	25831.88415	486.97369	409	2019-12-11T05:42:41.787
13938.74352	8670.40999	25832.25472	487.35698	412	2019-12-11T06:01:39.417
13931.22429	8664.72131	25835.20921	487.71012	415	2019-12-11T06:20:36.497
13924.87002	8659.50865	25836.51141	488.12594	418	2019-12-11T06:39:14.057
13918.37182	8653.60992	25838.24650	488.52821	421	2019-12-11T06:57:58.331
13910.78699	8648.48862	25839.60540	488.84759	424	2019-12-11T07:16:29.475
13903.36070	8642.13324	25841.06447	489.21107	427	2019-12-11T07:35:21.341
13896.80274	8635.61309	25843.43030	489.64990	430	2019-12-11T07:54:39.774
13889.41743	8631.17035	25843.20819	489.92909	433	2019-12-11T08:13:34.225
13882.13863	8626.00767	25846.03776	490.23114	436	2019-12-11T08:32:12.248
13876.36541	8620.38697	25848.19059	490.66411	439	2019-12-11T08:50:23.266
13869.79503	8615.27723	25849.94362	490.97821	442	2019-12-11T09:08:13.898
13862.78025	8609.99100	25852.96320	491.27478	445	2019-12-11T09:27:13.187
13856.27052	8604.43550	25854.06337	491.60634	448	2019-12-11T09:46:06.753
13849.87815	8599.70893	25854.80514	491.96659	451	2019-12-11T10:04:48.233
13843.73802	8594.12295	25858.59213	492.31343	454	2019-12-11T10:23:42.136
13837.43715	8590.30828	25858.80882	492.59298	457	2019-12-11T10:42:27.737
13831.31696	8584.77226	25862.35533	493.01658	460	2019-12-11T11:00:54.388
13825.36982	8581.03159	25862.60619	493.27524	463	2019-12-11T11:19:41.122
13820.94450	8575.91364	25867.63593	493.66136	466	2019-12-11T11:37:50.731
13816.40281	8573.73800	25866.20853	493.95046	469	2019-12-11T11:56:30.37
13810.23125	8568.54882	25868.97486	494.28665	472	2019-12-11T12:15:36.764
13802.49444	8562.32946	25869.40754	494.68843	475	2019-12-11T12:34:28.536
13795.86813	8556.34147	25871.10962	495.05515	478	2019-12-11T12:52:48.234
13790.37352	8551.37619	25872.29768	495.34745	481	2019-12-11T13:11:20.587
13783.70392	8547.52096	25873.30027	495.63354	484	2019-12-11T13:30:11.983
13778.67947	8543.06756	25874.06581	495.98399	487	2019-12-11T13:48:16.972
13771.68708	8537.82237	25876.79790	496.25758	490	2019-12-11T14:06:55.678
13767.20395	8533.52220	25877.19269	496.60285	493	2019-12-11T14:25:00.715
13761.39142	8529.02742	25878.50356	496.98651	496	2019-12-11T14:43:16.26
13755.75493	8524.90864	25880.52102	497.33191	499	2019-12-11T15:01:40.011
