loss	sse	Lt	Lp	epoch	time
8788930869.10872	8788819805.69598	21775.01433	16846.52147	0	2020-02-05T17:16:04.728
93980936.47892	93880537.75511	21759.96033	16851.89179	1	2020-02-05T17:36:04.346
81371740.17792	81277551.43070	21749.05069	16860.60682	2	2020-02-05T17:55:42.098
69922953.86481	69833166.09765	21740.14234	16869.60832	3	2020-02-05T18:15:37.532
60190777.44776	60104454.30684	21732.53109	16878.20420	4	2020-02-05T18:35:30.988
52247714.84766	52164194.13243	21725.86711	16886.23539	5	2020-02-05T18:55:31.526
45855475.30364	45774259.77288	21719.94080	16893.65044	6	2020-02-05T19:14:49.926
40716510.71194	40637206.05517	21714.61167	16900.46321	7	2020-02-05T19:34:15.763
36563494.06652	36485804.99576	21709.77833	16906.72181	8	2020-02-05T19:53:43.912
33180066.05019	33103787.13917	21705.36373	16912.49261	9	2020-02-05T20:13:15.604
30398196.53486	30323112.46036	21701.30704	16917.80080	10	2020-02-05T20:33:10.212
28089185.32031	28015154.75206	21697.55887	16922.68962	11	2020-02-05T20:52:57.824
26154831.47413	26081737.61393	21694.07825	16927.19449	12	2020-02-05T21:12:47.879
24519943.56457	24447683.04646	21690.83060	16931.35620	13	2020-02-05T21:32:54.881
23126577.64675	23055056.84146	21687.78634	16935.21172	14	2020-02-05T21:52:58.068
21929696.75111	21858859.36222	21684.91988	16938.77731	15	2020-02-05T22:13:04.117
20894052.59588	20823836.59969	21682.20894	16942.08480	16	2020-02-05T22:32:34.314
19991785.95376	19922127.88665	21679.63392	16945.15579	17	2020-02-05T22:51:55.911
19200681.25553	19131524.08288	21677.17750	16948.01359	18	2020-02-05T23:11:19.064
18502907.64156	18434174.03289	21674.82435	16950.67898	19	2020-02-05T23:30:36.882
17883968.13429	17815611.30015	21672.56078	16953.16687	20	2020-02-05T23:49:55.298
17332040.58300	17264023.51178	21670.37459	16955.48773	21	2020-02-06T00:08:52.436
16837403.54240	16769695.94320	21668.25486	16957.65493	22	2020-02-06T00:27:54.369
16392011.29461	16324584.47216	21666.19182	16959.68063	23	2020-02-06T00:47:23.429
15989169.24012	15921985.45369	21664.17671	16961.57836	24	2020-02-06T01:06:42.481
15623247.26690	15556279.26346	21662.20165	16963.35737	25	2020-02-06T01:26:24.436
15289498.48870	15222726.96705	21660.25960	16965.02840	26	2020-02-06T01:45:53.237
14983904.67934	14917311.70438	21658.34421	16966.60463	27	2020-02-06T02:05:01.042
14703041.68111	14636611.36346	21656.44981	16968.09295	28	2020-02-06T02:24:45.687
14443978.56762	14377697.05346	21654.57128	16969.49934	29	2020-02-06T02:44:33.428
14204195.08932	14138050.81049	21652.70403	16970.83099	30	2020-02-06T03:04:01.699
13981516.62516	13915499.10331	21650.84397	16972.09499	31	2020-02-06T03:23:02.942
13774059.17399	13708158.40531	21648.98740	16973.29838	32	2020-02-06T03:42:27.093
13580183.61232	13514390.53723	21647.13102	16974.44521	33	2020-02-06T04:02:17.034
13398459.49377	13332765.85087	21645.27190	16975.53902	34	2020-02-06T04:22:05.871
13227634.54697	13162032.68136	21643.40741	16976.58656	35	2020-02-06T04:41:39.862
13066609.02296	13001091.88172	21641.53519	16977.59125	36	2020-02-06T05:01:04.109
12914414.22481	12848975.51265	21639.65318	16978.55473	37	2020-02-06T05:20:21.969
12770195.04154	12704828.93104	21637.75954	16979.48098	38	2020-02-06T05:40:00.762
12633194.46055	12567895.68834	21635.85263	16980.37436	39	2020-02-06T05:59:34.073
12502739.67240	12437504.48401	21633.93104	16981.24089	40	2020-02-06T06:19:06.698
12378234.39023	12313058.57678	21631.99350	16982.08018	41	2020-02-06T06:38:38.241
12259146.41061	12194026.24759	21630.03892	16982.89285	42	2020-02-06T06:58:18.994
12145000.95919	12079932.86494	21628.06637	16983.68175	43	2020-02-06T07:18:03.427
12035373.45666	11970353.98964	21626.07502	16984.44934	44	2020-02-06T07:37:37.109
11929883.25097	11864909.40589	21624.06418	16985.19661	45	2020-02-06T07:57:10.615
11828188.71579	11763257.94985	21622.03327	16985.92500	46	2020-02-06T08:17:09.854
11729982.43078	11665092.98054	21619.98178	16986.63742	47	2020-02-06T08:36:52.141
11634989.08944	11570138.66976	21617.90933	16987.33644	48	2020-02-06T08:56:25.029
11542959.88742	11478146.46900	21615.81557	16988.02254	49	2020-02-06T09:16:10.309
11453672.22082	11388892.16155	21613.70025	16988.69755	50	2020-02-06T09:35:49.452
11366926.02341	11302173.66913	21611.56318	16989.36115	51	2020-02-06T09:55:35.805
11282534.19378	11217807.84210	21609.40422	16990.01330	52	2020-02-06T10:15:23.929
11200331.00998	11135628.96567	21607.22328	16990.65557	53	2020-02-06T10:35:06.104
11120165.94652	11055486.84997	21605.02031	16991.28921	54	2020-02-06T10:54:49.824
11041902.55163	10977245.29534	21602.79530	16991.91468	55	2020-02-06T11:14:15.009
10965417.43307	10900780.69491	21600.54828	16992.53406	56	2020-02-06T11:33:33.317
10890598.04786	10825980.79689	21598.27931	16993.14704	57	2020-02-06T11:53:18.835
10817342.13852	10752743.51746	21595.98847	16993.75366	58	2020-02-06T12:12:51.031
10745556.75665	10680975.98840	21593.67587	16994.35523	59	2020-02-06T12:32:07.202
10675157.12511	10610593.63952	21591.34163	16994.95283	60	2020-02-06T12:51:23.226
10606066.31948	10541519.45972	21588.98589	16995.54571	61	2020-02-06T13:10:45.7
10538213.98945	10473683.21638	21586.60882	16996.13338	62	2020-02-06T13:31:28.99
10471536.18643	10407020.86030	21584.21059	16996.71713	63	2020-02-06T13:51:47.432
10405974.48160	10341473.93576	21581.79137	16997.29782	64	2020-02-06T14:12:11.075
10341475.41767	10276989.06103	21579.35137	16997.87447	65	2020-02-06T14:32:41.158
10277990.16401	10213517.45211	21576.89077	16998.44688	66	2020-02-06T14:53:41.276
10215474.15189	10151014.50079	21574.40980	16999.01631	67	2020-02-06T15:15:39.248
10153886.54612	10089439.40765	21571.90865	16999.58406	68	2020-02-06T15:37:25.748
