	r	p	ψ
T1	1.0	1.0	0.6357561205528413
T2	0.0008907527012582782	0.002427049537754158	0.0010203263627413719
T3	1.0	1.0	0.579707841711314
T4	1.0	1.0	0.34654289359692264
P1	1.0	1.0	1.0
P2	1.0	1.0	1.0
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.05457227588850387	0.059371894363795245	0.0
O2	0.18540248421695601	0.1857571796841133	0.0
O3	0.7406235363541784	0.740221690009572	0.0
O4	0.7031424298330191	0.7035865301843884	0.0
