Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.04771	0.03976	0.05381	1.83974	0.3269	0.1777	0.2500	0.7500	17	51
0.04111	0.03396	0.05222	1.70447	0.4038	0.2369	0.2360	0.7640	21	68
0.03251	0.02327	0.04042	1.61236	0.5000	0.3101	0.2261	0.7739	26	89
0.02597	0.01788	0.03155	1.12637	0.1923	0.1707	0.1695	0.8305	10	49
0.02251	0.01528	0.02953	1.12429	0.2115	0.1882	0.1692	0.8308	11	54
0.02000	0.01498	0.02658	0.91987	0.1346	0.1463	0.1429	0.8571	7	42
0.01923	0.01423	0.02554	0.85855	0.1346	0.1568	0.1346	0.8654	7	45
0.01851	0.01358	0.02436	0.75262	0.1154	0.1533	0.1200	0.8800	6	44
0.01778	0.01350	0.02404	0.59992	0.0962	0.1603	0.0980	0.9020	5	46
0.01643	0.01057	0.02377	0.53070	0.0962	0.1812	0.0877	0.9123	5	52
0.01405	0.00839	0.01957	0.52068	0.0962	0.1847	0.0862	0.9138	5	53
0.00872	0.00628	0.01726	0.36795	0.1731	0.4704	0.0625	0.9375	9	135
0.00635	0.00628	0.00670	0.31538	0.0769	0.2439	0.0541	0.9459	4	70
