Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.72316	0.44116	1.00000	3.80950	0.7143	0.1875	0.4000	0.6000	10	15
0.71186	0.42927	1.00000	3.57141	0.7143	0.2000	0.3846	0.6154	10	16
0.67737	0.42608	0.99300	2.68907	0.5714	0.2125	0.3200	0.6800	8	17
0.65461	0.42395	0.96700	2.68907	0.5714	0.2125	0.3200	0.6800	8	17
0.63268	0.41883	0.96400	2.22222	0.5000	0.2250	0.2800	0.7200	7	18
0.61081	0.41723	0.95300	1.80451	0.4286	0.2375	0.2400	0.7600	6	19
0.58927	0.41442	0.92100	1.80451	0.4286	0.2375	0.2400	0.7600	6	19
0.56871	0.40709	0.91800	1.42857	0.3571	0.2500	0.2000	0.8000	5	20
0.54279	0.40641	0.91700	1.03896	0.2857	0.2750	0.1538	0.8462	4	22
0.52783	0.40641	0.91300	0.77922	0.2143	0.2750	0.1200	0.8800	3	22
0.49123	0.38735	0.73100	0.65934	0.2143	0.3250	0.1034	0.8966	3	26
0.34072	0.17089	0.65400	0.33126	0.2857	0.8625	0.0548	0.9452	4	69
0.22334	0.16095	0.30466	0.23810	0.0714	0.3000	0.0400	0.9600	1	24
0.21524	0.15860	0.30188	0.00000	0.0000	0.3250	0.0000	1.0000	0	26
0.21177	0.15860	0.28510	0.00000	0.0000	0.3125	0.0000	1.0000	0	25
0.20657	0.15497	0.28030	0.00000	0.0000	0.3125	0.0000	1.0000	0	25
0.20153	0.15432	0.27300	0.00000	0.0000	0.3125	0.0000	1.0000	0	25
0.19061	0.00000	0.27113	0.00000	0.0000	0.3125	0.0000	1.0000	0	25
