Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.59526	0.39069	0.96800	3.24359	0.7857	0.2422	0.1236	0.8764	11	78
0.54961	0.37181	0.96800	2.48039	0.7857	0.3168	0.0973	0.9027	11	102
0.46262	0.37181	0.69500	2.27160	0.5714	0.2516	0.0899	0.9101	8	81
0.46160	0.37113	0.69500	2.24390	0.5714	0.2547	0.0889	0.9111	8	82
0.46060	0.36992	0.69500	2.21687	0.5714	0.2578	0.0879	0.9121	8	83
0.45386	0.36612	0.69500	2.04444	0.5714	0.2795	0.0816	0.9184	8	90
0.43405	0.36575	0.67500	1.50000	0.4286	0.2857	0.0612	0.9388	6	92
0.42086	0.36099	0.61900	1.21053	0.3571	0.2950	0.0500	0.9500	5	95
0.40387	0.36052	0.53600	1.03371	0.2857	0.2764	0.0430	0.9570	4	89
0.39984	0.36052	0.47000	0.79310	0.2143	0.2702	0.0333	0.9667	3	87
0.39938	0.35823	0.47000	0.78409	0.2143	0.2733	0.0330	0.9670	3	88
0.39399	0.35414	0.46493	0.75000	0.2143	0.2857	0.0316	0.9684	3	92
0.38873	0.35366	0.44275	0.52874	0.1429	0.2702	0.0225	0.9775	2	87
0.38833	0.35200	0.44275	0.52273	0.1429	0.2733	0.0222	0.9778	2	88
0.38792	0.35180	0.44275	0.51685	0.1429	0.2764	0.0220	0.9780	2	89
0.38714	0.35158	0.44275	0.50549	0.1429	0.2826	0.0215	0.9785	2	91
0.38714	0.35158	0.44275	0.50549	0.1429	0.2826	0.0215	0.9785	2	91
0.29431	0.00000	0.44275	0.41818	0.3571	0.8540	0.0179	0.9821	5	275
