/home/WIN/cdegma/PKTFX/data/dream/lambda_01/5_1
loss	sse	Lt	Lp
42.44822	32.66979	39.51229	35.50301
41.98116	32.22375	39.50383	35.50774
41.52458	31.78754	39.48164	35.51523
41.15051	31.43329	39.46508	35.52010
40.78161	31.08189	39.45042	35.52332
40.41442	30.73785	39.43311	35.52293
39.98312	30.32891	39.42031	35.52535
39.56005	29.92942	39.40241	35.52464
39.14789	29.52983	39.39212	35.52939
38.73988	29.14998	39.36418	35.52761
38.40516	28.82991	39.35609	35.52687
38.01014	28.45495	39.34051	35.52794
37.68400	28.15038	39.31586	35.52451
37.30130	27.78958	39.30235	35.52392
36.92455	27.43012	39.28586	35.52290
36.55058	27.08345	39.26058	35.51976
36.18573	26.73372	39.25753	35.51678
35.82454	26.40076	39.22506	35.51049
35.47231	26.06117	39.21490	35.51224
35.12320	25.73170	39.20474	35.51093
34.83237	25.46329	39.18856	35.50661
34.55047	25.19611	39.17235	35.50723
34.27055	24.93293	39.16176	35.50371
33.99391	24.67019	39.15222	35.50407
33.66354	24.36402	39.12613	35.50134
33.39826	24.11409	39.11283	35.49935
33.12870	23.86012	39.09893	35.49755
32.81409	23.56413	39.08937	35.49277
32.49941	23.27222	39.07000	35.48822
32.19467	22.98473	39.05562	35.48467
31.89389	22.69885	39.04402	35.48187
31.59552	22.42003	39.02589	35.47684
31.35327	22.18679	39.01924	35.47381
31.11367	21.96426	38.99594	35.46980
30.87506	21.73790	38.98569	35.46700
30.59576	21.46910	38.97705	35.46511
30.31949	21.21363	38.94554	35.46182
30.04727	20.95258	38.93637	35.45716
29.82290	20.73955	38.92672	35.45256
29.60219	20.53204	38.91090	35.44993
29.34097	20.28294	38.90290	35.44343
29.08303	20.03667	38.89273	35.43894
28.82615	19.79720	38.87269	35.43264
28.61825	19.59609	38.86821	35.42867
28.36845	19.35960	38.85240	35.42298
28.12366	19.13025	38.83664	35.41749
27.84329	18.86172	38.81231	35.41517
27.64419	18.67403	38.80541	35.40723
27.44779	18.48556	38.78855	35.40457
27.21596	18.26804	38.77362	35.39740
26.98436	18.04942	38.75895	35.39109
26.76156	17.83934	38.74832	35.38302
26.53988	17.62425	38.73716	35.37863
26.28495	17.38159	38.72729	35.37137
26.07015	17.17974	38.70943	35.36356
25.85545	16.97483	38.70097	35.35995
25.64578	16.77459	38.69396	35.35493
25.43934	16.57880	38.67902	35.35017
25.23376	16.38515	38.66412	35.34547
25.03091	16.19052	38.66012	35.34008
24.86362	16.03264	38.64822	35.33680
24.66455	15.84762	38.63418	35.33171
24.50217	15.69134	38.62725	35.32691
24.30709	15.50620	38.61313	35.32475
24.12209	15.32622	38.60367	35.32531
23.96349	15.17854	38.59595	35.32207
23.80851	15.02834	38.58896	35.32252
23.65469	14.88409	38.57717	35.32147
23.47466	14.70950	38.56623	35.32166
23.29648	14.53792	38.55970	35.32055
23.14680	14.39973	38.54875	35.32003
22.99981	14.25698	38.54498	35.32059
22.82781	14.09161	38.54353	35.32039
22.62318	13.90432	38.51718	35.32135
22.45388	13.73872	38.51682	35.32128
22.28954	13.58361	38.51219	35.32212
22.12582	13.42460	38.50053	35.32499
21.96316	13.27001	38.49333	35.32566
21.80070	13.11741	38.48655	35.32825
21.66931	12.99039	38.47432	35.33094
21.53727	12.86535	38.46932	35.33164
21.40620	12.74088	38.46657	35.33210
21.25165	12.59360	38.45943	35.33460
21.09972	12.44818	38.45106	35.33663
20.95268	12.30856	38.44272	35.33953
20.82945	12.19018	38.43286	35.34600
20.70647	12.06937	38.43324	35.34679
20.56175	11.93447	38.41656	35.34966
20.44221	11.81822	38.41585	35.35310
20.32260	11.70601	38.40469	35.35702
20.18559	11.57046	38.40437	35.36027
20.04758	11.44162	38.39681	35.36349
19.91106	11.31387	38.38227	35.36552
19.79704	11.20106	38.38431	35.36873
19.68679	11.09730	38.37776	35.36751
19.57414	10.99142	38.36185	35.37045
19.46646	10.88502	38.36439	35.37332
19.33647	10.76745	38.34872	35.37245
19.21184	10.64235	38.34955	35.37715
19.10490	10.54154	38.34498	35.37555
18.98053	10.42357	38.34108	35.37700
18.87558	10.32674	38.33478	35.37740
18.75768	10.20780	38.33350	35.38267
18.63550	10.09371	38.33014	35.37998
18.51833	9.98526	38.31776	35.38041
18.41845	9.88908	38.31782	35.38176
18.30419	9.77945	38.31231	35.38293
18.18748	9.67491	38.30918	35.38250
18.09594	9.57897	38.31008	35.38561
17.96551	9.45711	38.30681	35.38475
17.85533	9.35228	38.29948	35.38656
17.76324	9.26763	38.29630	35.38393
17.67437	9.18272	38.28941	35.38500
17.56755	9.08008	38.28808	35.38492
17.48193	8.99778	38.28341	35.38502
17.37932	8.89654	38.29150	35.38579
17.27192	8.79995	38.27874	35.38395
17.17266	8.70348	38.27290	35.38799
17.07403	8.61371	38.26847	35.38564
16.99078	8.53019	38.27251	35.38668
16.90988	8.45591	38.26849	35.38646
16.82745	8.37599	38.26539	35.38579
16.73139	8.28479	38.26221	35.38364
16.63882	8.19669	38.26227	35.38485
16.56129	8.12403	38.25383	35.38520
16.46645	8.03081	38.25544	35.38461
16.37666	7.94718	38.25887	35.37964
16.30265	7.87430	38.25614	35.37976
16.19637	7.77761	38.24964	35.37820
16.10407	7.69501	38.23931	35.37651
16.03632	7.62210	38.24811	35.37629
15.96684	7.56012	38.24003	35.37499
15.87981	7.47679	38.24895	35.36842
15.79887	7.40046	38.24256	35.36770
15.71724	7.32791	38.23607	35.36377
15.63507	7.24462	38.24505	35.36054
15.56517	7.18663	38.22829	35.35877
15.49896	7.12187	38.23261	35.35819
15.41873	7.04477	38.22240	35.35655
15.33961	6.97489	38.22754	35.35081
15.26542	6.90009	38.22203	35.35074
15.20338	6.83899	38.22984	35.34563
15.12383	6.77011	38.21094	35.34474
15.04848	6.70121	38.21895	35.33529
14.99062	6.64641	38.21677	35.33272
14.91861	6.57818	38.21919	35.32948
14.84781	6.51106	38.21133	35.32599
14.77785	6.44458	38.20904	35.32561
14.71617	6.39014	38.20526	35.31717
14.63777	6.32227	38.20252	35.30714
14.57039	6.25528	38.20297	35.30752
14.50390	6.19316	38.20775	35.29943
14.43914	6.12906	38.20448	35.29781
14.38388	6.08072	38.20497	35.29003
14.32992	6.02763	38.20470	35.28852
14.27757	5.98439	38.19226	35.28429
14.21410	5.92479	38.19534	35.27728
14.16524	5.87371	38.19891	35.27668
14.11086	5.82833	38.18711	35.27001
14.05935	5.78245	38.18482	35.26469
14.00051	5.72790	38.18484	35.25729
13.94237	5.67444	38.19318	35.24954
13.89206	5.62756	38.18543	35.24709
13.83692	5.57621	38.18342	35.23996
13.77918	5.52553	38.17883	35.23382
13.72621	5.47350	38.18167	35.22995
13.66965	5.42289	38.18198	35.22067
13.61562	5.36951	38.18918	35.21654
13.56208	5.32035	38.18153	35.21017
13.51873	5.28157	38.18451	35.20110
13.46932	5.23316	38.19143	35.19506
13.42106	5.19188	38.18879	35.18638
13.38214	5.15279	38.19184	35.18407
13.33805	5.11801	38.18324	35.17652
13.29264	5.07801	38.18775	35.16802
13.25662	5.04712	38.17623	35.16509
13.20592	4.99796	38.18166	35.16016
13.15727	4.95142	38.18518	35.15149
13.11528	4.91721	38.18144	35.14459
13.07105	4.87164	38.18518	35.13866
13.01811	4.82997	38.17358	35.13000
12.97335	4.78843	38.17541	35.12203
12.92587	4.74618	38.17495	35.11411
12.89370	4.71276	38.18038	35.10993
12.84951	4.67737	38.17951	35.10369
12.81368	4.64458	38.17252	35.09913
12.77001	4.60090	38.18350	35.08729
12.72927	4.56252	38.18400	35.08275
12.68692	4.52983	38.18510	35.07035
12.64587	4.49421	38.18310	35.06501
12.61433	4.45865	38.19009	35.05959
12.56569	4.41857	38.19110	35.04868
12.52775	4.38796	38.18065	35.03962
12.49606	4.36313	38.18312	35.03436
12.46440	4.32704	38.19247	35.02944
12.42798	4.29539	38.18074	35.02206
12.38981	4.26445	38.19160	35.00663
12.35219	4.23496	38.18703	34.99628
12.32196	4.20663	38.18835	34.99193
12.28885	4.17449	38.19901	34.98159
12.25286	4.14426	38.19402	34.97431
12.21768	4.11417	38.18536	34.96615
12.19024	4.08915	38.19282	34.95746
12.15951	4.06186	38.20014	34.95035
12.12351	4.03326	38.19456	34.94032
12.09200	3.99950	38.20790	34.92990
12.05662	3.97373	38.20555	34.91972
12.02573	3.94851	38.20134	34.90880
11.99660	3.92441	38.20768	34.90197
11.97225	3.89775	38.20672	34.89720
11.94373	3.87549	38.21624	34.88865
11.91477	3.85070	38.20487	34.88259
11.88194	3.82134	38.22431	34.87250
11.85936	3.80403	38.21342	34.86755
11.83726	3.77983	38.22123	34.86347
11.80788	3.75876	38.22281	34.85513
11.77364	3.73329	38.22068	34.84520
11.75120	3.70641	38.22218	34.84386
11.72535	3.69036	38.22417	34.83245
11.69927	3.66386	38.22636	34.82404
11.67554	3.64117	38.24055	34.81523
11.64778	3.62053	38.23641	34.80731
11.62258	3.60288	38.23181	34.80287
11.60128	3.58498	38.24040	34.79199
11.57702	3.56614	38.23414	34.78586
11.55799	3.54148	38.24454	34.78530
11.53436	3.52428	38.24271	34.77888
11.51153	3.50639	38.23624	34.76821
11.48703	3.48595	38.25076	34.76058
11.46809	3.47034	38.24895	34.75749
11.44164	3.44561	38.25861	34.75223
11.42016	3.43062	38.25238	34.74535
11.40070	3.41161	38.25831	34.73756
11.37614	3.38741	38.25977	34.73158
11.35139	3.36972	38.25618	34.72551
11.32900	3.34995	38.26131	34.71785
11.31205	3.33358	38.26570	34.71199
11.29678	3.32521	38.26672	34.70428
11.27525	3.30347	38.26558	34.69835
11.25639	3.28578	38.27690	34.69599
11.23735	3.27198	38.27082	34.68650
11.21797	3.25950	38.27851	34.68056
11.20361	3.24381	38.27014	34.67579
11.18485	3.22991	38.27336	34.66880
11.17051	3.21193	38.27758	34.66728
11.14905	3.19920	38.28067	34.65784
11.13633	3.18916	38.27623	34.65231
11.12119	3.17565	38.27992	34.64532
11.10872	3.16359	38.28254	34.64267
11.09430	3.15507	38.27773	34.63653
11.07693	3.13717	38.28049	34.62994
11.06266	3.12592	38.28698	34.62607
11.04855	3.11293	38.28652	34.61727
11.03484	3.10600	38.28338	34.61054
11.02105	3.09539	38.28802	34.60282
11.00787	3.08035	38.28525	34.60017
10.99549	3.07275	38.28474	34.59293
10.98393	3.06069	38.29634	34.58656
10.97351	3.05255	38.29506	34.58046
10.95906	3.04236	38.29953	34.57271
10.94549	3.03350	38.29457	34.56762
10.93350	3.02071	38.30350	34.56168
10.92016	3.00868	38.30509	34.55728
10.90841	3.00467	38.30334	34.55285
10.89847	2.99184	38.30762	34.54746
10.88280	2.98426	38.29714	34.54162
10.87450	2.97279	38.30920	34.53649
10.86237	2.96677	38.31020	34.52913
10.84939	2.95411	38.31464	34.52581
10.83437	2.94678	38.31201	34.51728
10.82147	2.93479	38.30738	34.51522
10.81193	2.92726	38.30801	34.51050
10.79800	2.91549	38.31468	34.50487
10.78623	2.90747	38.31348	34.49794
10.77537	2.90019	38.31986	34.49131
10.76593	2.89028	38.32062	34.49203
10.76095	2.88256	38.33192	34.48554
10.74725	2.87601	38.32840	34.48027
10.73548	2.86927	38.31993	34.47580
10.72383	2.85760	38.33239	34.47072
10.71377	2.85428	38.32797	34.46506
10.70611	2.84422	38.33284	34.46290
10.69529	2.84252	38.32378	34.45542
10.68829	2.83230	38.33614	34.45307
10.67839	2.82343	38.34493	34.44601
10.66813	2.81839	38.33718	34.43965
10.65778	2.81075	38.33852	34.43852
10.65278	2.80484	38.34356	34.43346
10.64079	2.79831	38.33944	34.42899
10.63376	2.79027	38.35146	34.42547
10.62380	2.78588	38.34266	34.42368
10.61542	2.77803	38.35203	34.41701
10.60888	2.77216	38.35266	34.41828
10.59610	2.76630	38.35255	34.41016
10.58899	2.76304	38.34830	34.40828
10.57913	2.75177	38.36043	34.40459
10.57395	2.74880	38.36306	34.40096
10.56473	2.74548	38.35885	34.39660
10.55903	2.73610	38.36312	34.39695
10.55012	2.73381	38.35742	34.38988
10.53748	2.72790	38.36320	34.38372
10.53133	2.72205	38.36353	34.38183
10.52903	2.71971	38.36341	34.37901
10.52253	2.71591	38.37171	34.37558
10.51335	2.70731	38.37087	34.37399
10.50434	2.70649	38.36443	34.36854
10.49867	2.69885	38.37717	34.36635
10.49275	2.69417	38.37597	34.36097
10.48606	2.69128	38.37246	34.35871
10.47887	2.68247	38.37883	34.35497
10.47162	2.68033	38.37893	34.35202
10.46158	2.67437	38.38217	34.34654
10.45357	2.67046	38.38254	34.34250
10.45115	2.66683	38.37950	34.34307
10.44390	2.66851	38.37640	34.33789
10.43995	2.65878	38.38941	34.33664
10.43175	2.65993	38.38607	34.33067
10.42699	2.64783	38.40063	34.33111
10.41661	2.64908	38.38672	34.32662
10.41104	2.64447	38.39462	34.32308
10.40463	2.64232	38.39332	34.32168
10.39848	2.64081	38.38924	34.31902
10.39409	2.63173	38.40505	34.31812
10.38598	2.63224	38.39279	34.31330
10.37938	2.62498	38.40292	34.31205
10.37631	2.62084	38.40726	34.31041
10.36647	2.62053	38.40274	34.30763
10.36286	2.61616	38.41102	34.30563
10.35704	2.61095	38.41461	34.30320
10.35137	2.60689	38.41715	34.30271
10.34610	2.60494	38.41564	34.29619
10.34048	2.60538	38.41927	34.29567
10.33581	2.60026	38.41725	34.29451
10.33100	2.59654	38.42176	34.29342
10.32583	2.59536	38.41867	34.29062
10.31903	2.58829	38.42253	34.29116
10.31393	2.58823	38.42379	34.28585
10.30916	2.58498	38.42343	34.28335
10.30649	2.58327	38.42382	34.28321
10.30052	2.57775	38.43808	34.27935
10.29975	2.57803	38.42753	34.27950
10.29259	2.57381	38.43392	34.27569
10.28507	2.56893	38.43484	34.27298
10.27800	2.56978	38.43124	34.26777
10.27435	2.56432	38.43521	34.26921
10.26989	2.56583	38.43341	34.26329
10.26724	2.56208	38.44242	34.26136
10.26408	2.55717	38.45301	34.25997
10.25749	2.55542	38.45009	34.25697
10.25301	2.55556	38.44519	34.25532
10.24717	2.55045	38.45082	34.25045
10.24424	2.54861	38.44640	34.25142
10.24115	2.54942	38.45061	34.24640
10.23379	2.54439	38.45848	34.24319
10.22665	2.54329	38.44768	34.23996
10.22316	2.53901	38.46561	34.23634
10.21931	2.53854	38.45758	34.23327
10.21654	2.53524	38.46203	34.23400
10.21121	2.53412	38.46455	34.23174
10.20554	2.53082	38.46706	34.23034
10.19930	2.52945	38.46445	34.22529
10.19547	2.52724	38.46791	34.22613
10.19396	2.52350	38.47647	34.22742
10.19015	2.52519	38.46153	34.22885
10.18765	2.52165	38.46897	34.22798
10.18047	2.52186	38.47803	34.22028
10.17541	2.51826	38.47573	34.22019
10.17256	2.51655	38.48417	34.22018
10.16648	2.51211	38.48526	34.22019
10.16419	2.51234	38.48354	34.22110
10.15715	2.50988	38.47862	34.22031
10.15414	2.50815	38.48520	34.22070
10.15120	2.50772	38.48463	34.21917
10.14820	2.50172	38.49178	34.21957
10.14407	2.50431	38.48467	34.21714
10.14138	2.50181	38.48571	34.21685
10.13705	2.49815	38.48959	34.21730
10.13513	2.49932	38.49511	34.21520
10.12826	2.49497	38.49957	34.21597
10.12504	2.49255	38.50210	34.21392
10.11929	2.49291	38.50016	34.21193
10.11772	2.48959	38.50560	34.21305
10.11341	2.49017	38.49257	34.21299
10.11224	2.48768	38.50514	34.21252
10.10230	2.48463	38.50146	34.20957
10.10292	2.48200	38.51058	34.21117
10.09650	2.48108	38.50378	34.20899
10.09344	2.48029	38.50481	34.20988
10.08985	2.48104	38.49956	34.21051
10.08675	2.47536	38.51795	34.20467
10.08470	2.47773	38.50983	34.20690
10.07947	2.47141	38.52242	34.20542
10.07502	2.47182	38.51189	34.20674
10.06993	2.47101	38.51032	34.20547
10.06502	2.46740	38.51636	34.21356
10.06281	2.46790	38.51116	34.21814
10.05704	2.46457	38.51989	34.21783
10.05654	2.46214	38.52163	34.22727
10.05239	2.45923	38.51604	34.23035
10.04904	2.45894	38.52163	34.23264
10.04423	2.45729	38.52256	34.23376
10.04389	2.45113	38.52355	34.24204
10.04222	2.45611	38.52585	34.24086
10.03741	2.45092	38.52738	34.24344
10.03553	2.44855	38.52998	34.24864
10.02900	2.45291	38.52678	34.24455
10.02532	2.44618	38.52692	34.25100
10.02680	2.44435	38.54098	34.25306
10.02110	2.44617	38.53198	34.25541
10.01607	2.43942	38.53926	34.25604
10.01213	2.44199	38.53604	34.25930
10.01068	2.43980	38.53740	34.26112
10.00832	2.43928	38.54166	34.26306
10.00211	2.43480	38.54522	34.26395
10.00217	2.43170	38.53560	34.27340
9.99840	2.43205	38.54703	34.27147
9.99455	2.43380	38.54164	34.27198
9.99379	2.42881	38.54955	34.27617
9.98862	2.42477	38.55264	34.28021
9.98805	2.42577	38.54629	34.28710
9.98442	2.42414	38.55683	34.28469
9.97886	2.42571	38.54901	34.28547
9.97574	2.42059	38.55160	34.29192
9.97304	2.41759	38.55569	34.29351
9.96896	2.42229	38.56035	34.29090
9.96554	2.42180	38.55504	34.29387
9.96331	2.41764	38.55327	34.30209
9.96320	2.41268	38.56746	34.30567
9.95955	2.41639	38.56077	34.31153
9.95523	2.41538	38.56482	34.31202
9.95525	2.40925	38.56261	34.32083
9.95028	2.40936	38.56963	34.32212
9.94700	2.40912	38.55954	34.32724
9.94348	2.40640	38.57007	34.32909
9.93848	2.40451	38.56858	34.33354
9.93648	2.40656	38.57324	34.33800
9.93228	2.40199	38.56812	34.34081
9.93133	2.40053	38.57990	34.34570
9.92872	2.39964	38.57827	34.35520
9.92554	2.40310	38.57462	34.35591
9.92174	2.40020	38.57620	34.35922
9.91885	2.39584	38.57405	34.36779
9.91133	2.39468	38.58190	34.36749
9.91315	2.39315	38.58605	34.37462
9.91076	2.39192	38.58090	34.38030
9.90657	2.38909	38.58492	34.38221
9.90632	2.39231	38.58789	34.38574
9.90307	2.38773	38.59867	34.38646
9.90221	2.38980	38.58456	34.39300
9.89858	2.38688	38.58683	34.39831
9.89424	2.38497	38.59224	34.40219
9.89320	2.38034	38.59370	34.41082
9.88617	2.38205	38.58685	34.41224
9.88614	2.38189	38.60429	34.41336
9.88279	2.37837	38.59789	34.41971
9.87991	2.37315	38.61159	34.42609
9.87645	2.37811	38.59906	34.42623
9.87131	2.37882	38.59605	34.42962
9.87020	2.37147	38.60648	34.43881
9.86686	2.37381	38.60211	34.44035
9.86713	2.37453	38.60341	34.44463
9.86489	2.37037	38.60553	34.45070
9.86313	2.36987	38.61311	34.45669
9.85845	2.37002	38.60949	34.45510
9.85292	2.36552	38.61038	34.46360
9.85295	2.36400	38.61245	34.46966
9.84934	2.36712	38.60777	34.47019
9.84854	2.36169	38.61970	34.47815
9.84308	2.36520	38.61279	34.47942
9.84031	2.35953	38.61633	34.48639
9.83844	2.36212	38.61125	34.49100
9.83811	2.35740	38.61607	34.50102
9.83242	2.35444	38.62047	34.50617
9.83436	2.35503	38.61732	34.51866
9.82933	2.35498	38.61824	34.52094
9.82952	2.35214	38.62392	34.52951
9.82361	2.35175	38.62425	34.53397
9.82284	2.34887	38.63173	34.53966
9.82107	2.35396	38.61721	34.54288
9.81573	2.34994	38.62008	34.54752
9.81042	2.35047	38.62846	34.54880
9.80917	2.34542	38.63702	34.55414
9.80856	2.34756	38.62655	34.56689
9.80517	2.34511	38.62998	34.56868
9.80501	2.33969	38.63094	34.58193
9.80008	2.34065	38.62747	34.58821
9.79880	2.33610	38.63924	34.59651
9.79606	2.34067	38.62964	34.59882
9.79517	2.33951	38.62623	34.61221
9.79229	2.33341	38.64451	34.61805
9.78820	2.33167	38.64731	34.61984
9.78584	2.33198	38.64096	34.62601
9.78321	2.33281	38.64339	34.63222
9.77840	2.33002	38.64714	34.63706
9.77278	2.33238	38.63624	34.64648
9.77217	2.32901	38.65242	34.64782
9.77213	2.32487	38.65337	34.66321
9.76680	2.32790	38.64417	34.66336
9.76433	2.32434	38.65142	34.67091
9.76091	2.32433	38.65042	34.67794
9.76040	2.32239	38.63820	34.68780
9.75717	2.31478	38.64748	34.69935
9.75382	2.32140	38.64344	34.70382
9.75191	2.31740	38.64255	34.71243
9.75062	2.31678	38.65278	34.71379
9.74829	2.31373	38.65493	34.72548
9.74449	2.31641	38.64671	34.73320
9.74654	2.30853	38.65419	34.74189
9.74085	2.31095	38.65585	34.74451
9.74066	2.30763	38.65643	34.75359
9.73663	2.30971	38.65010	34.76121
9.73514	2.30465	38.66600	34.76853
9.72953	2.30573	38.65753	34.76898
9.72560	2.30529	38.65679	34.77774
9.72425	2.30770	38.65614	34.78074
9.72051	2.30140	38.65698	34.79280
9.71885	2.29939	38.65962	34.80245
9.71623	2.30217	38.64808	34.80633
9.71511	2.29699	38.66614	34.81315
9.71177	2.29610	38.66543	34.82091
9.70989	2.29436	38.66093	34.83097
9.70493	2.29317	38.66616	34.83349
9.70443	2.29126	38.66664	34.84166
9.70097	2.29077	38.66995	34.84818
9.70098	2.28833	38.67200	34.85515
9.69510	2.28778	38.66082	34.86626
9.69490	2.28926	38.65896	34.87335
9.69241	2.28642	38.66805	34.88178
9.69103	2.28688	38.66658	34.88951
9.68326	2.28182	38.67001	34.89633
9.68143	2.28375	38.66922	34.90366
9.67899	2.27990	38.66445	34.91398
9.68055	2.27998	38.66992	34.92368
9.67386	2.27730	38.67410	34.92978
9.67174	2.27690	38.67937	34.93382
9.67137	2.27653	38.67006	34.94199
9.67081	2.27276	38.67846	34.95050
9.66565	2.27418	38.67656	34.95823
9.66513	2.27150	38.67474	34.97214
9.66650	2.26952	38.68164	34.97946
9.65857	2.26754	38.68564	34.98606
9.65447	2.26929	38.67811	34.99219
9.65410	2.26711	38.67876	35.00533
9.65409	2.26457	38.68074	35.01097
9.65106	2.26372	38.68681	35.01761
9.64676	2.26474	38.67356	35.02726
9.64722	2.26549	38.68060	35.03102
9.64488	2.26100	38.68619	35.04102
9.64320	2.26178	38.68650	35.04916
9.64147	2.25770	38.68658	35.06334
9.63632	2.25602	38.68690	35.06661
9.63258	2.25481	38.68758	35.07328
9.63217	2.25159	38.69765	35.08457
9.63179	2.25257	38.68304	35.09271
9.62889	2.25351	38.70185	35.09789
9.62563	2.24899	38.69456	35.10740
9.62218	2.24934	38.69047	35.11539
9.62031	2.24604	38.70419	35.12473
9.61891	2.24614	38.69903	35.13239
