Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.42211	0.34138	0.52116	5.342	0.424	0.079	0.271	0.729	42	113
0.41903	0.34111	0.51623	5.309	0.414	0.078	0.270	0.730	41	111
0.41788	0.34077	0.51269	5.309	0.414	0.078	0.270	0.730	41	111
0.41674	0.34062	0.51250	5.133	0.404	0.079	0.263	0.737	40	112
0.41561	0.33990	0.51184	4.961	0.394	0.079	0.257	0.743	39	113
0.41448	0.33976	0.51037	4.791	0.384	0.080	0.250	0.750	38	114
0.41397	0.33754	0.51037	4.750	0.384	0.081	0.248	0.752	38	115
0.41219	0.33578	0.50938	4.625	0.374	0.081	0.243	0.757	37	115
0.40956	0.33356	0.50867	4.348	0.364	0.084	0.232	0.768	36	119
0.40764	0.33356	0.50533	4.300	0.354	0.082	0.230	0.770	35	117
0.39162	0.29085	0.50442	4.240	0.414	0.098	0.228	0.772	41	139
0.37220	0.29061	0.46468	4.142	0.343	0.083	0.224	0.776	34	118
0.36647	0.27419	0.45898	3.879	0.343	0.089	0.212	0.787	34	126
0.36056	0.27348	0.45218	3.833	0.323	0.084	0.211	0.789	32	120
0.35937	0.27194	0.45123	3.833	0.323	0.084	0.211	0.789	32	120
0.35819	0.27135	0.44967	3.683	0.313	0.085	0.204	0.796	31	121
0.35589	0.27069	0.44902	3.623	0.313	0.086	0.201	0.799	31	123
0.35352	0.27032	0.44559	3.389	0.293	0.086	0.191	0.809	29	123
0.35234	0.26682	0.44321	3.389	0.293	0.086	0.191	0.809	29	123
0.35117	0.26565	0.44147	3.389	0.293	0.086	0.191	0.809	29	123
0.35001	0.26507	0.43934	3.246	0.283	0.087	0.184	0.816	28	124
0.34885	0.26225	0.43792	3.246	0.283	0.087	0.184	0.816	28	124
0.34769	0.26171	0.42994	3.246	0.283	0.087	0.184	0.816	28	124
0.34656	0.25861	0.42978	3.105	0.273	0.088	0.178	0.822	27	125
0.34542	0.25605	0.42887	3.105	0.273	0.088	0.178	0.822	27	125
0.34428	0.25593	0.42802	3.105	0.273	0.088	0.178	0.822	27	125
0.34314	0.25404	0.42454	3.105	0.273	0.088	0.178	0.822	27	125
0.34200	0.25226	0.42345	3.105	0.273	0.088	0.178	0.822	27	125
0.33247	0.23470	0.42123	3.043	0.293	0.096	0.175	0.825	29	137
0.32435	0.23289	0.40127	2.807	0.253	0.090	0.163	0.837	25	128
0.32274	0.23222	0.40086	2.695	0.242	0.090	0.158	0.842	24	128
0.32162	0.23207	0.40027	2.695	0.242	0.090	0.158	0.842	24	128
0.32052	0.23165	0.39972	2.695	0.242	0.090	0.158	0.842	24	128
0.31322	0.21046	0.39838	2.623	0.253	0.096	0.154	0.846	25	137
