Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.14045	0.12494	0.15187	1.634	0.286	0.175	0.235	0.765	24	78
0.13219	0.11829	0.14284	1.503	0.179	0.119	0.221	0.779	15	53
0.12975	0.11707	0.13947	1.385	0.143	0.103	0.207	0.793	12	46
0.12957	0.11707	0.13925	1.270	0.131	0.103	0.193	0.807	11	46
0.11870	0.09324	0.13837	1.249	0.238	0.191	0.190	0.810	20	85
0.10769	0.09258	0.11994	0.996	0.107	0.108	0.158	0.842	9	48
0.07236	0.03880	0.11911	0.968	0.417	0.430	0.154	0.846	35	192
0.04441	0.03862	0.05083	0.850	0.095	0.112	0.138	0.862	8	50
0.03381	0.02510	0.05083	0.767	0.321	0.419	0.126	0.874	27	187
0.02566	0.02421	0.02739	0.730	0.131	0.179	0.121	0.879	11	80
0.02505	0.02415	0.02614	0.579	0.071	0.123	0.098	0.902	6	55
0.02496	0.02392	0.02606	0.540	0.071	0.132	0.092	0.908	6	59
