Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.42646	0.39339	0.49701	3.086	0.818	0.265	0.164	0.836	18	92
0.40164	0.36453	0.43583	1.517	0.455	0.300	0.088	0.912	10	104
0.38858	0.35021	0.41839	1.510	0.409	0.271	0.087	0.913	9	94
0.37919	0.34770	0.40726	1.314	0.273	0.207	0.077	0.923	6	72
0.37763	0.34666	0.40623	1.052	0.227	0.216	0.062	0.938	5	75
0.37323	0.33866	0.40422	0.986	0.227	0.231	0.059	0.941	5	80
0.37067	0.33866	0.40030	0.415	0.091	0.219	0.026	0.974	2	76
0.36811	0.33392	0.39988	0.394	0.091	0.231	0.024	0.976	2	80
0.34657	0.28978	0.39627	0.259	0.091	0.352	0.016	0.984	2	122
0.25265	0.00000	0.36326	0.216	0.136	0.631	0.014	0.986	3	219
