Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.11105	0.03414	0.23509	3.204	0.733	0.229	0.162	0.838	11	57
0.10809	0.03400	0.23328	2.862	0.667	0.233	0.147	0.853	10	58
0.10309	0.03299	0.23103	2.449	0.600	0.245	0.129	0.871	9	61
0.09651	0.02942	0.21814	2.213	0.533	0.241	0.118	0.882	8	60
0.08830	0.02578	0.21747	1.734	0.467	0.269	0.095	0.905	7	67
0.07720	0.02561	0.19268	1.581	0.400	0.253	0.087	0.913	6	63
0.07304	0.02476	0.18785	1.317	0.333	0.253	0.074	0.926	5	63
0.06801	0.02210	0.18701	1.239	0.333	0.269	0.069	0.931	5	67
0.05823	0.02129	0.15939	1.006	0.267	0.265	0.057	0.943	4	66
0.03831	0.01468	0.14622	0.905	0.400	0.442	0.052	0.948	6	110
0.01255	0.00411	0.03508	0.342	0.267	0.779	0.020	0.980	4	194
0.00510	0.00411	0.00771	0.241	0.067	0.277	0.014	0.986	1	69
