Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.12962	0.09660	0.14588	3.574	0.548	0.153	0.370	0.630	17	29
0.12560	0.09489	0.14275	3.414	0.452	0.132	0.359	0.641	14	25
0.12431	0.09250	0.14257	3.414	0.452	0.132	0.359	0.641	14	25
0.12302	0.09219	0.13994	3.414	0.452	0.132	0.359	0.641	14	25
0.10347	0.05367	0.13963	2.974	0.645	0.217	0.328	0.672	20	41
0.08495	0.05354	0.11925	2.710	0.387	0.143	0.308	0.692	12	27
0.08172	0.05106	0.11866	2.235	0.355	0.159	0.268	0.732	11	30
0.07816	0.05025	0.11603	2.102	0.323	0.153	0.256	0.744	10	29
0.07647	0.05011	0.11294	2.102	0.323	0.153	0.256	0.744	10	29
0.07356	0.04828	0.11019	1.715	0.290	0.169	0.220	0.780	9	32
0.05833	0.02864	0.10508	1.055	0.290	0.275	0.148	0.852	9	52
0.04329	0.02767	0.05916	0.897	0.161	0.180	0.128	0.872	5	34
0.04247	0.02723	0.05867	0.897	0.161	0.180	0.128	0.872	5	34
0.04166	0.02674	0.05525	0.897	0.161	0.180	0.128	0.872	5	34
0.04092	0.02662	0.05402	0.697	0.129	0.185	0.103	0.897	4	35
0.03986	0.02630	0.05378	0.677	0.129	0.190	0.100	0.900	4	36
0.03918	0.02624	0.05367	0.677	0.129	0.190	0.100	0.900	4	36
0.02934	0.01436	0.05354	0.448	0.161	0.360	0.068	0.932	5	68
0.01919	0.01413	0.02662	0.330	0.065	0.196	0.051	0.949	2	37
0.01450	0.00900	0.02634	0.234	0.097	0.413	0.037	0.963	3	78
0.00943	0.00759	0.01367	0.172	0.065	0.376	0.027	0.973	2	71
