Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.02694	0.02384	0.04292	1.455	0.800	0.550	0.195	0.805	8	33
0.02504	0.02363	0.02622	1.200	0.400	0.333	0.167	0.833	4	20
0.02493	0.02355	0.02619	1.200	0.400	0.333	0.167	0.833	4	20
0.02476	0.02352	0.02598	0.900	0.300	0.333	0.130	0.870	3	20
0.02476	0.02352	0.02598	0.900	0.300	0.333	0.130	0.870	3	20
0.02465	0.02336	0.02598	0.818	0.300	0.367	0.120	0.880	3	22
0.02448	0.02336	0.02573	0.600	0.200	0.333	0.091	0.909	2	20
0.02442	0.02309	0.02573	0.571	0.200	0.350	0.087	0.913	2	21
0.01807	0.00864	0.02553	0.450	0.300	0.667	0.070	0.930	3	40
0.01570	0.00864	0.02393	0.400	0.200	0.500	0.062	0.938	2	30
