Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.24336	0.08423	0.52116	1.775	0.625	0.352	0.009	0.991	5	533
0.24255	0.08359	0.51816	1.775	0.625	0.352	0.009	0.991	5	533
0.24174	0.08339	0.51799	1.775	0.625	0.352	0.009	0.991	5	533
0.24093	0.08315	0.51748	1.775	0.625	0.352	0.009	0.991	5	533
0.23553	0.07930	0.51623	1.724	0.625	0.363	0.009	0.991	5	549
0.21418	0.06956	0.49997	1.629	0.625	0.384	0.009	0.991	5	581
0.15829	0.04684	0.42345	1.337	0.625	0.468	0.007	0.993	5	708
0.08816	0.02916	0.22417	1.097	0.500	0.456	0.006	0.994	4	690
0.06470	0.02877	0.12363	1.051	0.375	0.357	0.006	0.994	3	540
0.03654	0.00068	0.12106	0.510	0.375	0.735	0.003	0.997	3	1113
