Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.48140	0.41173	0.66217	3.214	0.643	0.200	0.360	0.640	9	16
0.47872	0.41157	0.66217	3.025	0.643	0.212	0.346	0.654	9	17
0.46118	0.40709	0.64508	2.222	0.500	0.225	0.280	0.720	7	18
0.44989	0.40641	0.55728	2.105	0.500	0.237	0.269	0.731	7	19
0.44559	0.40641	0.50594	1.805	0.429	0.237	0.240	0.760	6	19
0.44146	0.40254	0.50485	1.429	0.357	0.250	0.200	0.800	5	20
0.43599	0.40209	0.50430	1.039	0.286	0.275	0.154	0.846	4	22
0.42077	0.38060	0.50267	0.985	0.357	0.362	0.147	0.853	5	29
0.35300	0.22275	0.44116	0.647	0.429	0.662	0.102	0.898	6	53
0.26626	0.18162	0.34038	0.553	0.214	0.388	0.088	0.912	3	31
0.24280	0.18162	0.31174	0.497	0.143	0.287	0.080	0.920	2	23
0.23737	0.17603	0.30940	0.497	0.143	0.287	0.080	0.920	2	23
0.23193	0.17319	0.30774	0.497	0.143	0.287	0.080	0.920	2	23
0.22645	0.17089	0.30466	0.238	0.071	0.300	0.040	0.960	1	24
0.22070	0.16095	0.30188	0.000	0.000	0.312	0.000	1.000	0	25
0.21281	0.15860	0.28510	0.000	0.000	0.325	0.000	1.000	0	26
0.20991	0.15860	0.28030	0.000	0.000	0.312	0.000	1.000	0	25
0.20490	0.15497	0.27300	0.000	0.000	0.312	0.000	1.000	0	25
0.20015	0.15432	0.27113	0.000	0.000	0.312	0.000	1.000	0	25
0.18931	0.00000	0.26792	0.000	0.000	0.312	0.000	1.000	0	25
