Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.44099	0.40921	0.51379	1.514	0.857	0.566	0.020	0.980	6	296
0.42970	0.40822	0.44696	1.078	0.429	0.398	0.014	0.986	3	208
0.42883	0.40791	0.44586	1.052	0.429	0.407	0.014	0.986	3	213
0.39802	0.27418	0.44427	0.581	0.429	0.738	0.008	0.992	3	386
0.36837	0.27418	0.40880	0.375	0.143	0.380	0.005	0.995	1	199
0.36789	0.27207	0.40880	0.374	0.143	0.382	0.005	0.995	1	200
0.36650	0.26920	0.40844	0.374	0.143	0.382	0.005	0.995	1	200
0.36161	0.24024	0.40844	0.357	0.143	0.400	0.005	0.995	1	209
0.34482	0.00000	0.40798	0.341	0.143	0.419	0.005	0.995	1	219
