Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.05274	0.03721	0.07921	2.120	0.588	0.278	0.137	0.863	10	63
0.04624	0.03639	0.07173	1.978	0.471	0.238	0.129	0.871	8	54
0.04440	0.03611	0.06851	1.798	0.412	0.229	0.119	0.881	7	52
0.04385	0.03585	0.06680	1.798	0.412	0.229	0.119	0.881	7	52
0.04371	0.03553	0.06680	1.764	0.412	0.233	0.117	0.883	7	53
0.04137	0.03191	0.06579	1.272	0.353	0.278	0.087	0.913	6	63
0.03942	0.03175	0.04726	1.236	0.294	0.238	0.085	0.915	5	54
0.03915	0.03141	0.04695	1.236	0.294	0.238	0.085	0.915	5	54
0.03888	0.03123	0.04643	1.236	0.294	0.238	0.085	0.915	5	54
0.03862	0.03105	0.04547	1.236	0.294	0.238	0.085	0.915	5	54
0.03836	0.03044	0.04534	1.236	0.294	0.238	0.085	0.915	5	54
0.03811	0.03032	0.04474	0.971	0.235	0.242	0.068	0.932	4	55
0.02282	0.01594	0.04457	0.753	0.647	0.859	0.053	0.947	11	195
