Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.07223	0.01633	0.40213	1.036	0.980	0.946	0.029	0.971	49	1660
0.02114	0.01633	0.02604	0.839	0.120	0.143	0.023	0.977	6	251
0.02114	0.01633	0.02604	0.839	0.120	0.143	0.023	0.977	6	251
0.02114	0.01633	0.02604	0.839	0.120	0.143	0.023	0.977	6	251
0.01972	0.01368	0.02597	0.768	0.140	0.182	0.021	0.979	7	320
0.01856	0.01368	0.02306	0.683	0.100	0.146	0.019	0.981	5	257
0.01849	0.01368	0.02285	0.413	0.060	0.145	0.012	0.988	3	255
0.01849	0.01368	0.02285	0.413	0.060	0.145	0.012	0.988	3	255
0.01842	0.01359	0.02265	0.413	0.060	0.145	0.012	0.988	3	255
0.01842	0.01359	0.02265	0.413	0.060	0.145	0.012	0.988	3	255
0.01838	0.01355	0.02265	0.410	0.060	0.146	0.012	0.988	3	257
0.01838	0.01355	0.02265	0.410	0.060	0.146	0.012	0.988	3	257
0.01799	0.01232	0.02265	0.380	0.060	0.158	0.011	0.989	3	277
