Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.26154	0.09606	0.52116	2.233	0.700	0.313	0.015	0.985	7	474
0.26066	0.09557	0.51816	2.233	0.700	0.313	0.015	0.985	7	474
0.25978	0.09528	0.51799	2.233	0.700	0.313	0.015	0.985	7	474
0.25890	0.09504	0.51748	2.233	0.700	0.313	0.015	0.985	7	474
0.25802	0.09483	0.51623	2.233	0.700	0.313	0.015	0.985	7	474
0.25681	0.09449	0.51269	2.228	0.700	0.314	0.015	0.985	7	475
0.24847	0.08940	0.51250	2.125	0.700	0.329	0.014	0.986	7	498
0.23409	0.08900	0.48793	1.898	0.600	0.316	0.012	0.988	6	478
0.23251	0.08900	0.48497	1.588	0.500	0.315	0.010	0.990	5	476
0.23020	0.08772	0.48446	1.572	0.500	0.318	0.010	0.990	5	481
0.22731	0.08768	0.47780	1.265	0.400	0.316	0.008	0.992	4	478
0.22621	0.08717	0.47715	1.263	0.400	0.317	0.008	0.992	4	479
0.22267	0.08607	0.46468	1.252	0.400	0.319	0.008	0.992	4	483
0.21621	0.08259	0.45370	1.242	0.400	0.322	0.008	0.992	4	487
0.18878	0.06495	0.44147	1.065	0.400	0.376	0.007	0.993	4	568
0.14604	0.06051	0.34241	0.876	0.300	0.343	0.006	0.994	3	518
0.06143	0.00068	0.29871	0.570	0.500	0.878	0.004	0.996	5	1327
