Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.40775	0.39145	0.49431	1.712	0.364	0.212	0.096	0.904	8	75
0.38988	0.35552	0.45787	1.490	0.591	0.397	0.085	0.915	13	140
0.37423	0.35198	0.39149	1.301	0.273	0.210	0.075	0.925	6	74
0.37364	0.35002	0.39149	1.267	0.273	0.215	0.073	0.927	6	76
0.37364	0.35002	0.39149	1.267	0.273	0.215	0.073	0.927	6	76
0.36782	0.33452	0.39149	1.221	0.318	0.261	0.071	0.929	7	92
0.35081	0.31249	0.38400	0.883	0.273	0.309	0.052	0.948	6	109
0.32177	0.24900	0.36612	0.837	0.273	0.326	0.050	0.950	6	115
0.23465	0.00000	0.33453	0.573	0.318	0.555	0.034	0.966	7	196
