Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.39988	0.34983	0.45028	3.071	1.000	0.326	0.300	0.700	6	14
0.39482	0.34896	0.44859	3.071	1.000	0.326	0.300	0.700	6	14
0.38951	0.34235	0.42997	2.389	0.833	0.349	0.250	0.750	5	15
0.36726	0.27847	0.42153	1.303	0.667	0.512	0.154	0.846	4	22
0.34418	0.26450	0.40497	0.377	0.167	0.442	0.050	0.950	1	19
0.33610	0.24345	0.38840	0.377	0.167	0.442	0.050	0.950	1	19
0.32854	0.23715	0.38707	0.000	0.000	0.465	0.000	1.000	0	20
0.32060	0.22819	0.38202	0.000	0.000	0.465	0.000	1.000	0	20
0.30868	0.22621	0.38125	0.000	0.000	0.488	0.000	1.000	0	21
0.30505	0.22621	0.37194	0.000	0.000	0.465	0.000	1.000	0	20
0.29769	0.22458	0.36437	0.000	0.000	0.465	0.000	1.000	0	20
0.29039	0.21851	0.35526	0.000	0.000	0.465	0.000	1.000	0	20
0.28351	0.21771	0.35390	0.000	0.000	0.465	0.000	1.000	0	20
0.27302	0.20847	0.34983	0.000	0.000	0.488	0.000	1.000	0	21
0.26918	0.20847	0.34896	0.000	0.000	0.465	0.000	1.000	0	20
0.26214	0.20835	0.34235	0.000	0.000	0.465	0.000	1.000	0	20
0.25529	0.20516	0.33896	0.000	0.000	0.465	0.000	1.000	0	20
0.24756	0.18454	0.33119	0.000	0.000	0.465	0.000	1.000	0	20
0.23998	0.17961	0.33035	0.000	0.000	0.465	0.000	1.000	0	20
0.23223	0.17530	0.31484	0.000	0.000	0.465	0.000	1.000	0	20
0.22522	0.17453	0.29955	0.000	0.000	0.465	0.000	1.000	0	20
0.21822	0.15958	0.29535	0.000	0.000	0.465	0.000	1.000	0	20
0.21097	0.15046	0.27847	0.000	0.000	0.465	0.000	1.000	0	20
0.20400	0.13911	0.26450	0.000	0.000	0.465	0.000	1.000	0	20
