P	Target	Relationship
YOL016C	YER142C	-
YOL016C	YER154W	-
YOL016C	YER174C	-
YOL016C	YGR205W	-
YOL016C	YGR258C	-
YOL016C	YHR008C	-
YOL016C	YHR104W	-
YOL016C	YIL032C	-
YOL016C	YIL053W	-
YOL016C	YIL167W	-
YOL016C	YJL076W	-
YOL016C	YJL124C	-
YOL016C	YJL175W	-
YOL016C	YJL177W	-
YOL016C	YJL188C	-
YOL016C	YKL142W	-
YOL016C	YKL149C	-
YOL016C	YKL164C	-
YOL016C	YKL167C	-
YOL016C	YLR212C	-
YOL016C	YLR307W	-
YOL016C	YLR370C	-
YOL016C	YMR071C	-
YOL016C	YMR153W	-
YOL016C	YMR154C	-
YOL016C	YNL201C	-
YOL016C	YOR057W	-
YOL016C	YOR264W	-
YOL016C	YPL138C	-
YOL016C	YPL166W	-
YOL016C	YPR036W	-
YOL016C	YPR169W	-
YOL016C	YPR187W	-
YOL045W	YBR177C	kinase
YOL045W	YCL037C	kinase
YOL045W	YDL103C	kinase
YOL045W	YDL110C	kinase
YOL045W	YDL223C	kinase
YOL045W	YDR033W	kinase
YOL045W	YDR256C	kinase
YOL045W	YGR180C	kinase
YOL045W	YHR104W	kinase
YOL045W	YHR214CC	kinase
YOL045W	YIR003W	kinase
YOL045W	YJL138C	kinase
YOL045W	YJR070C	kinase
YOL045W	YKL035W	kinase
YOL045W	YKL127W	kinase
YOL045W	YKL160W	kinase
YOL045W	YLR258W	kinase
YOL045W	YMR031C	kinase
YOL045W	YMR041C	kinase
YOL045W	YMR205C	kinase
YOL045W	YMR260C	kinase
YOL045W	YNL117W	kinase
YOL045W	YNL121C	kinase
YOL045W	YNL135C	kinase
YOL045W	YNL173C	kinase
YOL045W	YNL317W	kinase
YOL045W	YNR033W	kinase
YOL045W	YNR064C	kinase
YOL045W	YOR184W	kinase
YOL045W	YOR276W	kinase
YOL045W	YOR335C	kinase
YOL045W	YPL077C	kinase
YOL045W	YPR035W	kinase
YOL061W	YBR031W	-
YOL061W	YBR252W	-
YOL061W	YEL029C	-
YOL061W	YGR200C	-
YOL061W	YJR082C	-
YOL061W	YKL023W	-
YOL061W	YKL211C	-
YOL061W	YKR047W	-
YOL061W	YMR146C	-
YOL061W	YNR046W	-
YOL100W	YBL058W	kinase
YOL100W	YBL105C	kinase
YOL100W	YCR052W	kinase
YOL100W	YDL099W	kinase
YOL100W	YDR188W	kinase
YOL100W	YDR382W	kinase
YOL100W	YER139C	kinase
YOL100W	YFL023W	kinase
YOL100W	YGR021W	kinase
YOL100W	YGR078C	kinase
YOL100W	YGR086C	kinase
YOL100W	YGR138C	kinase
YOL100W	YGR167W	kinase
YOL100W	YHL009C	kinase
YOL100W	YHL016C	kinase
YOL100W	YHL024W	kinase
YOL100W	YHR205W	kinase
YOL100W	YIL104C	kinase
YOL100W	YIL105C	kinase
YOL100W	YJL138C	kinase
YOL100W	YJR006W	kinase
YOL100W	YJR070C	kinase
YOL100W	YJR092W	kinase
YOL100W	YJR097W	kinase
YOL100W	YJR112W	kinase
YOL100W	YKL002W	kinase
YOL100W	YKL126W	kinase
YOL100W	YKL181W	kinase
YOL100W	YKR018C	kinase
YOL100W	YLL008W	kinase
YOL100W	YLR060W	kinase
YOL100W	YLR258W	kinase
YOL100W	YML001W	kinase
YOL100W	YML034W	kinase
YOL100W	YMR041C	kinase
YOL100W	YMR048W	kinase
YOL100W	YMR104C	kinase
YOL100W	YMR109W	kinase
YOL100W	YNL027W	kinase
YOL100W	YOL082W	kinase
YOL100W	YOR117W	kinase
YOL100W	YOR173W	kinase
YOL100W	YOR260W	kinase
YOL100W	YPL004C	kinase
YOL100W	YPL077C	kinase
YOL100W	YPL133C	kinase
YOL100W	YPR083W	kinase
YOL113W	YBR177C	-
YOL113W	YBR252W	-
YOL113W	YEL029C	-
YOL113W	YGR200C	-
YOL113W	YJR025C	-
YOL113W	YJR082C	-
YOL113W	YKL211C	-
YOL113W	YKR047W	-
YOL113W	YNR046W	-
YOL128C	YBL058W	kinase
YOL128C	YER009W	kinase
YOL128C	YER087W	kinase
YOL128C	YER174C	kinase
YOL128C	YGL144C	kinase
YOL128C	YHR030C	kinase
YOL128C	YIL033C	kinase
YOL128C	YJR047C	kinase
YOL128C	YJR109C	kinase
YOL128C	YKL181W	kinase
YOL128C	YLR258W	kinase
YOL128C	YMR041C	kinase
YOL128C	YMR139W	kinase
YOL128C	YNL027W	kinase
YOL128C	YPL201C	kinase
YOR014W	YFR029W	phosphatase
YOR039W	YBR160W	kinase
YOR039W	YDL020C	kinase
YOR039W	YDR005C	kinase
YOR039W	YDR043C	kinase
YOR039W	YDR054C	kinase
YOR039W	YDR168W	kinase
YOR039W	YDR397C	kinase
YOR039W	YDR496C	kinase
YOR039W	YER027C	kinase
YOR039W	YER089C	kinase
YOR039W	YER159C	kinase
YOR039W	YHL020C	kinase
YOR039W	YJR007W	kinase
YOR039W	YJR093C	kinase
YOR039W	YKL112W	kinase
YOR039W	YKR048C	kinase
YOR039W	YLR079W	kinase
YOR039W	YML074C	kinase
YOR039W	YNL030W	kinase
YOR039W	YOL139C	kinase
YOR039W	YOR057W	kinase
YOR039W	YOR119C	kinase
YOR039W	YOR254C	kinase
YOR061W	YBR143C	kinase
YOR061W	YBR160W	kinase
YOR061W	YDL020C	kinase
YOR061W	YDL081C	kinase
YOR061W	YDL099W	kinase
YOR061W	YDL130W	kinase
YOR061W	YDR005C	kinase
YOR061W	YDR043C	kinase
YOR061W	YDR054C	kinase
YOR061W	YDR135C	kinase
YOR061W	YDR168W	kinase
YOR061W	YDR346C	kinase
YOR061W	YDR382W	kinase
YOR061W	YDR397C	kinase
YOR061W	YDR496C	kinase
YOR061W	YER027C	kinase
YOR061W	YER089C	kinase
YOR061W	YER148W	kinase
YOR061W	YER159C	kinase
YOR061W	YER161C	kinase
YOR061W	YER164W	kinase
YOR061W	YGR270W	kinase
YOR061W	YHL020C	kinase
YOR061W	YIL035C	kinase
YOR061W	YJL095W	kinase
YOR061W	YJR007W	kinase
YOR061W	YJR093C	kinase
YOR061W	YKL089W	kinase
YOR061W	YKL112W	kinase
YOR061W	YKL160W	kinase
YOR061W	YKR048C	kinase
YOR061W	YKR092C	kinase
YOR061W	YLR079W	kinase
YOR061W	YLR309C	kinase
YOR061W	YLR399C	kinase
YOR061W	YML074C	kinase
YOR061W	YMR036C	kinase
YOR061W	YMR109W	kinase
YOR061W	YMR281W	kinase
YOR061W	YNL030W	kinase
YOR061W	YNL088W	kinase
YOR061W	YNL189W	kinase
YOR061W	YOL039W	kinase
YOR061W	YOL054W	kinase
YOR061W	YOL139C	kinase
YOR061W	YOR057W	kinase
YOR061W	YOR119C	kinase
YOR061W	YOR254C	kinase
YOR061W	YPR041W	kinase
YOR090C	YBR160W	phosphatase
YOR090C	YML093W	phosphatase
YOR119C	YBR176W	kinase
YOR119C	YDR257C	kinase
YOR119C	YFR034C	kinase
YOR119C	YGL019W	kinase
YOR119C	YGL137W	kinase
YOR119C	YIL070C	kinase
YOR119C	YKR021W	kinase
YOR119C	YMR165C	kinase
YOR119C	YMR260C	kinase
YOR119C	YOR198C	kinase
YOR119C	YPL146C	kinase
YOR119C	YPR036W	kinase
YOR119C	YPR082C	kinase
YOR208W	YBL016W	phosphatase
YOR208W	YHR030C	phosphatase
YOR208W	YLR113W	phosphatase
YOR208W	YNL307C	phosphatase
YOR231W	YDL048C	kinase
YOR231W	YDR087C	kinase
YOR231W	YDR203W	kinase
YOR231W	YDR374C	kinase
YOR231W	YDR432W	kinase
YOR231W	YER139C	kinase
YOR231W	YFL010C	kinase
YOR231W	YFL023W	kinase
YOR231W	YGR021W	kinase
YOR231W	YGR097W	kinase
YOR231W	YGR167W	kinase
YOR231W	YGR202C	kinase
YOR231W	YHR030C	kinase
YOR231W	YJL020C	kinase
YOR231W	YJL095W	kinase
YOR231W	YJR062C	kinase
YOR231W	YJR092W	kinase
YOR231W	YKL181W	kinase
YOR231W	YLL008W	kinase
YOR231W	YLL021W	kinase
YOR231W	YLR060W	kinase
YOR231W	YLR287C	kinase
YOR231W	YNL052W	kinase
YOR231W	YNL053W	kinase
YOR231W	YOL082W	kinase
YOR231W	YOR042W	kinase
YOR231W	YOR208W	kinase
YOR231W	YPL140C	kinase
YOR231W	YPL201C	kinase
YOR233W	YAL047C	kinase
YOR233W	YIL033C	kinase
YOR233W	YJR053W	kinase
YOR233W	YKR054C	kinase
YOR233W	YMR055C	kinase
YOR267C	YOR267C	kinase
YOR351C	YBL050W	kinase
YOR351C	YDL103C	kinase
YOR351C	YDR225W	kinase
YOR351C	YDR256C	kinase
YOR351C	YER133W	kinase
YOR351C	YFL010C	kinase
YOR351C	YFL023W	kinase
YOR351C	YGL017W	kinase
YOR351C	YGL163C	kinase
YOR351C	YGR001C	kinase
YOR351C	YGR078C	kinase
YOR351C	YGR240C	kinase
YOR351C	YGR287C	kinase
YOR351C	YHL024W	kinase
YOR351C	YHR033W	kinase
YOR351C	YIL072W	kinase
YOR351C	YJL138C	kinase
YOR351C	YJR070C	kinase
YOR351C	YJR154W	kinase
YOR351C	YKL052C	kinase
YOR351C	YLR258W	kinase
YOR351C	YLR263W	kinase
YOR351C	YML048W	kinase
YOR351C	YMR041C	kinase
YOR351C	YMR140W	kinase
YOR351C	YNL104C	kinase
YOR351C	YNL117W	kinase
YOR351C	YNR033W	kinase
YOR351C	YNR064C	kinase
YOR351C	YOL082W	kinase
YOR351C	YOR335C	kinase
YOR351C	YPL077C	kinase
YOR351C	YPL194W	kinase
YOR351C	YPR035W	kinase
YOR367W	YDL140C	phosphatase
YPL026C	YCR016W	-
YPL026C	YDL194W	-
YPL026C	YDR516C	-
YPL026C	YGR200C	-
YPL026C	YKL023W	-
YPL026C	YKL210W	-
YPL026C	YKL211C	-
YPL026C	YKR080W	-
YPL026C	YPL171C	-
YPL031C	YAL041W	kinase
YPL031C	YBL047C	kinase
YPL031C	YDL127W	kinase
YPL031C	YDL173W	kinase
YPL031C	YDL179W	kinase
YPL031C	YDL225W	kinase
YPL031C	YDR028C	kinase
YPL031C	YDR146C	kinase
YPL031C	YDR293C	kinase
YPL031C	YDR328C	kinase
YPL031C	YDR379W	kinase
YPL031C	YDR388W	kinase
YPL031C	YDR477W	kinase
YPL031C	YEL009C	kinase
YPL031C	YER059W	kinase
YPL031C	YER133W	kinase
YPL031C	YFL033C	kinase
YPL031C	YFR015C	kinase
YPL031C	YFR034C	kinase
YPL031C	YGL013C	kinase
YPL031C	YGL134W	kinase
YPL031C	YGL180W	kinase
YPL031C	YGR233C	kinase
YPL031C	YHL027W	kinase
YPL031C	YHR042W	kinase
YPL031C	YHR071W	kinase
YPL031C	YIL038C	kinase
YPL031C	YIL050W	kinase
YPL031C	YIL084C	kinase
YPL031C	YJL084C	kinase
YPL031C	YJR072C	kinase
YPL031C	YKL052C	kinase
YPL031C	YKL185W	kinase
YPL031C	YLR079W	kinase
YPL031C	YLR190W	kinase
YPL031C	YLR258W	kinase
YPL031C	YLR410W	kinase
YPL031C	YMR165C	kinase
YPL031C	YMR311C	kinase
YPL031C	YNL027W	kinase
YPL031C	YNL233W	kinase
YPL031C	YNL289W	kinase
YPL031C	YOL001W	kinase
YPL031C	YOR032C	kinase
YPL031C	YOR083W	kinase
YPL031C	YOR171C	kinase
YPL031C	YOR175C	kinase
YPL031C	YOR348C	kinase
YPL031C	YPL049C	kinase
YPL031C	YPL219W	kinase
YPL031C	YPL256C	kinase
YPL031C	YPR160W	kinase
YPL042C	YAL040C	kinase
YPL042C	YCR084C	kinase
YPL042C	YDL005C	kinase
YPL042C	YDL140C	kinase
YPL042C	YDR443C	kinase
YPL042C	YDR507C	kinase
YPL042C	YEL009C	kinase
YPL042C	YGL019W	kinase
YPL042C	YHR084W	kinase
YPL042C	YHR136C	kinase
YPL042C	YJL056C	kinase
YPL042C	YJL089W	kinase
YPL042C	YJR060W	kinase
YPL042C	YKL043W	kinase
YPL042C	YLR399C	kinase
YPL042C	YML123C	kinase
YPL042C	YMR037C	kinase
YPL042C	YMR196W	kinase
YPL042C	YNL025C	kinase
YPL042C	YNL074C	kinase
YPL042C	YOL051W	kinase
YPL042C	YOL070C	kinase
YPL042C	YPL248C	kinase
YPL042C	YPL274W	kinase
YPL042C	YPR070W	kinase
YPL140C	YBL024W	kinase
YPL140C	YGR097W	kinase
YPL140C	YHR030C	kinase
YPL140C	YJL095W	kinase
YPL140C	YLR410W	kinase
YPL140C	YOR231W	kinase
YPL141C	YBR053C	kinase
YPL141C	YDR207C	kinase
YPL141C	YEL012W	kinase
YPL141C	YEL037C	kinase
YPL141C	YFL010C	kinase
YPL141C	YGR017W	kinase
YPL141C	YGR125W	kinase
YPL141C	YJL138C	kinase
YPL141C	YJR047C	kinase
YPL141C	YJR062C	kinase
YPL141C	YJR097W	kinase
YPL141C	YJR154W	kinase
YPL141C	YKL127W	kinase
YPL141C	YKL208W	kinase
YPL141C	YLR175W	kinase
YPL141C	YLR257W	kinase
YPL141C	YLR258W	kinase
YPL141C	YML013W	kinase
YPL141C	YML028W	kinase
YPL141C	YMR031C	kinase
YPL141C	YMR139W	kinase
YPL141C	YMR311C	kinase
YPL141C	YNL027W	kinase
YPL141C	YNL076W	kinase
YPL141C	YNL166C	kinase
YPL141C	YOL082W	kinase
YPL141C	YOR260W	kinase
YPL141C	YOR276W	kinase
YPL141C	YPL137C	kinase
YPL141C	YPL201C	kinase
YPL150W	YDR256C	kinase
YPL150W	YDR516C	kinase
YPL150W	YEL029C	kinase
YPL150W	YEL047C	kinase
YPL150W	YGR223C	kinase
YPL150W	YHR183W	kinase
YPL150W	YJR096W	kinase
YPL150W	YLR285W	kinase
YPL150W	YMR303C	kinase
YPL150W	YOL066C	kinase
YPL150W	YOR014W	kinase
YPL150W	YOR238W	kinase
YPL153C	YAL019W	kinase
YPL153C	YAR002W	kinase
YPL153C	YBL051C	kinase
YPL153C	YBR009C	kinase
YPL153C	YBR010W	kinase
YPL153C	YBR136W	kinase
YPL153C	YBR215W	kinase
YPL153C	YBR247C	kinase
YPL153C	YCL061C	kinase
YPL153C	YCR042C	kinase
YPL153C	YDL003W	kinase
YPL153C	YDL017W	kinase
YPL153C	YDL058W	kinase
YPL153C	YDL101C	kinase
YPL153C	YDL102W	kinase
YPL153C	YDL195W	kinase
YPL153C	YDL220C	kinase
YPL153C	YDL225W	kinase
YPL153C	YDR052C	kinase
YPL153C	YDR076W	kinase
YPL153C	YDR156W	kinase
YPL153C	YDR217C	kinase
YPL153C	YDR304C	kinase
YPL153C	YDR501W	kinase
YPL153C	YER006W	kinase
YPL153C	YER089C	kinase
YPL153C	YER111C	kinase
YPL153C	YER169W	kinase
YPL153C	YER177W	kinase
YPL153C	YGL113W	kinase
YPL153C	YGL133W	kinase
YPL153C	YGL163C	kinase
YPL153C	YGR233C	kinase
YPL153C	YHR030C	kinase
YPL153C	YHR154W	kinase
YPL153C	YIL063C	kinase
YPL153C	YJL041W	kinase
YPL153C	YJL076W	kinase
YPL153C	YJL092W	kinase
YPL153C	YJL115W	kinase
YPL153C	YJL187C	kinase
YPL153C	YJR057W	kinase
YPL153C	YKL054C	kinase
YPL153C	YKL113C	kinase
YPL153C	YKR095W	kinase
YPL153C	YLR176C	kinase
YPL153C	YLR182W	kinase
YPL153C	YLR335W	kinase
YPL153C	YML058W	kinase
YPL153C	YMR001C	kinase
YPL153C	YMR105C	kinase
YPL153C	YMR168C	kinase
YPL153C	YMR190C	kinase
YPL153C	YMR219W	kinase
YPL153C	YNL031C	kinase
YPL153C	YNL102W	kinase
YPL153C	YNL273W	kinase
YPL153C	YNL312W	kinase
YPL153C	YOR033C	kinase
YPL153C	YOR098C	kinase
YPL153C	YOR290C	kinase
YPL153C	YOR372C	kinase
YPL153C	YPL153C	kinase
YPL153C	YPR135W	kinase
YPL179W	YHR097C	phosphatase
YPL179W	YHR136C	phosphatase
YPL179W	YML123C	phosphatase
YPL179W	YPL019C	phosphatase
YPL203W	YAL038W	kinase
YPL203W	YBR028C	kinase
YPL203W	YBR160W	kinase
YPL203W	YBR207W	kinase
YPL203W	YDL065C	kinase
YPL203W	YDR172W	kinase
YPL203W	YER109C	kinase
YPL203W	YFL033C	kinase
YPL203W	YGL116W	kinase
YPL203W	YGL180W	kinase
YPL203W	YGL181W	kinase
YPL203W	YHL020C	kinase
YPL203W	YIL016W	kinase
YPL203W	YIL033C	kinase
YPL203W	YIL107C	kinase
YPL203W	YJL141C	kinase
YPL203W	YJL155C	kinase
YPL203W	YKL038W	kinase
YPL203W	YKL166C	kinase
YPL203W	YLL028W	kinase
YPL203W	YLR377C	kinase
YPL203W	YMR016C	kinase
YPL203W	YMR037C	kinase
YPL203W	YMR072W	kinase
YPL203W	YMR140W	kinase
YPL203W	YMR205C	kinase
YPL203W	YNL198C	kinase
YPL203W	YOL147C	kinase
YPL203W	YOR028C	kinase
YPL203W	YOR140W	kinase
YPL203W	YOR220W	kinase
YPL203W	YPR185W	kinase
YPL204W	YBR019C	kinase
YPL204W	YBR247C	kinase
YPL204W	YCL032W	kinase
YPL204W	YDL110C	kinase
YPL204W	YDR099W	kinase
YPL204W	YDR309C	kinase
YPL204W	YEL029C	kinase
YPL204W	YER106W	kinase
YPL204W	YER175C	kinase
YPL204W	YER177W	kinase
YPL204W	YGL134W	kinase
YPL204W	YGR028W	kinase
YPL204W	YGR200C	kinase
YPL204W	YGR223C	kinase
YPL204W	YHR014W	kinase
YPL204W	YHR043C	kinase
YPL204W	YHR074W	kinase
YPL204W	YIL109C	kinase
YPL204W	YJL051W	kinase
YPL204W	YJR025C	kinase
YPL204W	YJR082C	kinase
YPL204W	YJR103W	kinase
YPL204W	YJR105W	kinase
YPL204W	YJR109C	kinase
YPL204W	YKL110C	kinase
YPL204W	YKL143W	kinase
YPL204W	YKL181W	kinase
YPL204W	YKL210W	kinase
YPL204W	YKR047W	kinase
YPL204W	YKR080W	kinase
YPL204W	YLR182W	kinase
YPL204W	YLR258W	kinase
YPL204W	YLR285W	kinase
YPL204W	YLR301W	kinase
YPL204W	YLR384C	kinase
YPL204W	YMR004W	kinase
YPL204W	YMR153W	kinase
YPL204W	YMR196W	kinase
YPL204W	YMR216C	kinase
YPL204W	YNL027W	kinase
YPL204W	YNL066W	kinase
YPL204W	YNL178W	kinase
YPL204W	YNL192W	kinase
YPL204W	YOL083W	kinase
YPL204W	YOR117W	kinase
YPL204W	YOR141C	kinase
YPL204W	YOR155C	kinase
YPL204W	YOR306C	kinase
YPL204W	YPL061W	kinase
YPL204W	YPL171C	kinase
YPL204W	YPR007C	kinase
YPL204W	YPR008W	kinase
YPL204W	YPR016C	kinase
YPL204W	YPR083W	kinase
YPL204W	YPR145W	kinase
YPL204W	YPR181C	kinase
YPL209C	YBL011W	kinase
YPL209C	YBL095W	kinase
YPL209C	YBR010W	kinase
YPL209C	YBR156C	kinase
YPL209C	YBR260C	kinase
YPL209C	YCR064C	kinase
YPL209C	YDL183C	kinase
YPL209C	YDR098C	kinase
YPL209C	YDR135C	kinase
YPL209C	YDR325W	kinase
YPL209C	YER016W	kinase
YPL209C	YFR046C	kinase
YPL209C	YGL076C	kinase
YPL209C	YGR113W	kinase
YPL209C	YGR130C	kinase
YPL209C	YGR140W	kinase
YPL209C	YGR168C	kinase
YPL209C	YIL010W	kinase
YPL209C	YIL144W	kinase
YPL209C	YIR010W	kinase
YPL209C	YJL013C	kinase
YPL209C	YJR089W	kinase
YPL209C	YKL049C	kinase
YPL209C	YKL052C	kinase
YPL209C	YKL089W	kinase
YPL209C	YKL091C	kinase
YPL209C	YKR037C	kinase
YPL209C	YLL008W	kinase
YPL209C	YLR055C	kinase
YPL209C	YLR248W	kinase
YPL209C	YMR168C	kinase
YPL209C	YMR229C	kinase
YPL209C	YMR235C	kinase
YPL209C	YMR260C	kinase
YPL209C	YNL031C	kinase
YPL209C	YNL246W	kinase
YPL209C	YOR058C	kinase
YPL209C	YOR141C	kinase
YPL209C	YOR288C	kinase
YPL209C	YPL150W	kinase
YPL209C	YPL209C	kinase
YPL256C	YDR103W	kinase
YPL256C	YHL007C	kinase
YPL256C	YJL157C	kinase
YPL256C	YLR079W	kinase
YPL256C	YPL115C	kinase
YPR025C	YDL140C	kinase
YPR025C	YEL009C	kinase
YPR025C	YOR174W	kinase
YPR025C	YPL248C	kinase
YPR054W	YGR223C	-
YPR054W	YJR025C	-
YPR054W	YKL210W	-
YPR054W	YKR047W	-
YPR054W	YNR046W	-
YPR073C	YML074C	phosphatase
YPR106W	YDL103C	kinase
YPR106W	YFL023W	kinase
YPR106W	YGR180C	kinase
YPR106W	YGR210C	kinase
YPR106W	YHL024W	kinase
YPR106W	YJR076C	kinase
YPR106W	YJR154W	kinase
YPR106W	YKR018C	kinase
YPR106W	YKR079C	kinase
YPR106W	YLR060W	kinase
YPR106W	YML001W	kinase
YPR106W	YML048W	kinase
YPR106W	YMR139W	kinase
YPR106W	YNL027W	kinase
YPR106W	YNL064C	kinase
YPR106W	YNL104C	kinase
YPR106W	YNL121C	kinase
YPR106W	YOR027W	kinase
YPR106W	YOR335C	kinase
YPR106W	YPL077C	kinase
YPR106W	YPL124W	kinase
YPR111W	YEL029C	-
YPR111W	YIL106W	-
YPR111W	YKR047W	-
YPR119W	YAL024C	kinase
YPR119W	YAR002W	kinase
YPR119W	YBL007C	kinase
YPR119W	YBL046W	kinase
YPR119W	YBL084C	kinase
YPR119W	YBL101C	kinase
YPR119W	YBR038W	kinase
YPR119W	YBR059C	kinase
YPR119W	YBR102C	kinase
YPR119W	YBR156C	kinase
YPR119W	YCL014W	kinase
YPR119W	YCL019W	kinase
YPR119W	YCR088W	kinase
YPR119W	YDL089W	kinase
YPR119W	YDL173W	kinase
YPR119W	YDL226C	kinase
YPR119W	YDR052C	kinase
YPR119W	YDR097C	kinase
YPR119W	YDR103W	kinase
YPR119W	YDR130C	kinase
YPR119W	YDR146C	kinase
YPR119W	YDR195W	kinase
YPR119W	YDR227W	kinase
YPR119W	YDR239C	kinase
YPR119W	YDR293C	kinase
YPR119W	YDR309C	kinase
YPR119W	YDR310C	kinase
YPR119W	YDR379W	kinase
YPR119W	YDR389W	kinase
YPR119W	YDR409W	kinase
YPR119W	YDR418W	kinase
YPR119W	YDR436W	kinase
YPR119W	YDR439W	kinase
YPR119W	YDR458C	kinase
YPR119W	YDR507C	kinase
YPR119W	YEL032W	kinase
YPR119W	YER032W	kinase
YPR119W	YER088C	kinase
YPR119W	YER093C	kinase
YPR119W	YER114C	kinase
YPR119W	YER120W	kinase
YPR119W	YER129W	kinase
YPR119W	YFL007W	kinase
YPR119W	YGL035C	kinase
YPR119W	YGL090W	kinase
YPR119W	YGL197W	kinase
YPR119W	YGR005C	kinase
YPR119W	YGR092W	kinase
YPR119W	YGR178C	kinase
YPR119W	YGR237C	kinase
YPR119W	YHL007C	kinase
YPR119W	YHL028W	kinase
YPR119W	YHL029C	kinase
YPR119W	YHR016C	kinase
YPR119W	YHR102W	kinase
YPR119W	YHR132W-A	kinase
YPR119W	YHR158C	kinase
YPR119W	YHR159W	kinase
YPR119W	YHR164C	kinase
YPR119W	YHR166C	kinase
YPR119W	YIL024C	kinase
YPR119W	YIL031W	kinase
YPR119W	YIL106W	kinase
YPR119W	YIL112W	kinase
YPR119W	YIL115C	kinase
YPR119W	YIL122W	kinase
YPR119W	YIL153W	kinase
YPR119W	YJL076W	kinase
YPR119W	YJL084C	kinase
YPR119W	YJL095W	kinase
YPR119W	YJL122W	kinase
YPR119W	YJL157C	kinase
YPR119W	YJR059W	kinase
YPR119W	YJR083C	kinase
YPR119W	YKL022C	kinase
YPR119W	YKL052C	kinase
YPR119W	YKL092C	kinase
YPR119W	YKR062W	kinase
YPR119W	YKR089C	kinase
YPR119W	YLL021W	kinase
YPR119W	YLL032C	kinase
YPR119W	YLR018C	kinase
YPR119W	YLR086W	kinase
YPR119W	YLR096W	kinase
YPR119W	YLR131C	kinase
YPR119W	YLR183C	kinase
YPR119W	YLR314C	kinase
YPR119W	YLR353W	kinase
YPR119W	YLR357W	kinase
YPR119W	YLR371W	kinase
YPR119W	YML016C	kinase
YPR119W	YML034W	kinase
YPR119W	YML064C	kinase
YPR119W	YML072C	kinase
YPR119W	YML123C	kinase
YPR119W	YMR001C	kinase
YPR119W	YMR005W	kinase
YPR119W	YMR068W	kinase
YPR119W	YMR086W	kinase
YPR119W	YMR124W	kinase
YPR119W	YMR192W	kinase
YPR119W	YMR255W	kinase
YPR119W	YNL058C	kinase
YPR119W	YNL068C	kinase
YPR119W	YNL074C	kinase
YPR119W	YNL106C	kinase
YPR119W	YNL161W	kinase
YPR119W	YNL233W	kinase
YPR119W	YNL278W	kinase
YPR119W	YNL321W	kinase
YPR119W	YNR039C	kinase
YPR119W	YOL130W	kinase
YPR119W	YOR042W	kinase
YPR119W	YOR083W	kinase
YPR119W	YOR109W	kinase
YPR119W	YOR127W	kinase
YPR119W	YOR178C	kinase
YPR119W	YOR217W	kinase
YPR119W	YOR233W	kinase
YPR119W	YOR372C	kinase
YPR119W	YPL070W	kinase
YPR119W	YPL124W	kinase
YPR119W	YPL153C	kinase
YPR119W	YPL180W	kinase
YPR119W	YPL209C	kinase
YPR119W	YPL242C	kinase
YPR119W	YPR018W	kinase
YPR119W	YPR115W	kinase
YPR119W	YPR141C	kinase
YPR119W	YPR174C	kinase
YPR120C	YBR060C	kinase
YPR120C	YDR285W	kinase
YPR120C	YGL003C	kinase
YPR120C	YGL113W	kinase
YPR120C	YHR118C	kinase
YPR120C	YJL194W	kinase
YPR120C	YKL108W	kinase
YPR120C	YOR058C	kinase
YPR120C	YPL269W	kinase
YPR161C	YDL140C	kinase
YPR161C	YGL058W	kinase
YPR161C	YLR226W	kinase
YPR161C	YML010W	kinase
