/home/WIN/cdegma/PKTFX/data/dream/lambda_01/2_3
loss	sse	Lt	Lp
680.07863	678.95876	9.09454	18.79056
636.70401	635.75015	7.22275	20.11034
588.89350	587.26149	10.22980	24.76246
528.98629	526.36339	13.03478	29.74218
453.95491	449.96303	14.90928	34.57972
372.19447	365.03542	15.67212	40.64756
329.58844	322.68405	14.88890	41.00037
301.65570	295.86685	14.22097	39.99105
280.80514	274.91151	14.07008	40.39819
267.45403	261.07663	14.25286	41.11521
252.19475	246.13440	14.42419	40.75257
243.05938	237.05529	14.66723	40.67384
234.23713	227.90262	14.97951	41.11506
226.44813	219.98597	15.15566	41.36466
219.27025	212.78362	15.24605	41.53793
212.24528	205.49637	15.39567	41.97618
205.36309	198.35265	15.51494	42.44132
196.94636	189.69840	15.63345	42.94473
186.78051	179.08083	15.80274	43.69015
179.15961	171.17704	15.88325	44.21571
169.56245	161.12380	15.98525	44.94904
161.15641	152.31238	16.05890	45.58609
152.44316	143.13311	16.12475	46.25909
143.53273	133.67659	16.15876	46.96990
132.85015	122.36702	16.13619	47.81908
122.82636	111.67762	16.06622	48.66800
115.60856	103.86768	15.97219	49.33729
109.70039	97.53449	15.85199	49.89440
105.08399	92.59970	15.70730	50.34034
100.44095	87.75241	15.50706	50.69723
96.72501	84.11963	15.36867	50.83798
92.55375	80.03928	15.23198	50.94536
88.78322	76.35930	15.13963	51.01825
85.43339	73.00236	15.06559	51.11070
82.86761	70.41390	14.99498	51.19786
79.99428	67.48149	14.91860	51.30243
77.72030	65.22992	14.84368	51.36314
75.13768	62.68490	14.77331	51.41346
72.72246	60.31683	14.71358	51.44228
70.81477	58.46394	14.67040	51.45765
68.63430	56.37478	14.61769	51.45122
66.86773	54.67791	14.58526	51.44855
64.86289	52.77577	14.55232	51.43660
62.97085	50.96520	14.52136	51.42001
61.16531	49.25109	14.49912	51.39611
59.43109	47.62354	14.48456	51.35852
57.76617	46.09119	14.47296	51.31143
56.45240	44.87095	14.46954	51.26491
54.93640	43.45819	14.46764	51.20773
53.71766	42.35382	14.46211	51.14865
52.31224	41.05938	14.47293	51.08157
50.96027	39.85615	14.46983	51.00764
49.87937	38.87375	14.48601	50.94436
