loss	sse	Lt	Lp	epoch	time
235925.98731	230349.89451	1712.88621	856.23190	1	2019-12-16T11:43:55.668
203215.99849	194897.82742	5387.50233	238.74910	4	2019-12-16T12:02:59.457
183630.97995	168795.74188	8303.85292	240.19521	7	2019-12-16T12:22:06.523
171469.25680	151980.54103	10316.91529	418.80291	10	2019-12-16T12:41:04.896
160832.28335	139732.06537	11701.67047	319.39979	13	2019-12-16T13:00:54.012
153230.69771	130443.26438	12706.67627	380.53436	16	2019-12-16T13:19:24.889
146767.55880	123122.12728	13454.67384	352.04889	19	2019-12-16T13:38:04.555
141545.45963	117277.67388	14008.10241	335.77680	22	2019-12-16T13:56:55.326
136911.10817	112598.87455	14410.65199	252.16053	25	2019-12-16T14:15:35.072
133424.34323	108781.45510	14699.65103	284.30824	28	2019-12-16T14:34:41.86
130151.30791	105591.45460	14908.63329	237.98517	31	2019-12-16T14:53:45.436
127613.12725	102880.14993	15063.43934	262.55457	34	2019-12-16T15:12:41.62
125259.24196	100534.54557	15181.70821	249.42391	37	2019-12-16T15:31:32.236
123336.58750	98484.53108	15274.33213	267.83753	40	2019-12-16T15:50:27.079
121355.27591	96674.74783	15348.37679	216.77849	43	2019-12-16T16:08:45.434
119815.60097	95077.66982	15409.03024	222.32613	46	2019-12-16T16:27:28.309
118454.17104	93655.73436	15459.98286	227.96453	49	2019-12-16T16:46:58.178
117303.27388	92375.85033	15503.53388	249.26413	52	2019-12-16T17:06:35.418
116180.18060	91221.45224	15541.08851	247.49623	55	2019-12-16T17:25:53.419
115214.26352	90177.08705	15573.17782	256.54369	58	2019-12-16T17:45:22.401
114186.61030	89230.45688	15600.50365	229.19227	61	2019-12-16T18:04:12.911
113335.84739	88364.59422	15624.58021	224.33689	64	2019-12-16T18:23:34.243
112541.44803	87570.89845	15645.47185	215.92183	67	2019-12-16T18:41:29.908
112019.14237	86845.29262	15664.06114	256.32631	70	2019-12-16T19:00:58.441
111398.77050	86179.28948	15679.86121	261.76126	73	2019-12-16T19:19:44.915
110682.58557	85561.44126	15694.20688	232.05016	76	2019-12-16T19:39:00.937
110053.40936	84989.04586	15707.39415	214.31307	79	2019-12-16T19:58:36.33
109652.77429	84454.93179	15719.05811	239.83343	82	2019-12-16T20:17:25.178
109167.08741	83954.80604	15730.22898	238.78997	85	2019-12-16T20:34:57.746
108805.25840	83486.27445	15740.45614	259.57403	88	2019-12-16T20:52:57.554
108404.69231	83045.83643	15749.84106	263.97468	91	2019-12-16T21:11:59.705
107928.94934	82631.12345	15758.43862	245.67754	94	2019-12-16T21:31:23.748
107495.32281	82241.94349	15766.28280	232.22133	97	2019-12-16T21:50:58.042
107178.72482	81870.15723	15774.12907	240.97824	100	2019-12-16T22:10:39.902
106815.43208	81522.90552	15781.48627	235.38115	103	2019-12-16T22:30:04.487
106661.27446	81189.60353	15788.63688	273.84703	106	2019-12-16T22:49:33.582
106362.57990	80872.28886	15794.88341	275.14919	109	2019-12-16T23:08:31.05
105996.68649	80574.35345	15800.46583	256.96598	112	2019-12-16T23:27:55.901
105594.04180	80287.05649	15805.59642	227.68849	115	2019-12-16T23:46:57.465
105400.78631	80015.80250	15810.09452	244.34307	118	2019-12-17T00:06:18.336
105158.97599	79759.84099	15814.14805	246.47884	121	2019-12-17T00:25:13.039
