	r	p	ψ
T1	1.0	1.0	0.65979862089085
T2	1.0	1.0	0.9945464020609908
T3	1.0	1.0	0.6907420481452351
T4	1.0	1.0	0.37045955129464336
P1	1.0	1.0	1.0
P2	0.0004507022900070851	0.0010870803772450185	0.0010870803772450185
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.9652312764028389	0.9649032673210097	0.0
O2	0.05705739889030993	0.060203128168798595	0.0
O3	0.2142913057755149	0.2142431293225306	0.0
O4	0.11917129049191573	0.1197732457684404	0.0
