TF	Target	Pval	Mode
CSRE	YAL053W	1.803e-05	
CSRE	YAL054C	0.0001185	
CSRE	YER065C	5.672e-06	
CSRE	YKR097W	0.0001551	
CSRE	YLR154C	0.003131	
CSRE	YNL023C	0.002918	
CSRE	YPR166C	0.001514	
CSRE	YPR168W	0.001262	
MAL63	YBR299W	0.00219	
MAL63	YLR134W	0.001067	
MAL63	YOR145C	0.0003934	
MAL63	YPL098C	0.001263	
MATA1	YBL018C	0.000372	
MATA1	YBR199W	7.29468248075632e-05	
MATA1	YBR281C	0.000925	
MATA1	YBR282W	0.000925	
MATA1	YCR083W	7.18e-05	
MATA1	YDL227C	0.00253489078462767	
MATA1	YDR177W	0.00123	
MATA1	YDR235W	0.00205	
MATA1	YDR363W-A	0.0016	
MATA1	YDR372C	0.00181	
MATA1	YDR373W	0.00181	
MATA1	YDR473C	0.00298	
MATA1	YEL018W	0.00299	
MATA1	YEL019C	0.00299	
MATA1	YEL055C	0.0013	
MATA1	YER007W	0.00156	
MATA1	YER008C	0.00138	
MATA1	YER009W	0.00138	
MATA1	YGL170C	1.58e-05	
MATA1	YGR166W	0.0019	
MATA1	YLR277C	0.00104	
MATA1	YMR066W	0.00274	
MATA1	YNL101W	0.00151	
MATA1	YNL105W	0.000463	
MATA1	YNL187W	0.00147	
MATA1	YNL245C	0.002	
MATA1	YNL253W	0.00324	
MATA1	YNL254C	0.00324	
MATA1	YOL077W-A	0.00232	
MATA1	YOL078W	0.00232	
MATA1	YOL080C	0.00232	
MATA1	YOR035C	0.00142	
MATA1	YOR036W	0.00142	
MATA1	YOR156C	0.00289	
MATA1	YPR110C	0.00225	
MATA1	YPR111W	0.00225	
MATA2	YDL161W	0.0008227	
MATA2	YDL235C	0.002261	
MATA2	YER049W	0.0016	
MATA2	YFL027C	0.002624	
MATA2	YGR112W	0.002204	
MATA2	YKL208W	0.0005016	
MATA2	YKL209C	0.002051	
MATA2	YML001W	0.001394	
MATA2	YML032C	0.0004075	
MCB	YDR058C	0.0004573	
MCB	YGR165W	0.0005115	
MCB	YHL034C	1.304e-05	
MCB	YJL039C	0.0005028	
MCB	YJL045W	0.00167	
MCB	YJR055W	0.001606	
MCB	YKL113C	0.001643	
MCB	YKR044W	0.002988	
MCB	YML071C	8.303e-05	
MCB	YNL298W	0.001548	
STRE	YBR126C	0.001633	
STRE	YCL051W	0.001114	
STRE	YCL052C	0.001727	
STRE	YGR254W	0.002886	
STRE	YNL234W	0.003207	
STRE	YPR074C	0.002375	
YAL051W	YAL016W	0.000179	
YAL051W	YAL034W-A	2.54e-05	
YAL051W	YAL035C-A	0.000282	
YAL051W	YAL035W	1.06064703400791e-05	
YAL051W	YAL036C	2.54e-05	
YAL051W	YBL089W	0.000405	
YAL051W	YBR019C	0.000103	
YAL051W	YBR020W	0.000103	
YAL051W	YBR127C	1.55e-05	
YAL051W	YBR150C	6.82e-05	
YAL051W	YBR151W	6.82e-05	
YAL051W	YBR187W	0.000141	
YAL051W	YBR214W	1.5900084947895e-06	
YAL051W	YBR230C	0.00182	
YAL051W	YCR020C-A	0.000373	
YAL051W	YCR081W	0.000166	
YAL051W	YDL058W	0.00184	
YAL051W	YDL059C	0.00184	
YAL051W	YDR048C	0.000101	
YAL051W	YDR207C	0.00023	activator
YAL051W	YDR208W	0.00023	
YAL051W	YDR256C	4.27815213366915e-06	
YAL051W	YDR476C	0.00253	
YAL051W	YDR477W	0.00253	
YAL051W	YEL011W	3.57e-05	inhibitor
YAL051W	YER015W	0.000395	activator
YAL051W	YER134C	0.00276	
YAL051W	YFR015C	0.00103	
YAL051W	YFR016C	0.00288	
YAL051W	YGL143C	1.71e-05	
YAL051W	YGL201C	0.000305	
YAL051W	YGL235W	0.00013	
YAL051W	YGL237C	0.00013	
YAL051W	YGR067C	0.00143	
YAL051W	YGR069W	0.00143	
YAL051W	YGR109C	0.000809	
YAL051W	YGR109W-A	0.000809	
YAL051W	YGR109W-B	0.000809	
YAL051W	YGR188C	2.82e-05	
YAL051W	YHL017W	0.000138	
YAL051W	YHR041C	0.000384	
YAL051W	YHR042W	0.000384	
YAL051W	YHR117W	1.125279964755e-06	
YAL051W	YIL054W	0.00124	
YAL051W	YIL055C	0.00124	
YAL051W	YIL069C	4.75e-05	
YAL051W	YIL113W	0.000403	
YAL051W	YIL114C	0.000403	
YAL051W	YIL120W	0.000205	activator
YAL051W	YIL125W	0.00171	
YAL051W	YJL222W	0.000497	
YAL051W	YJR045C	0.00198	
YAL051W	YJR046W	0.00198	
YAL051W	YJR065C	0.00131	
YAL051W	YJR066W	0.00131	
YAL051W	YJR069C	0.000683	
YAL051W	YJR071W	0.000683	activator
YAL051W	YJR104C	0.00215	
YAL051W	YJR105W	0.00215	
YAL051W	YKL146W	0.000822	
YAL051W	YKL148C	0.000822	
YAL051W	YKR096W	0.0028	
YAL051W	YLR089C	0.000156	
YAL051W	YLR090W	0.000156	
YAL051W	YLR174W	3.44e-05	
YAL051W	YLR176C	0.000277	
YAL051W	YLR177W	0.000277	
YAL051W	YLR239C	0.00165	activator
YAL051W	YLR240W	0.00165	
YAL051W	YLR373C	4.79e-05	
YAL051W	YLR375W	4.79e-05	
YAL051W	YLR428C	0.00113	
YAL051W	YLR430W	0.00113	
YAL051W	YML072C	3.33862828045553e-07	
YAL051W	YML125C	0.00169	
YAL051W	YMR043W	0.000159	
YAL051W	YMR062C	0.00152	activator
YAL051W	YMR063W	0.00152	
YAL051W	YMR107W	0.00137	inhibitor
YAL051W	YMR165C	0.00142	
YAL051W	YNL113W	0.00154	
YAL051W	YNL115C	0.00154	
YAL051W	YNL299W	0.000244	
YAL051W	YNL321W	0.000187	
YAL051W	YNL322C	0.000187	
YAL051W	YOL083W	5.89e-05	inhibitor
YAL051W	YOR042W	0.000544	
YAL051W	YOR301W	0.00108	
YAL051W	YPL016W	0.000542	activator
YAL051W	YPL017C	0.000542	
YAL051W	YPL059W	0.00141	
YAL051W	YPL060C-A	0.00141	
YAL051W	YPL262W	0.000117	
YAL051W	YPL263C	0.000117	
YAL051W	YPR098C	0.00229	
YAL051W	YPR100W	0.00229	activator
YAL051W	YPR148C	0.000743	
YAL051W	YPR149W	0.00155	
YBL005W	YAR050W	0.00206	activator
YBL005W	YBL005W	4.25573977097612e-07	
YBL005W	YBL006C	2.57879156766324e-07	
YBL005W	YBL007C	0.000237137035982459	activator
YBL005W	YBR008C	0.001	
YBL005W	YBR080C	0.00178	
YBL005W	YCR032W	0.00323	
YBL005W	YDL027C	0.00239	
YBL005W	YDR011W	0.001	
YBL005W	YDR048C	0.00148	inhibitor
YBL005W	YDR072C	0.001	
YBL005W	YDR406W	0.001	
YBL005W	YDR415C	0.000157	
YBL005W	YDR416W	0.000157	inhibitor
YBL005W	YDR468C	0.000253	
YBL005W	YDR469W	0.000253	
YBL005W	YGL066W	0.00295	
YBL005W	YGL209W	0.000739497815489811	
YBL005W	YGR110W	0.0022	inhibitor
YBL005W	YGR218W	0.00178	activator
YBL005W	YGR281W	0.001	
YBL005W	YHR064C	0.000745	
YBL005W	YJL082W	0.000453718078326887	activator
YBL005W	YJL219W	0.001	inhibitor
YBL005W	YJR007W	0.000484	
YBL005W	YJR132W	0.00129	activator
YBL005W	YKL077W	0.000385	
YBL005W	YLR239C	0.00204	
YBL005W	YLR240W	0.00204	
YBL005W	YLR343W	0.00119	
YBL005W	YML093W	8.84e-05	activator
YBL005W	YML095C-A	8.84e-05	
YBL005W	YML096W	0.000135	inhibitor
YBL005W	YML097C	0.000135	
YBL005W	YML125C	0.00248709534049061	
YBL005W	YMR193W	0.000696	
YBL005W	YMR258C	0.000215	inhibitor
YBL005W	YNL168C	0.00306	
YBL005W	YNL258C	3.07664923016303e-06	inhibitor
YBL005W	YNR007C	0.000308	
YBL005W	YNR008W	0.000308	activator
YBL005W	YOL083W	0.000122	
YBL005W	YOL156W	0.001	activator
YBL005W	YOR148C	0.000455	
YBL005W	YOR153W	0.001	
YBL005W	YOR233W	0.000141	activator
YBL005W	YOR328W	0.001	
YBL005W	YOR339C	0.00257	inhibitor
YBL005W	YPL066W	0.00309427838554038	
YBL005W	YPL068C	0.000631007966995064	
YBL008W	YAL001C	0.00161	
YBL008W	YAR002W	3.18e-06	
YBL008W	YBL002W	0.000625697778828886	
YBL008W	YBL003C	0.00061259246080171	
YBL008W	YBR009C	7.83816523821183e-15	
YBL008W	YBR010W	7.8421354621825e-15	
YBL008W	YBR095C	8.6e-05	
YBL008W	YBR096W	8.6e-05	
YBL008W	YBR097W	0.000125	
YBL008W	YCR039C	0.000318	
YBL008W	YCR040W	0.000318	
YBL008W	YCR041W	0.000318	
YBL008W	YDR086C	0.00277	
YBL008W	YDR098C	0.00143	
YBL008W	YDR224C	9.952210556026e-07	
YBL008W	YDR225W	1.02076848516044e-06	
YBL008W	YDR386W	0.000121818578204972	
YBL008W	YDR417C	0.00102	
YBL008W	YDR419W	0.00102	
YBL008W	YDR523C	0.000843	
YBL008W	YEL001C	5.32013715717233e-06	
YBL008W	YEL002C	0.00211553250439274	
YBL008W	YEL022W	0.000668	
YBL008W	YEL023C	0.000668	
YBL008W	YFR001W	1.13888642809164e-06	
YBL008W	YGL230C	0.00247	
YBL008W	YGR004W	0.00209	
YBL008W	YHR138C	0.00123	
YBL008W	YIL014W	0.000433	
YBL008W	YIL070C	0.00238	
YBL008W	YJR007W	0.00225	
YBL008W	YJR044C	0.000849	
YBL008W	YKL202W	0.00199	
YBL008W	YKL203C	0.00199	
YBL008W	YLR002C	3.69619563971851e-05	
YBL008W	YLR061W	2.5021486405691e-09	
YBL008W	YLR166C	0.000918	
YBL008W	YLR167W	0.000113501415181059	
YBL008W	YLR225C	0.00153	
YBL008W	YLR226W	0.00153	
YBL008W	YLR361C	0.00167	
YBL008W	YLR362W	0.00167	
YBL008W	YNL030W	1.47446287900237e-10	
YBL008W	YNL031C	1.54829281773432e-10	
YBL008W	YNR052C	0.00292	
YBL008W	YOL144W	0.000614	
YBL008W	YOL145C	0.000614	
YBL008W	YOR004W	0.00303	
YBL008W	YOR137C	0.00273	
YBL008W	YOR273C	3.03e-05	
YBL008W	YOR274W	3.03e-05	
YBL008W	YPL018W	3.42e-05	
YBL008W	YPL019C	3.42e-05	
YBL008W	YPL249C-A	3.17e-05	
YBL008W	YPL251W	1.07e-07	
YBL008W	YPL253C	2.01308340845675e-08	
YBL008W	YPR144C	0.0021	
YBL021C	YBR039W	0.000256	
YBL021C	YCR028C	0.000639	
YBL021C	YDL170W	0.000672	
YBL021C	YDL171C	0.000672	
YBL021C	YDR030C	0.00077	
YBL021C	YDR031W	0.00077	
YBL021C	YDR146C	0.00176	
YBL021C	YDR147W	0.00176	
YBL021C	YDR292C	0.00248	
YBL021C	YDR372C	3.59e-05	
YBL021C	YDR373W	3.59e-05	
YBL021C	YDR377W	0.00188	
YBL021C	YER174C	8.53070329888138e-20	
YBL021C	YER175C	0.000859	
YBL021C	YER175W-A	4.188e-05	
YBL021C	YER176W	0.000859	
YBL021C	YFR023W	0.000351	
YBL021C	YGL187C	6.76497363052389e-09	
YBL021C	YGL195W	0.000744	
YBL021C	YGR191W	0.00231	
YBL021C	YGR234W	0.00133	
YBL021C	YHR001W-A	1.95735580306157e-06	
YBL021C	YHR044C	0.00274	
YBL021C	YHR045W	0.00274	
YBL021C	YHR051W	2.77774621268577e-05	activator
YBL021C	YJL145W	8.30000000000001e-05	
YBL021C	YJL148W	0.00297	
YBL021C	YJR077C	0.00086	
YBL021C	YJR078W	0.00086	inhibitor
YBL021C	YJR079W	0.00086	
YBL021C	YJR082C	0.000115	
YBL021C	YJR100C	0.00259	
YBL021C	YKL072W	0.000183	
YBL021C	YLL026W	0.000265947626157167	
YBL021C	YLL027W	1.21885356001478e-17	
YBL021C	YLR220W	1.85835370475675e-16	
YBL021C	YML119W	8.14000000000001e-05	
YBL021C	YML120C	8.14000000000001e-05	
YBL021C	YMR065W	0.000917	
YBL021C	YMR126C	0.00256	
YBL021C	YMR258C	0.000439	
YBL021C	YNL009W	0.000419	
YBL021C	YNR006W	0.00263	
YBL021C	YOL105C	0.00158	
YBL021C	YOR112W	0.00232	
YBL021C	YOR138C	0.00278	
YBL021C	YOR140W	0.00278	
YBL021C	YPL207W	9.94983922218165e-15	
YBL021C	YPR197C	0.0023	
YBL054W	YDR039C	0.00194	
YBL054W	YDR375C	0.00144	
YBL054W	YDR376W	0.00144	
YBL054W	YDR443C	0.00101	
YBL054W	YDR444W	0.00101	
YBL054W	YGL240W	0.00138	
YBL054W	YGL241W	0.00138	
YBL054W	YGL242C	0.00138	
YBL054W	YHL042W	0.00139	
YBL054W	YHR139C-A	0.00295	
YBL054W	YHR140W	0.00295	
YBL054W	YIR030C	0.000168	
YBL054W	YKL157W	0.00212	
YBL054W	YNL258C	0.00142	
YBL054W	YOR022C	0.002	
YBL103C	YAL053W	0.00223699480762448	
YBL103C	YAL054C	0.00223699480762448	
YBL103C	YAL062W	0.000319549828832171	
YBL103C	YAR009C	0.00221922320242976	
YBL103C	YBL015W	0.000181768897673168	
YBL103C	YBL043W	1.28156250222409e-05	
YBL103C	YBL059W	0.00319067550989879	
YBL103C	YBL104C	0.00118102384896341	
YBL103C	YBR099C	0.000385530615785169	
YBL103C	YBR104W	0.00096868438505198	activator
YBL103C	YBR167C	0.000293883678334972	
YBL103C	YBR168W	0.000293883678334972	
YBL103C	YCL030C	0.000620661462519324	
YBL103C	YCR005C	0.001	activator
YBL103C	YCR018C-A	1.16528579684327e-07	
YBL103C	YCR019W	2.04529247529347e-08	
YBL103C	YCR020C-A	0.001	
YBL103C	YCR021C	0.001	
YBL103C	YCR090C	0.001	
YBL103C	YCR095C	0.001	
YBL103C	YCR096C	1.38583555164724e-06	activator
YBL103C	YCR097W	0.000623	inhibitor
YBL103C	YCR105W	0.000323518544426259	
YBL103C	YCR107W	0.00039196189121677	
YBL103C	YDL013W	0.000569482112238982	
YBL103C	YDL044C	2.57152771584764e-05	
YBL103C	YDL066W	3.45746783063589e-10	
YBL103C	YDL067C	4.06320747540125e-10	
YBL103C	YDL146W	0.000168288813213241	
YBL103C	YDL182W	3.21516362003042e-05	activator
YBL103C	YDL236W	0.000280889604400228	
YBL103C	YDL247W	0.00256147923255908	
YBL103C	YDR040C	0.000350557887475673	
YBL103C	YDR041W	0.000350557887475673	
YBL103C	YDR042C	1.48806624872517e-05	
YBL103C	YDR067C	0.000158313194239684	
YBL103C	YDR068W	0.000158313194239684	
YBL103C	YDR077W	0.001	activator
YBL103C	YDR078C	0.001	
YBL103C	YDR079W	0.001	
YBL103C	YDR084C	2.06763402093893e-05	
YBL103C	YDR127W	0.001	
YBL103C	YDR131C	0.00228488125216714	
YBL103C	YDR179C	0.001	
YBL103C	YDR179W-A	0.001	
YBL103C	YDR210W-D	1.0172625605039e-07	
YBL103C	YDR278C	0.000519405461584197	
YBL103C	YDR314C	0.000864818174904581	
YBL103C	YDR317W	0.001	
YBL103C	YDR434W	0.0010456293170068	
YBL103C	YDR473C	0.000287419292652222	
YBL103C	YDR482C	0.000179307073397768	
YBL103C	YDR483W	0.000179307073397768	
YBL103C	YDR508C	9.64223904866172e-08	
YBL103C	YDR510W	9.64223904866172e-08	activator
YBL103C	YDR519W	0.001	
YBL103C	YDR522C	4.93700525979608e-07	
YBL103C	YDR540C	0.001	
YBL103C	YEL010W	0.000746402072240719	
YBL103C	YEL050C	0.000776799446812206	
YBL103C	YEL071W	1.00634749210724e-07	activator
YBL103C	YER002W	6.43252957643376e-07	
YBL103C	YER013W	0.0007694935386159	
YBL103C	YER044C-A	0.001	
YBL103C	YER069W	3.21129826830112e-05	
YBL103C	YER076C	0.00122525497501921	
YBL103C	YER107C	0.00293138959002253	
YBL103C	YER115C	0.00167683109779199	
YBL103C	YER129W	0.001	
YBL103C	YER135C	0.000239801097983173	
YBL103C	YER138C	4.86552565511252e-09	
YBL103C	YFL011W	0.00112499929194045	
YBL103C	YFR017C	0.001	
YBL103C	YFR024C	0.00240892673816417	
YBL103C	YFR024C-A	0.00240892673816417	
YBL103C	YGL001C	0.000740900647271005	
YBL103C	YGL027C	0.00105596191928054	
YBL103C	YGL114W	0.000441442269409502	
YBL103C	YGL255W	0.001	
YBL103C	YGR038C-B	0.000572249356406803	
YBL103C	YGR050C	0.001	
YBL103C	YGR071C	7.33053170055699e-09	
YBL103C	YGR072W	3.11038819729333e-09	
YBL103C	YGR142W	0.001	activator
YBL103C	YGR178C	0.000260614559435683	
YBL103C	YGR218W	2.12049897889465e-05	
YBL103C	YGR271C-A	0.001	
YBL103C	YGR272C	0.001	
YBL103C	YHR018C	3.59998594691838e-07	activator
YBL103C	YHR071W	0.000939064673942063	activator
YBL103C	YHR143W	0.00208537652179788	
YBL103C	YHR156C	0.000917970389147089	
YBL103C	YHR157W	0.000917970389147089	
YBL103C	YHR161C	1.05775810990524e-07	
YBL103C	YHR162W	3.95468223897602e-07	
YBL103C	YIL026C	0.00118859362131627	
YBL103C	YIL036W	0.0010882269921491	
YBL103C	YIL037C	0.0010882269921491	
YBL103C	YIL056W	8.28610772672731e-05	
YBL103C	YIR029W	0.001	
YBL103C	YJL088W	5.01905292047018e-16	
YBL103C	YJL133W	0.000623702651323918	
YBL103C	YJL203W	0.00116463630773286	
YBL103C	YJL204C	0.00116463630773286	
YBL103C	YJL217W	0.00270782838395673	activator
YBL103C	YJR011C	8.37794655366455e-05	
YBL103C	YJR088C	0.000430481860944387	
YBL103C	YJR089W	0.000430481860944387	
YBL103C	YJR109C	3.19014762735973e-09	
YBL103C	YJR110W	8.78023363334996e-09	
YBL103C	YJR148W	3.5577888436235e-06	inhibitor
YBL103C	YJR152W	0.00121506817614322	
YBL103C	YJR160C	0.000876778501490419	
YBL103C	YKL060C	0.000916857013179588	
YBL103C	YKL067W	0.001	
YBL103C	YKL071W	2.25625893981857e-05	
YBL103C	YKL177W	0.00182053567532866	
YBL103C	YKL179C	0.00182053567532866	
YBL103C	YKR004C	6.64922463518535e-05	
YBL103C	YKR089C	0.00128512628404656	
YBL103C	YKR090W	0.00128512628404656	
YBL103C	YKR093W	0.000205366134264718	inhibitor
YBL103C	YKR103W	0.000165847845503104	
YBL103C	YLL004W	7.11092478307442e-05	
YBL103C	YLL005C	7.11092478307442e-05	
YBL103C	YLL015W	3.08402861754941e-05	
YBL103C	YLR049C	0.000387990656746839	activator
YBL103C	YLR082C	0.000307739758980542	
YBL103C	YLR130C	0.000338388196159781	
YBL103C	YLR140W	0.001	
YBL103C	YLR141W	0.001	
YBL103C	YLR189C	0.00052609083153815	
YBL103C	YLR190W	0.00052609083153815	
YBL103C	YLR266C	1.06725670548705e-05	inhibitor
YBL103C	YLR267W	1.06725670548705e-05	
YBL103C	YLR276C	0.00135515305206024	
YBL103C	YLR302C	0.000290853010182278	
YBL103C	YLR304C	5.52824266437273e-14	activator
YBL103C	YLR316C	5.17517059237244e-05	
YBL103C	YLR318W	5.17517059237244e-05	
YBL103C	YLR348C	0.000330632449954997	
YBL103C	YLR350W	0.000330632449954997	
YBL103C	YLR397C	5.42639595944753e-05	
YBL103C	YMR019W	0.000713022365528478	
YBL103C	YMR086C-A	0.000439558334565787	
YBL103C	YMR087W	0.000439558334565787	
YBL103C	YMR095C	0.000894070782998206	
YBL103C	YMR096W	0.000894070782998206	
YBL103C	YMR098C	0.000282420542715868	
YBL103C	YMR135W-A	0.001	
YBL103C	YMR178W	0.001	activator
YBL103C	YMR188C	0.000481011105150532	
YBL103C	YMR189W	0.000481011105150532	
YBL103C	YMR193W	5.89273268194518e-05	
YBL103C	YMR227C	0.001	
YBL103C	YMR228W	0.001	
YBL103C	YMR251W-A	0.000272994550506905	
YBL103C	YMR258C	3.73699158779765e-05	
YBL103C	YNL001W	0.001	
YBL103C	YNL002C	0.001	
YBL103C	YNL009W	0.00137565812866394	
YBL103C	YNL036W	8.28016127994859e-11	
YBL103C	YNL037C	1.73633116552505e-11	activator
YBL103C	YNL040W	0.000210975587492703	
YBL103C	YNL041C	0.000210975587492703	
YBL103C	YNL071W	0.00305593788887315	
YBL103C	YNL134C	0.001	
YBL103C	YNL178W	0.0018288390454161	activator
YBL103C	YNL231C	0.000533730657443988	
YBL103C	YNL258C	0.00228100701147245	
YBL103C	YNR001C	3.3731347855783e-13	activator
YBL103C	YNR017W	0.001	
YBL103C	YOL058W	1.52128285389619e-05	activator
YBL103C	YOL079W	0.00148668766527286	
YBL103C	YOL159C	0.000607619436270647	
YBL103C	YOR130C	0.00312605071640771	
YBL103C	YOR136W	4.10039878245968e-18	activator
YBL103C	YOR302W	3.92800195488385e-06	
YBL103C	YOR303W	5.29325227348487e-07	
YBL103C	YPL124W	0.000336358189707074	
YBL103C	YPL135W	0.000750027940960783	
YBL103C	YPL137C	0.001	
YBL103C	YPL146C	0.000713745993867338	
YBL103C	YPL252C	0.0014856110963242	
YBL103C	YPL265W	0.00045340723145249	activator
YBL103C	YPL268W	0.000656441252490372	
YBL103C	YPR001W	0.000193206080673416	activator
YBL103C	YPR038W	1.86106385334231e-13	
YBL103C	YPR039W	1.86106385334231e-13	
YBL103C	YPR040W	2.74929466747178e-14	
YBL103C	YPR197C	0.0015594411054901	
YBL103C	YPR198W	0.000241672416659748	
YBR033W	YDL044C	0.00163	
YBR033W	YEL002C	0.00257	
YBR033W	YEL015W	0.000742	
YBR033W	YEL016C	0.000742	
YBR033W	YGR100W	0.00272	
YBR033W	YJR132W	0.000418	
YBR033W	YJR154W	0.00263	
YBR033W	YKL026C	0.00269	
YBR033W	YKL072W	0.00168	
YBR033W	YKL177W	0.00211	inhibitor
YBR033W	YKL179C	0.00211	
YBR033W	YML065W	0.0019	
YBR033W	YML066C	0.0019	
YBR033W	YMR283C	0.0023	
YBR033W	YNL259C	0.00212	
YBR033W	YOR353C	0.0028	
YBR049C	YAL030W	3.62682676007183e-07	
YBR049C	YAL031C	1.4612536406955e-06	
YBR049C	YAL038W	0.001	
YBR049C	YAL054C	0.001	
YBR049C	YBL013W	9.21532573894233e-05	activator
YBR049C	YBL014C	0.000329150864288189	
YBR049C	YBL036C	7.22143107814135e-05	
YBR049C	YBL050W	3.2774167026756e-05	
YBR049C	YBL051C	0.00013578373718924	
YBR049C	YBL058W	1.40488082436486e-06	
YBR049C	YBL059C-A	1.40488082436486e-06	
YBR049C	YBL059W	0.00027922273977298	
YBR049C	YBR017C	8.31490343374186e-05	
YBR049C	YBR019C	0.001	
YBR049C	YBR020W	0.001	
YBR049C	YBR035C	0.000642911684951714	
YBR049C	YBR049C	0.00179640779253661	inhibitor
YBR049C	YBR051W	0.00179640779253661	
YBR049C	YBR095C	0.000105898647681824	
YBR049C	YBR096W	0.000105898647681824	
YBR049C	YBR130C	0.00102253351793596	
YBR049C	YBR131W	0.00102253351793596	
YBR049C	YBR143C	0.00158699435784459	
YBR049C	YBR164C	7.43157147749816e-05	
YBR049C	YBR165W	0.000133336285818971	
YBR049C	YBR170C	0.001	
YBR049C	YBR171W	0.001	
YBR049C	YBR179C	0.000489706462665552	
YBR049C	YBR180W	0.000489706462665552	
YBR049C	YBR222C	0.00127657000413066	
YBR049C	YBR224W	0.00127657000413066	
YBR049C	YBR225W	0.00127657000413066	
YBR049C	YBR236C	2.4726669662136e-07	
YBR049C	YBR237W	2.84779378021242e-07	
YBR049C	YCR012W	0.001	
YBR049C	YCR032W	3.00788240625452e-10	
YBR049C	YCR042C	0.000744454839039473	
YBR049C	YCR094W	1.77832313007972e-05	
YBR049C	YCR095C	0.000499160714025564	
YBR049C	YDL007W	0.000606113317067418	activator
YBR049C	YDL045W-A	6.57771946371806e-05	
YBR049C	YDL137W	0.000275069947057732	
YBR049C	YDL140C	0.000222140825423525	activator
YBR049C	YDL152W	0.00106425969971501	
YBR049C	YDL155W	0.001	
YBR049C	YDL161W	9.88399640986739e-05	
YBR049C	YDL164C	9.88399640986739e-05	
YBR049C	YDL176W	0.00249630337677376	
YBR049C	YDL177C	0.00249630337677376	
YBR049C	YDL186W	5.097233590897e-05	
YBR049C	YDL188C	3.42477647837604e-05	
YBR049C	YDL208W	0.000134750049368661	
YBR049C	YDL209C	0.000275845050297872	
YBR049C	YDL212W	6.44410422620584e-07	
YBR049C	YDL213C	5.92661982134648e-07	activator
YBR049C	YDL225W	1.19806074712343e-05	
YBR049C	YDL226C	5.73395398713435e-06	
YBR049C	YDR003W	0.000251850552804668	
YBR049C	YDR007W	0.001	
YBR049C	YDR028C	0.001	
YBR049C	YDR030C	0.00190530267935291	
YBR049C	YDR031W	0.00190530267935291	
YBR049C	YDR036C	9.49361017729607e-05	
YBR049C	YDR037W	0.000375295759781143	
YBR049C	YDR050C	0.001	
YBR049C	YDR101C	0.000976906928373725	
YBR049C	YDR146C	0.001	
YBR049C	YDR155C	0.000406059504498965	
YBR049C	YDR156W	0.000530083191299552	
YBR049C	YDR173C	0.00167026531629926	
YBR049C	YDR174W	0.000230640228519639	
YBR049C	YDR179C	0.00242377579206146	
YBR049C	YDR179W-A	0.00242377579206146	
YBR049C	YDR219C	5.93625744268402e-05	
YBR049C	YDR221W	4.39709232277318e-05	
YBR049C	YDR257C	3.28548495740634e-06	
YBR049C	YDR282C	4.22706475820986e-05	
YBR049C	YDR284C	0.00296111416244334	activator
YBR049C	YDR285W	0.00296111416244334	
YBR049C	YDR294C	0.00304844969311862	
YBR049C	YDR313C	4.53942303608459e-06	
YBR049C	YDR322C-A	1.77513802970716e-08	
YBR049C	YDR323C	4.13135962283593e-09	
YBR049C	YDR328C	0.001	
YBR049C	YDR370C	0.00186327063899439	
YBR049C	YDR371W	0.00186327063899439	
YBR049C	YDR372C	0.000550333611361798	
YBR049C	YDR373W	0.000550333611361798	
YBR049C	YDR455C	0.000520335864001667	
YBR049C	YDR457W	0.000520335864001667	
YBR049C	YDR465C	2.00672981707815e-08	
YBR049C	YDR466W	2.79170550901394e-08	
YBR049C	YDR498C	0.00102919138899736	
YBR049C	YDR499W	0.00102919138899736	
YBR049C	YEL010W	0.000919823609645314	
YBR049C	YEL012W	0.000700024403876465	
YBR049C	YEL022W	1.51693225849949e-05	
YBR049C	YEL023C	1.54146632599691e-05	
YBR049C	YEL026W	0.000692019843859449	activator
YBR049C	YEL027W	0.00138207651154686	
YBR049C	YER013W	1.30905196418318e-07	
YBR049C	YER025W	0.000510453069336576	activator
YBR049C	YER039C	0.000853056152931567	
YBR049C	YER039C-A	0.000425278131751802	
YBR049C	YER048W-A	0.000290537821926308	
YBR049C	YER049W	9.67386874712269e-06	
YBR049C	YER066C-A	0.000211953974049512	
YBR049C	YER068W	3.68193103483322e-05	
YBR049C	YER070W	0.00106862303814322	
YBR049C	YER086W	0.001	
YBR049C	YER105C	1.19603796140127e-06	
YBR049C	YER106W	1.14870589496224e-06	
YBR049C	YER156C	2.06528998991693e-06	
YBR049C	YER157W	5.70706782097735e-07	
YBR049C	YFL005W	9.51133768736561e-08	
YBR049C	YFL023W	0.00193226901727405	inhibitor
YBR049C	YFL024C	0.00254472432627163	
YBR049C	YFL039C	0.001	activator
YBR049C	YFR050C	0.000520135420014203	
YBR049C	YGL026C	0.001	
YBR049C	YGL058W	0.00216539210500446	
YBR049C	YGL068W	0.00220053146335264	
YBR049C	YGL070C	0.00114857001640315	
YBR049C	YGL086W	0.00231583582134647	
YBR049C	YGL087C	0.00231583582134647	
YBR049C	YGL088W	2.19578345112772e-06	
YBR049C	YGL089C	2.19578345112772e-06	
YBR049C	YGL119W	4.41542300056021e-06	
YBR049C	YGL120C	2.46037483309916e-06	
YBR049C	YGL151W	0.001	
YBR049C	YGL152C	0.001	
YBR049C	YGL160W	0.00323518428112551	
YBR049C	YGL161C	0.000455923890315716	
YBR049C	YGL181W	2.93162923939626e-06	
YBR049C	YGL182C	2.55749632383161e-05	
