loss	sse	Lt	Lp	epoch	time
8788829513.01896	8788819805.69598	21775.01433	16846.52147	0	2020-02-05T17:16:55.245
93889277.83002	93880540.72998	21759.96433	16851.89179	1	2020-02-05T17:36:53.81
81286157.20923	81277987.42952	21749.05860	16860.60704	2	2020-02-05T17:56:29.927
69841604.36032	69833838.75257	21740.15557	16869.60883	3	2020-02-05T18:16:10.952
60112688.12475	60105241.99269	21732.55052	16878.20510	4	2020-02-05T18:35:58.927
52172216.16326	52165029.99553	21725.89345	16886.23673	5	2020-02-05T18:55:45.656
45782081.60138	45775110.09575	21719.97463	16893.65237	6	2020-02-05T19:15:39.485
40644848.64080	40638055.37885	21714.65356	16900.46580	7	2020-02-05T19:35:34.295
36493289.06304	36486646.86750	21709.82882	16906.72523	8	2020-02-05T19:55:10.698
33111129.90543	33104619.71938	21705.42330	16912.49699	9	2020-02-05T20:15:01.998
30330333.84007	30323935.88135	21701.37617	16917.80626	10	2020-02-05T20:34:45.638
28022268.63817	28015969.72543	21697.63801	16922.69620	11	2020-02-05T20:54:41.422
26088755.79813	26082544.97085	21694.16785	16927.20241	12	2020-02-05T21:14:33.326
24454615.86248	24448483.53934	21690.93108	16931.36548	13	2020-02-05T21:34:15.017
23061913.65610	23055851.11343	21687.89812	16935.22251	14	2020-02-05T21:54:14.544
21865646.03061	21859647.93566	21685.04338	16938.78966	15	2020-02-05T22:14:15.929
20830559.76884	20824620.27840	21682.34455	16942.09900	16	2020-02-05T22:34:02.604
19928794.06389	19922907.26865	21679.78202	16945.17173	17	2020-02-05T22:53:57.624
19138139.02132	19132299.64668	21677.33849	16948.03152	18	2020-02-05T23:13:52.208
18440743.74410	18434944.59125	21674.99860	16950.69866	19	2020-02-05T23:33:48.613
17822139.26395	17816375.86873	21672.74865	16953.18873	20	2020-02-05T23:53:54.838
17270512.57681	17264781.44075	21670.57645	16955.51202	21	2020-02-06T00:13:53.621
16776148.56318	16770446.81813	21668.47106	16957.68181	22	2020-02-06T00:33:42.875
16331003.14686	16325328.03242	21666.42269	16959.71021	23	2020-02-06T00:53:16.076
15928373.46783	15922721.55081	21664.42258	16961.61067	24	2020-02-06T01:12:53.523
15562638.44339	15557007.20279	21662.46285	16963.39241	25	2020-02-06T01:32:29.123
15229058.60780	15223446.22989	21660.53644	16965.06662	26	2020-02-06T01:52:16.546
14923617.08079	14918021.81145	21658.63699	16966.64591	27	2020-02-06T02:12:11.374
14642891.69283	14637312.01209	21656.75882	16968.13758	28	2020-02-06T02:31:54.263
14383953.44708	14378388.00548	21654.89680	16969.54747	29	2020-02-06T02:51:55.974
14144284.29073	14138731.94999	21653.04635	16970.88262	30	2020-02-06T03:11:44.216
13921710.63857	13916170.36998	21651.20335	16972.15023	31	2020-02-06T03:31:43.477
13714348.94680	13708819.76997	21649.36410	16973.35739	32	2020-02-06T03:51:35.72
13520560.96675	13515041.99782	21647.52531	16974.50772	33	2020-02-06T04:11:12.909
13338916.98077	13333407.41716	21645.68402	16975.60546	34	2020-02-06T04:30:40.972
