t	r_TF1	r_TF2	r_KP1	r_KP2	r_KP3	r_O1	p_TF1	p_TF2	p_KP1	p_KP2	p_KP3	p_O1	ψ_TF1	ψ_TF2	ψ_KP1	ψ_KP2	ψ_KP3
0.0	1.0	1.0	1.0	1.0	0.5532401049478649	0.7614051688711246	1.0	1.0	1.0	1.0	0.5528343627420871	0.7582493105922207	0.4400909093651513	0.573278841773373	1.0	0.49999999999973915	0.5513264674778038
0.2749772946612009	0.9925994805829399	1.0	1.0	1.0	0.5532402088586192	0.7614178640000677	0.9999590069640736	1.0	1.0	1.0	0.5528368460498104	0.7582765301194806	0.44009079091437653	0.573285431647368	1.0	0.49999999999974387	0.5513369116141512
1.274977294661201	0.9661451993539438	1.0	1.0	1.0	0.5532404156198455	0.7614635190784877	0.999138240017267	1.0	1.0	1.0	0.552845753917925	0.7583744661888306	0.4400795048483139	0.5733091068054104	1.0	0.4999999999997603	0.5513744305819809
2.274977294661201	0.9403962277784575	1.0	1.0	1.0	0.5532393132818904	0.7615084103177107	0.9973169343122705	1.0	1.0	1.0	0.5528544584915546	0.7584707721177577	0.44002832281985416	0.5733323333976773	1.0	0.4999999999997757	0.5514112335193667
3.274977294661201	0.9153337612742272	1.0	1.0	1.0	0.5532345182574517	0.7615526204924049	0.9945622363178231	1.0	1.0	1.0	0.5528629110792905	0.7585654759194898	0.43991051920102053	0.5733551196545701	1.0	0.49999999999979006	0.5514473327122966
4.274977294661201	0.8909394966165404	1.0	1.0	1.0	0.553222592383374	0.7615962629896835	0.9909379003250328	1.0	1.0	1.0	0.5528709993898734	0.7586586077927734	0.4397032185380043	0.5733774736110567	1.0	0.49999999999980355	0.5514827381755841
5.274977294661201	0.8671956185713039	1.0	1.0	1.0	0.5531992323706686	0.7616394765927632	0.9865044422981668	1.0	1.0	1.0	0.5528785277984262	0.7587502009185525	0.43938702738464946	0.5733994030316535	1.0	0.49999999999981615	0.5515174558665774
6.274977294661201	0.8440847868845036	1.0	1.0	1.0	0.5531594362459409	0.7616824210085403	0.9813192871135741	1.0	1.0	1.0	0.5528852019720717	0.7588402920822548	0.4389456962626506	0.5734209152848261	1.0	0.49999999999982797	0.5515514855071317
7.274977294661201	0.8215901236185437	1.0	1.0	1.0	0.5530976488113593	0.7617252730803874	0.9754369094623746	1.0	1.0	1.0	0.5528906172730866	0.7589289221492199	0.43836580946154236	0.5734420171607235	1.0	0.499999999999839	0.551584818124928
8.274977294661202	0.799695200826218	1.0	1.0	1.0	0.5530078881825634	0.7617682236203707	0.9689089686812689	1.0	1.0	1.0	0.5528942504158328	0.7590161364180106	0.43763650055840475	0.5734627146293833	1.0	0.49999999999984934	0.5516174334086661
9.274977294661202	0.7783840285533111	1.0	1.0	1.0	0.5528838554340579	0.7618114747930975	0.9617844377649963	1.0	1.0	1.0	0.552895453910497	0.7591019848735006	0.4367491916921433	0.5734830125391366	1.0	0.499999999999859	0.5516492969569584
10.274977294661202	0.7576410431610674	1.0	1.0	1.0	0.5527190293067221	0.7618552379848805	0.9541097268035835	1.0	1.0	1.0	0.5528934528810243	0.7591865223588781	0.43569735477106936	0.5735029142569913	1.0	0.49999999999986805	0.5516803574877975
11.274977294661202	0.7374510959600002	1.0	1.0	1.0	0.55250674782568	0.7618997320956091	0.9459288010775574	1.0	1.0	1.0	0.552887343895757	0.759269808683107	0.43447629292608414	0.5735224212543458	1.0	0.4999999999998765	0.5517105440641636
12.274977294661202	0.7177994421467404	1.0	1.0	1.0	0.5522402785497099	0.7619451821957217	0.9372832940347362	1.0	1.0	1.0	0.5528760954966961	0.7593519086780168	0.4330829406457873	0.5735415326425808	1.0	0.4999999999998844	0.5517397633815356
13.274977294661202	0.698671730035844	1.0	1.0	1.0	0.551912879034103	0.7619918184963105	0.9282126153630337	1.0	1.0	1.0	0.5528585501567045	0.7594328922170569	0.4315156811449589	0.5735602446639337	1.0	0.49999999999989186	0.55176789715465
14.274977294661202	0.6800539905786965	1.0	1.0	1.0	0.5515178489439242	0.762039875586201	0.9187540543649108	1.0	1.0	1.0	0.5528334274332691	0.7595128342058602	0.4297741796247353	0.573578550143656	1.0	0.4999999999998988	0.5517947996336683
