loss	sse	Lt	Lp	epoch	time
4734989643.85154	4734894316.07087	21775.01433	14193.07296	0	2020-02-10T11:34:45.183
135891517.49326	135801120.34821	21760.70634	14197.53066	1	2020-02-10T11:55:53.939
126363172.84154	126275269.62106	21747.49432	14204.69255	2	2020-02-10T12:17:15.069
119040495.03617	118954254.38406	21734.90643	14212.28296	3	2020-02-10T12:38:36.872
111792417.70046	111707462.00575	21722.71463	14219.77022	4	2020-02-10T12:59:12.988
104693704.84326	104609734.38456	21710.82310	14226.96094	5	2020-02-10T13:20:51.568
97912577.36070	97829376.32504	21699.18415	14233.85278	6	2020-02-10T13:41:45.639
91558904.02886	91476314.24547	21687.76835	14240.43354	7	2020-02-10T14:00:53.751
85685301.80600	85603197.05197	21676.55407	14246.69190	8	2020-02-10T14:19:40.076
80304216.04370	80222548.02873	21665.52363	14252.64845	9	2020-02-10T14:38:44.974
75402997.33528	75321735.13353	21654.66155	14258.33343	10	2020-02-10T14:57:45.038
70954578.31971	70873695.45443	21643.95350	14263.76610	11	2020-02-10T15:16:31.649
66924628.07395	66844080.81068	21633.38579	14268.97305	12	2020-02-10T15:35:59.802
63276063.39673	63195811.84337	21622.94515	14273.98014	13	2020-02-10T15:55:19.391
59971819.09989	59891848.66963	21612.61878	14278.81368	14	2020-02-10T16:14:28.616
56976518.12164	56896796.39729	21602.39427	14283.47241	15	2020-02-10T16:33:44.763
54257248.53240	54177749.82895	21592.25969	14287.96723	16	2020-02-10T16:53:45.507
51783951.85495	51704662.86409	21582.20341	14292.30833	17	2020-02-10T17:13:35.97
49529521.24341	49450428.89950	21572.21418	14296.50846	18	2020-02-10T17:34:17.523
47469700.12361	47390791.79222	21562.28111	14300.59227	19	2020-02-10T17:55:57.558
45582902.49987	45504164.63775	21552.39372	14304.54730	20	2020-02-10T18:17:18.717
43849983.45310	43771405.39249	21542.54199	14308.38105	21	2020-02-10T18:38:49.934
42254002.85939	42175578.16550	21532.71632	14312.09513	22	2020-02-10T19:00:40.487
40780002.34595	40701717.80547	21522.90761	14315.69644	23	2020-02-10T19:22:27.457
39414763.86528	39336608.70993	21513.10723	14319.19556	24	2020-02-10T19:43:50.027
38146603.03202	38068578.63135	21503.30701	14322.59914	25	2020-02-10T20:05:25.91
36965214.28304	36887315.87710	21493.49927	14325.91164	26	2020-02-10T20:27:09.098
35861482.85636	35783704.74440	21483.67676	14329.12970	27	2020-02-10T20:48:29.358
34827342.28357	34749680.40116	21473.83266	14332.26456	28	2020-02-10T21:10:17.252
33855651.28170	33778101.66335	21463.96059	14335.32194	29	2020-02-10T21:32:06.221
32940079.56766	32862639.49227	21454.05455	14338.30031	30	2020-02-10T21:53:36.075
32075013.72850	31997680.14019	21444.10891	14341.20400	31	2020-02-10T22:15:05.916
31255470.51561	31178240.62444	21434.11841	14344.03761	32	2020-02-10T22:36:20.239
30477024.49539	30399895.40642	21424.07813	14346.80702	33	2020-02-10T22:57:33.445
29735743.01433	29658712.95038	21413.98343	14349.51341	34	2020-02-10T23:19:23.142
29028130.02116	28951199.98659	21403.82998	14352.15669	35	2020-02-10T23:41:07.765
28351084.02209	28274253.69916	21393.61374	14354.74331	36	2020-02-11T00:02:31.28
27701851.07202	27625120.32210	21383.33087	14357.26989	37	2020-02-11T00:24:28.871
27077989.95561	27001358.71584	21372.97780	14359.73943	38	2020-02-11T00:46:16.273
26477341.49701	26400808.70755	21362.55113	14362.15125	39	2020-02-11T01:07:50.135
25897998.75610	25821563.35651	21352.04765	14364.51017	40	2020-02-11T01:29:04.376
