t	r_T1	r_T2	r_P1	r_P2	r_O1	r_O2	p_T1	p_T2	p_P1	p_P2	p_O1	p_O2	ψ_T1	ψ_T2	ψ_P1	ψ_P2
0.0	1.0	1.0	1.0	1.0	0.01948199387466099	0.5800670225690208	1.0	1.0	1.0	1.0	0.019515622343050223	0.5839729874226743	0.6762423483580198	0.34173544787150073	1.0	1.0
0.2719724686304934	1.0	1.0	0.992268281266732	1.0	0.019481905445576896	0.5800584874381559	1.0	1.0	0.9999630731364706	1.0	0.019515277781416387	0.583946066237094	0.6762422897620464	0.3417354478706606	0.9999630731364706	1.0
1.2719724686304934	1.0	1.0	0.964350594863362	1.0	0.019481586235100587	0.5800275128143891	1.0	1.0	0.9992092473310592	1.0	0.019514033296469713	0.5838481667357495	0.6762365653901636	0.3417354478677103	0.9992092473310592	1.0
2.2719724686304934	1.0	1.0	0.9372186560831592	1.0	0.019481276145618197	0.579997453330166	1.0	1.0	0.9975299286319746	1.0	0.01951282332093253	0.5837519563694532	0.6762105476548228	0.3417354478649665	0.9975299286319746	1.0
3.2719724686304934	1.0	1.0	0.9108503499371382	1.0	0.01948097491651055	0.5799689469465932	1.0	1.0	0.9949838987316508	1.0	0.019511646907714064	0.5836574230972826	0.6761506711254436	0.34173544786241483	0.9949838987316508	1.0
4.271972468630493	1.0	1.0	0.8852241838661157	1.0	0.019480682294605256	0.5799429212456277	1.0	1.0	0.991627153103048	1.0	0.019510503135339224	0.5835645749409997	0.6760453662631951	0.3417354478600418	0.991627153103048	1.0
5.271972468630493	1.0	1.0	0.8603192702223275	1.0	0.01948039803396393	0.579920543039596	1.0	1.0	0.9875130185514859	1.0	0.01950939110727033	0.5834734460984732	0.6758848441709535	0.34173544785783483	0.9875130185514859	1.0
6.271972468630493	1.0	1.0	0.8361153092441022	1.0	0.01948012189567548	0.5799031739429801	1.0	1.0	0.9826922661048857	1.0	0.019508309951246226	0.5833841017160294	0.675660897871687	0.34173544785578236	0.9826922661048857	1.0
7.271972468630493	1.0	1.0	0.812592572509716	1.0	0.019479853647655344	0.5798923313970471	1.0	1.0	0.9772132194204067	1.0	0.019507258818638386	0.5832966414964919	0.67536672004857	0.34173544785387355	0.9772132194204067	1.0
8.271972468630494	1.0	1.0	0.789731886856941	1.0	0.0194795930644504	0.5798896546458507	1.0	1.0	0.9711218588788353	1.0	0.019506236883823542	0.5832112023025385	0.6749967368649633	0.34173544785209836	0.9711218588788353	1.0
