t	r_T1	r_T2	r_P1	r_P2	r_O1	p_T1	p_T2	p_P1	p_P2	p_O1	ψ_T1	ψ_T2	ψ_P1	ψ_P2
163.2869896138266	1.0	0.03914635535844897	1.0	0.5402883955452522	0.09091550412727178	1.0	0.11860136245881073	1.0	0.5402909533339539	0.1342530600278601	0.6263287009113008	0.07463905101421757	1.0	0.5403034381699131
164.2869896138266	1.0	0.03838413530213489	1.0	0.5402883955438055	0.09068347074551592	1.0	0.11654870341838676	1.0	0.5402908902512998	0.13326801127772683	0.626328700911302	0.07339753327058561	1.0	0.5403030753736578
165.2869896138266	1.0	0.03763694924297993	1.0	0.5402883955424239	0.09046063934811199	1.0	0.11452941626465513	1.0	0.5402908287244157	0.13230013747644365	0.6263287009113032	0.07217470667274285	1.0	0.5403027212873712
166.2869896138266	1.0	0.036904500651040124	1.0	0.5402883955411045	0.09024667939219345	1.0	0.11254302568998159	1.0	0.5402907687149332	0.13134925411041898	0.6263287009113043	0.07097035044131533	1.0	0.5403023757031272
167.2869896138266	1.0	0.03618649884511599	1.0	0.5402883955398445	0.09004127022920415	1.0	0.11058906105886203	1.0	0.5402907101854303	0.13041517346872156	0.6263287009113053	0.06978424441203661	1.0	0.5403020384179285
168.2869896138266	1.0	0.035482658877392104	1.0	0.5402883955386413	0.08984410092692792	1.0	0.10866705643667886	1.0	0.5402906530994077	0.12949770493783136	0.6263287009113063	0.0686161691163311	1.0	0.54030170923359
169.2869896138266	1.0	0.034792701420352075	1.0	0.5402883955374922	0.08965487008680406	1.0	0.10677655061478163	1.0	0.5402905974212664	0.12859665528561964	0.6263287009113072	0.06746590585811225	1.0	0.5403013879566267
170.2869896138266	1.0	0.03411635265592401	1.0	0.5402883955363948	0.08947328565724334	1.0	0.10491708713204434	1.0	0.540290543116285	0.1277118289347037	0.6263287009113081	0.06633323678691652	1.0	0.5403010743981427
171.2869896138266	1.0	0.03345334416681244	1.0	0.5402883955353469	0.08929906474361461	1.0	0.10308821429304676	1.0	0.5402904901505986	0.12684302822533425	0.6263287009113089	0.06521794496749081	1.0	0.5403007683737231
172.2869896138266	1.0	0.03280341282997363	1.0	0.5402883955343462	0.08913193341552932	1.0	0.10128948518302221	1.0	0.5402904384911775	0.12599005366798424	0.6263287009113097	0.06411981444594819	1.0	0.5403004697033292
173.2869896138266	1.0	0.03216630071219198	1.0	0.5402883955333905	0.08897162651200982	1.0	0.09952045767970945	1.0	0.5402903881058064	0.1251527041858184	0.6263287009113104	0.06303863031260391	1.0	0.5403001782111952
174.2869896138266	1.0	0.03154175496771608	1.0	0.5402883955324778	0.08881788744508838	1.0	0.09778069446224194	1.0	0.5402903389630647	0.12433077734723087	0.6263287009113111	0.06197417876160059	1.0	0.5402998937257277
175.2869896138266	1.0	0.03092952773791374	1.0	0.5402883955316061	0.08867046800234518	1.0	0.09606976301720285	1.0	0.5402902910323063	0.12352406958864665	0.6263287009113118	0.06092624714742894	1.0	0.5402996160794076
176.2869896138266	1.0	0.030329376052906285	1.0	0.5402883955307738	0.08852912814885805	1.0	0.09438723564197014	1.0	0.5402902442836411	0.12273237642778867	0.6263287009113124	0.05989462403844742	1.0	0.5402993451086939
