loss	sse	Lt	Lp	epoch	time
249378.10528	244037.68263	25.97255	56.75553	1	2019-12-16T21:14:05.881
244036.51991	242746.41992	92.51161	60.14744	4	2019-12-16T21:54:53.616
242128.33508	241411.54524	152.99235	65.03081	7	2019-12-16T22:36:13.053
242052.68693	239870.27464	208.03623	84.15896	10	2019-12-16T23:16:50.984
239510.40712	237661.90634	258.70639	142.03754	13	2019-12-16T23:57:28.241
236106.28769	232667.98408	304.32487	213.62106	16	2019-12-17T00:37:47.772
234016.50030	229865.33971	331.26068	222.31409	19	2019-12-17T01:18:50.381
232393.72777	228765.09913	349.35749	222.43824	22	2019-12-17T01:59:51.673
230306.21133	225962.53694	365.89275	242.90805	25	2019-12-17T02:40:26.758
229065.18556	224484.28687	375.28497	250.71793	28	2019-12-17T03:21:36.696
227772.23015	223940.20748	381.05336	253.05278	31	2019-12-17T04:01:33.295
226801.65332	222333.08349	389.32812	265.49784	34	2019-12-17T04:41:04.288
225854.85019	221081.96137	397.08765	278.67223	37	2019-12-17T05:21:34.491
224798.88913	220519.55141	403.12035	283.52966	40	2019-12-17T06:02:52.005
223964.62203	219388.98044	410.71152	297.27752	43	2019-12-17T06:42:57.731
223083.16621	218431.02620	417.81457	309.56993	46	2019-12-17T07:23:49.403
222409.50361	217835.32193	423.87384	319.57979	49	2019-12-17T08:04:18.106
221988.30983	216939.15738	430.59299	333.37856	52	2019-12-17T08:44:55.463
221187.66734	216191.63756	436.76283	346.33826	55	2019-12-17T09:25:17.972
220753.83761	215550.22218	442.26853	358.53080	58	2019-12-17T10:06:52.035
219893.86452	214838.46173	447.62515	372.25415	61	2019-12-17T10:47:29.779
219404.34306	214234.55406	452.19254	384.64319	64	2019-12-17T11:28:47.685
218986.25401	213673.74067	456.36699	397.44392	67	2019-12-17T12:09:29.562
218551.29727	213096.06812	460.60026	410.37433	70	2019-12-17T12:50:35.848
218045.06102	212536.99898	464.59736	423.59930	73	2019-12-17T13:32:19.743
217403.76086	212007.96123	468.41736	436.54167	76	2019-12-17T14:14:20.913
216857.33969	211476.18137	472.12322	450.23841	79	2019-12-17T14:55:16.906
216509.53405	210944.57030	475.69416	464.18079	82	2019-12-17T15:36:07.096
215914.48199	210423.21793	479.25153	478.48170	85	2019-12-17T16:17:30.259
215756.46931	209913.01259	482.71484	492.83768	88	2019-12-17T16:58:00.195
215276.21512	209409.91434	486.06386	507.28535	91	2019-12-17T17:39:20.378
214736.12906	208907.46159	489.20409	521.60246	94	2019-12-17T18:19:28.098
214337.61604	208423.67115	492.06136	536.02258	97	2019-12-17T19:00:20.301
213917.19627	207959.74190	494.66755	549.99046	100	2019-12-17T19:41:33.791
213521.25931	207495.87149	497.15009	564.09896	103	2019-12-17T20:21:37.543
213351.49432	207047.22448	499.33217	577.98363	106	2019-12-17T21:01:59.707
212919.75174	206620.05008	501.25426	591.59768	109	2019-12-17T21:42:47.606
212506.75448	206200.10485	503.00093	605.01603	112	2019-12-17T22:23:36.307
212044.42567	205796.97325	504.55379	618.12808	115	2019-12-17T23:04:47.918
211806.40461	205407.77035	505.92824	630.94385	118	2019-12-17T23:46:03.517
211462.98185	205026.05280	507.17784	643.68475	121	2019-12-18T00:25:56.496
211274.45363	204666.14989	508.25260	655.98124	124	2019-12-18T01:07:01.583
210996.42482	204319.53791	509.13258	668.09967	127	2019-12-18T01:47:42.89
210683.27436	203973.00996	510.01811	680.12882	130	2019-12-18T02:28:34.543
210300.07021	203643.68301	510.74799	692.14010	133	2019-12-18T03:09:08.008
210026.52270	203320.58413	511.34738	703.90850	136	2019-12-18T03:49:56.986
209704.47546	203021.80389	511.77495	715.30434	139	2019-12-18T04:31:42.523
209622.08963	202723.41912	512.17021	726.79246	142	2019-12-18T05:12:54.534
209294.29255	202426.48188	512.54494	738.28903	145	2019-12-18T05:53:36.51
209104.12982	202147.11867	512.81068	749.44693	148	2019-12-18T06:34:24.291
208818.95624	201879.04215	512.95850	760.33740	151	2019-12-18T07:14:57.199
208535.68474	201620.87986	513.08616	771.03521	154	2019-12-18T07:57:03.83
208335.67385	201366.41753	513.23322	781.75910	157	2019-12-18T08:37:48.516
208300.02634	201122.13644	513.28203	792.14514	160	2019-12-18T09:19:19.062
208034.78422	200889.88636	513.21115	802.54411	163	2019-12-18T10:00:44.525
207795.17096	200656.43178	513.17746	812.95249	166	2019-12-18T10:42:10.776
207561.71474	200429.42922	513.02055	823.26645	169	2019-12-18T11:22:48.876
207337.21480	200214.78467	512.68864	833.14260	172	2019-12-18T12:04:03.047
207041.15612	200011.95975	512.36613	842.89256	175	2019-12-18T12:45:39.772
207183.15332	199806.61834	512.07324	852.58708	178	2019-12-18T13:25:32.96
206938.44098	199608.38589	511.75899	862.15029	181	2019-12-18T14:06:19.614
206702.54666	199417.00636	511.37833	871.61129	184	2019-12-18T14:46:45.978
