loss	sse	Lt	Lp	epoch	time
4734989643.85154	4734894316.07087	21775.01433	14193.07296	0	2020-02-10T11:47:27.695
135891517.49326	135801120.34821	21760.70634	14197.53066	1	2020-02-10T12:08:24.194
126363172.84154	126275269.62106	21747.49432	14204.69255	2	2020-02-10T12:29:06.142
119040495.03617	118954254.38406	21734.90643	14212.28296	3	2020-02-10T12:50:09.623
111792417.70046	111707462.00575	21722.71463	14219.77022	4	2020-02-10T13:11:19.952
104693704.84326	104609734.38456	21710.82310	14226.96094	5	2020-02-10T13:32:09.552
97912577.36070	97829376.32504	21699.18415	14233.85278	6	2020-02-10T13:51:36.437
91558904.02886	91476314.24547	21687.76835	14240.43354	7	2020-02-10T14:11:30.724
85685301.80600	85603197.05197	21676.55407	14246.69190	8	2020-02-10T14:31:26.516
80304216.04370	80222548.02873	21665.52363	14252.64845	9	2020-02-10T14:51:18.787
75402997.33528	75321735.13353	21654.66155	14258.33343	10	2020-02-10T15:10:36.984
70954578.31971	70873695.45443	21643.95350	14263.76610	11	2020-02-10T15:29:47.943
66924628.07395	66844080.81068	21633.38579	14268.97305	12	2020-02-10T15:48:40.485
63276063.39673	63195811.84337	21622.94515	14273.98014	13	2020-02-10T16:08:10.165
59971819.09989	59891848.66963	21612.61878	14278.81368	14	2020-02-10T16:27:22.503
56976518.12164	56896796.39729	21602.39427	14283.47241	15	2020-02-10T16:46:55.216
54257248.53240	54177749.82895	21592.25969	14287.96723	16	2020-02-10T17:07:30.478
51783951.85495	51704662.86409	21582.20341	14292.30833	17	2020-02-10T17:27:55.619
49529521.24341	49450428.89950	21572.21418	14296.50846	18	2020-02-10T17:49:55.998
47469700.12361	47390791.79222	21562.28111	14300.59227	19	2020-02-10T18:11:42.63
45582902.49987	45504164.63775	21552.39372	14304.54730	20	2020-02-10T18:33:20.43
43849983.45310	43771405.39249	21542.54199	14308.38105	21	2020-02-10T18:55:17.799
42254002.85939	42175578.16550	21532.71632	14312.09513	22	2020-02-10T19:16:40.859
40780002.34595	40701717.80547	21522.90761	14315.69644	23	2020-02-10T19:38:26.521
39414763.86528	39336608.70993	21513.10723	14319.19556	24	2020-02-10T20:00:08.27
38146603.03202	38068578.63135	21503.30701	14322.59914	25	2020-02-10T20:22:10.316
36965214.28304	36887315.87710	21493.49927	14325.91164	26	2020-02-10T20:44:06.606
35861482.85636	35783704.74440	21483.67676	14329.12970	27	2020-02-10T21:05:10.421
34827342.28357	34749680.40116	21473.83266	14332.26456	28	2020-02-10T21:26:31.992
33855651.28170	33778101.66335	21463.96059	14335.32194	29	2020-02-10T21:47:32.326
32940079.56766	32862639.49227	21454.05455	14338.30031	30	2020-02-10T22:08:32.831
32075013.72850	31997680.14019	21444.10891	14341.20400	31	2020-02-10T22:30:29.904
31255470.51561	31178240.62444	21434.11841	14344.03761	32	2020-02-10T22:52:43.043
30477024.49539	30399895.40642	21424.07813	14346.80702	33	2020-02-10T23:14:09.496
29735743.01433	29658712.95038	21413.98343	14349.51341	34	2020-02-10T23:35:58.692
29028130.02116	28951199.98659	21403.82998	14352.15669	35	2020-02-10T23:57:31.703
28351084.02209	28274253.69916	21393.61374	14354.74331	36	2020-02-11T00:19:38.894
27701851.07202	27625120.32210	21383.33087	14357.26989	37	2020-02-11T00:41:02.36
27077989.95561	27001358.71584	21372.97780	14359.73943	38	2020-02-11T01:03:00.221
26477341.49701	26400808.70755	21362.55113	14362.15125	39	2020-02-11T01:24:52.266
25897998.75610	25821563.35651	21352.04765	14364.51017	40	2020-02-11T01:46:27.986
25338283.68108	25261944.64179	21341.46433	14366.81450	41	2020-02-11T02:08:10.646
24796724.83690	24720481.81665	21330.79826	14369.06813	42	2020-02-11T02:30:00.616
24272040.69274	24195892.26979	21320.04668	14371.27245	43	2020-02-11T02:51:26.013
23763119.10174	23687064.55328	21309.20692	14373.43668	44	2020-02-11T03:13:13.172
23269002.55737	23193042.56633	21298.27643	14375.55132	45	2020-02-11T03:35:04.502
22788876.24251	22713011.58499	21287.25273	14377.61893	46	2020-02-11T03:56:26.6
22322054.78549	22246285.37728	21276.13341	14379.64378	47	2020-02-11T04:17:47.596
21867966.15703	21792293.57369	21264.91613	14381.62611	48	2020-02-11T04:39:40.019
21426144.54482	21350570.57262	21253.59864	14383.55936	49	2020-02-11T05:01:31.516
20996219.27600	20920744.40986	21242.17869	14385.45010	50	2020-02-11T05:23:06.33
20577901.75156	20502526.42730	21230.65414	14387.30643	51	2020-02-11T05:45:00.721
20170976.07895	20095700.90711	21219.02288	14389.12166	52	2020-02-11T06:06:44.352
19775289.49218	19700114.91464	21207.28288	14390.88582	53	2020-02-11T06:27:05.765
19390741.33344	19315668.56307	21195.43219	14392.59454	54	2020-02-11T06:46:58.363
19017274.77134	18942305.60507	21183.46894	14394.25735	55	2020-02-11T07:06:52.499
18654866.91309	18580003.84679	21171.39136	14395.86825	56	2020-02-11T07:26:39.688
18303520.79245	18228766.17562	21159.19780	14397.43491	57	2020-02-11T07:46:45.844
17963256.23481	17888612.07736	21146.88676	14398.95542	58	2020-02-11T08:07:00.827
17634100.72787	17559568.95973	21134.45690	14400.42375	59	2020-02-11T08:27:28.223
17316083.21254	17241664.33980	21121.90705	14401.83219	60	2020-02-11T08:47:36.287
