loss	sse	Lt	Lp	epoch	time
2232247837.93290	2232238130.60992	21775.01433	14193.07296	0	2020-01-29T11:19:38.037
72798435.98244	72792987.02435	21762.18633	14197.55647	1	2020-01-29T11:41:43.017
67389878.93383	67385651.19677	21750.80116	14204.77330	2	2020-01-29T12:04:26.624
63050914.37827	63047231.91596	21740.13624	14212.44869	3	2020-01-29T12:26:26.984
58784008.83886	58780641.51226	21729.91707	14220.04951	4	2020-01-29T12:49:12.95
54657682.26714	54654538.15121	21720.02194	14227.38234	5	2020-01-29T13:11:07.461
50767541.57907	50764572.65338	21710.38400	14234.41750	6	2020-01-29T13:33:26.566
47168360.65155	47165532.22779	21700.96043	14241.14777	7	2020-01-29T13:56:14.395
43880244.35878	43877528.90591	21691.71995	14247.55479	8	2020-01-29T14:18:25.546
40900714.06540	40898092.50312	21682.63728	14253.65730	9	2020-01-29T14:40:41.55
38214204.49014	38211661.90863	21673.69055	14259.45723	10	2020-01-29T15:03:05.052
35798459.64079	35795984.63692	21664.86012	14264.98707	11	2020-01-29T15:25:09.481
33628565.92087	33626148.94229	21656.12789	14270.28006	12	2020-01-29T15:47:47.728
31679361.23692	31676994.31403	21647.47704	14275.35263	13	2020-01-29T16:10:19.166
29926790.06148	29924467.00377	21638.89178	14280.22640	14	2020-01-29T16:32:42.007
28348596.37054	28346312.05363	21630.35734	14284.91619	15	2020-01-29T16:55:25.89
26924610.61232	26922360.79799	21621.85985	14289.42791	16	2020-01-29T17:18:05.485
25636798.02644	25634580.30647	21613.38635	14293.78180	17	2020-01-29T17:40:43.87
24469177.51846	24466989.79982	21604.92466	14297.98271	18	2020-01-29T18:03:11.424
23407667.66683	23405508.88934	21596.46349	14302.03151	19	2020-01-29T18:25:52.754
22439907.48372	22437776.81740	21587.99236	14305.94176	20	2020-01-29T18:48:46.338
21555068.63138	21552965.62886	21579.50149	14309.72192	21	2020-01-29T19:11:05.935
20743675.69192	20741600.06708	21570.98188	14313.37181	22	2020-01-29T19:33:37.097
19997439.24738	19995390.77604	21562.42517	14316.89948	23	2020-01-29T19:56:02.128
19309104.92919	19307083.65596	21553.82371	14320.31297	24	2020-01-29T20:17:15.997
18672320.51418	18670325.98304	21545.17038	14323.60551	25	2020-01-29T20:38:33.856
18081516.99750	18079548.75807	21536.45868	14326.78910	26	2020-01-29T20:59:00.89
17531806.46634	17529864.06438	21527.68263	14329.87272	27	2020-01-29T21:20:08.002
17018893.10344	17016975.96676	21518.83672	14332.85487	28	2020-01-29T21:40:44.473
16538995.72041	16537103.42972	21509.91592	14335.74111	29	2020-01-29T22:01:40.551
16088781.63488	16086913.74344	21500.91563	14338.53501	30	2020-01-29T22:23:15.929
15665309.07402	15663465.10648	21491.83169	14341.24850	31	2020-01-29T22:44:00.715
15265977.60560	15264157.11608	21482.66029	14343.88356	32	2020-01-29T23:04:51.021
14888485.78804	14886688.09219	21473.39799	14346.44345	33	2020-01-29T23:26:07.78
14530793.47710	14529018.22536	21464.04167	14348.92283	34	2020-01-29T23:47:19.179
14191091.04761	14189337.75065	21454.58851	14351.32777	35	2020-01-30T00:08:31.647
13867771.37494	13866039.43276	21445.03597	14353.66264	36	2020-01-30T00:29:18.1
13559405.86648	13557694.72281	21435.38180	14355.92974	37	2020-01-30T00:49:49.772
13264724.00466	13263033.08770	21425.62399	14358.12827	38	2020-01-30T01:10:52.683
12982595.09273	12980924.06037	21415.76075	14360.27177	39	2020-01-30T01:31:50.296
12712013.19515	12710361.61476	21405.79053	14362.35662	40	2020-01-30T01:52:38.146
12452083.07673	12450450.53368	21395.71189	14364.38509	41	2020-01-30T02:13:25.019
12202008.34324	12200394.47741	21385.52355	14366.36176	42	2020-01-30T02:34:18.892
11961080.98797	11959485.50877	21375.22446	14368.27532	43	2020-01-30T02:55:13.479
11728672.33119	11727094.84902	21364.81366	14370.13693	44	2020-01-30T03:16:38.255
11504224.56723	11502664.68876	21354.29041	14371.94169	45	2020-01-30T03:37:37.638
11287243.44501	11285700.89090	21343.65417	14373.69356	46	2020-01-30T03:58:29.411
11077291.81813	11075766.45178	21332.90442	14375.39262	47	2020-01-30T04:19:17.003
10873984.07450	10872475.61368	21322.04073	14377.04569	48	2020-01-30T04:40:41.604
10676980.36104	10675488.52265	21311.06279	14378.65048	49	2020-01-30T05:01:41.798
10485981.77440	10484506.36694	21299.97045	14380.21082	50	2020-01-30T05:22:57.521
10300726.20495	10299266.91774	21288.76362	14381.72156	51	2020-01-30T05:44:16.956
10120983.88167	10119540.42189	21277.44234	14383.18159	52	2020-01-30T06:05:34.197
9946553.62237	9945125.80012	21266.00672	14384.60058	53	2020-01-30T06:26:32.837
9777259.45685	9775847.09247	21254.45696	14385.97579	54	2020-01-30T06:47:28.04
9612947.29606	9611550.13099	21242.79332	14387.30383	55	2020-01-30T07:08:07.298
9453481.66370	9452099.39427	21231.01615	14388.58373	56	2020-01-30T07:28:56.22
9298742.75613	9297375.02247	21219.12593	14389.81823	57	2020-01-30T07:49:12.704
9148623.45712	9147269.96038	21207.12327	14391.01472	58	2020-01-30T08:09:52.718
9003026.61583	9001687.21192	21195.00892	14392.17138	59	2020-01-30T08:30:45.94
8861862.80672	8860537.20350	21182.78377	14393.27455	60	2020-01-30T08:51:29.546
8725047.43424	8723735.24509	21170.44890	14394.34091	61	2020-01-30T09:12:36.598
8592498.12033	8591199.10668	21158.00556	14395.36858	62	2020-01-30T09:33:30.95
8464132.79325	8462846.71215	21145.45509	14396.36259	63	2020-01-30T09:54:38.468
8339867.32596	8338593.98769	21132.79919	14397.31557	64	2020-01-30T10:15:42.144
8219613.72214	8218352.88313	21120.03967	14398.22872	65	2020-01-30T10:36:47.966
8103278.17140	8102029.60942	21107.17860	14399.09711	66	2020-01-30T10:57:58.975
7990759.74624	7989523.13016	21094.21830	14399.92042	67	2020-01-30T11:18:44.627
7881948.87217	7880723.94619	21081.16156	14400.71001	68	2020-01-30T11:39:26.092
7776726.69528	7775513.21334	21068.01131	14401.45587	69	2020-01-30T12:00:16.934
7674964.56581	7673762.23656	21054.77079	14402.15124	70	2020-01-30T12:20:45.109
7576523.75443	7575332.38798	21041.44349	14402.80734	71	2020-01-30T12:41:37.264
7481256.10413	7480075.49507	21028.03320	14403.43684	72	2020-01-30T13:02:33.687
7389004.95227	7387834.75715	21014.54413	14404.04285	73	2020-01-30T13:23:34.731
7299606.19509	7298446.19581	21000.98076	14404.61970	74	2020-01-30T13:44:23.586
7212890.70213	7211740.66491	20987.34800	14405.16372	75	2020-01-30T14:05:31.661
7128686.64347	7127546.39819	20973.65115	14405.68530	76	2020-01-30T14:26:15.224
7046822.64955	7045692.02186	20959.89580	14406.18205	77	2020-01-30T14:46:51.432
6967131.07512	6966009.92651	20946.08789	14406.65374	78	2020-01-30T15:07:37.46
6889451.70475	6888339.82732	20932.23358	14407.10447	79	2020-01-30T15:29:04.529
6813635.07374	6812532.31497	20918.33928	14407.53936	80	2020-01-30T15:49:58.696
6739545.95130	6738452.17208	20904.41174	14407.95574	81	2020-01-30T16:10:24.176
6667066.10755	6665981.19944	20890.45782	14408.34988	82	2020-01-30T16:30:52.218
6596096.57897	6595020.32655	20876.48455	14408.73553	83	2020-01-30T16:51:33.21
6526558.57021	6525490.80686	20862.49909	14409.12424	84	2020-01-30T17:11:47.151
6458393.79965	6457334.36113	20848.50860	14409.51609	85	2020-01-30T17:32:12.596
6391563.50873	6390512.21303	20834.52016	14409.91132	86	2020-01-30T17:53:17.826
6326046.41613	6325003.08654	20820.54102	14410.31231	87	2020-01-30T18:14:49.498
6261835.74323	6260800.28456	20806.57817	14410.71534	88	2020-01-30T18:35:46.994
6198935.81590	6197908.10843	20792.63846	14411.13214	89	2020-01-30T18:56:57.204
6137357.98589	6136337.90373	20778.72842	14411.55754	90	2020-01-30T19:17:38.609
6077116.67509	6076104.04093	20764.85422	14411.99733	91	2020-01-30T19:38:27.144
6018225.47127	6017220.14260	20751.02171	14412.43667	92	2020-01-30T19:59:24.608
5960693.95529	5959695.82848	20737.23623	14412.88869	93	2020-01-30T20:19:46.224
5904525.16757	5903534.16607	20723.50269	14413.35474	94	2020-01-30T20:40:37.111
5849713.92159	5848729.94187	20709.82550	14413.83207	95	2020-01-30T21:01:14.896
5796245.81363	5795268.78849	20696.20853	14414.31599	96	2020-01-30T21:21:01.337
5744097.33250	5743127.12069	20682.65527	14414.81206	97	2020-01-30T21:40:49.711
5693236.34971	5692272.78340	20669.16854	14415.33225	98	2020-01-30T22:00:43.798
5643623.26921	5642666.25226	20655.75064	14415.86285	99	2020-01-30T22:20:33.442
5595212.83457	5594262.22266	20642.40346	14416.40437	100	2020-01-30T22:40:34.234
5547955.72689	5547011.42431	20629.12829	14416.96143	101	2020-01-30T23:00:25.442
5501800.55124	5500862.47692	20615.92613	14417.53092	102	2020-01-30T23:20:00.108
5456695.57963	5455763.66075	20602.79743	14418.10303	103	2020-01-30T23:39:40.309
5412590.34607	5411664.48509	20589.74216	14418.66962	104	2020-01-30T23:59:24.833
5369436.90555	5368516.96171	20576.75991	14419.24395	105	2020-01-31T00:19:05.44
5327190.68266	5326276.54441	20563.84976	14419.81601	106	2020-01-31T00:38:46.713
5285811.09872	5284902.68637	20551.01103	14420.39384	107	2020-01-31T00:58:36.176
5245261.89261	5244359.05301	20538.24193	14420.98041	108	2020-01-31T01:18:38.321
5205510.73063	5204613.41550	20525.54111	14421.56603	109	2020-01-31T01:38:18.275
5166529.07096	5165637.24711	20512.90673	14422.14940	110	2020-01-31T01:58:07.277
5128291.60763	5127405.11669	20500.33702	14422.72461	111	2020-01-31T02:17:57.552
5090775.21331	5089893.94895	20487.82982	14423.29126	112	2020-01-31T02:37:40.715
5053958.30628	5053082.22081	20475.38343	14423.84875	113	2020-01-31T02:57:40.41
5017820.13128	5016949.22827	20462.99617	14424.39248	114	2020-01-31T03:17:14.861
4982340.34877	4981474.45168	20450.66977	14424.92452	115	2020-01-31T03:36:56.524
4947497.63702	4946636.76974	20438.39885	14425.44218	116	2020-01-31T03:56:18.797
4913270.28579	4912414.36993	20426.18078	14425.94663	117	2020-01-31T04:15:57.4
4879635.69283	4878784.74378	20414.01539	14426.44301	118	2020-01-31T04:35:51.485
4846570.80146	4845724.64125	20401.89841	14426.92869	119	2020-01-31T04:55:35.877
4814052.02045	4813210.63791	20389.83136	14427.40165	120	2020-01-31T05:15:36.177
4782056.06527	4781219.36108	20377.80835	14427.86742	121	2020-01-31T05:35:16.021
4750560.23685	4749728.23638	20365.82873	14428.32393	122	2020-01-31T05:54:40.344
4719544.41282	4718715.97970	20353.89282	14428.77238	123	2020-01-31T06:14:22.805
4688987.66519	4688163.01064	20341.99933	14429.21115	124	2020-01-31T06:34:08.394
4658875.42982	4658051.81842	20330.14644	14429.64136	125	2020-01-31T06:53:34.035
4629185.23303	4628367.10970	20318.33545	14430.06478	126	2020-01-31T07:13:44.14
4599909.11139	4599095.61071	20306.56246	14430.48157	127	2020-01-31T07:33:49.442
4571034.49033	4570226.07984	20294.82736	14430.88956	128	2020-01-31T07:53:47.956
4542553.59850	4541749.06029	20283.13415	14431.29290	129	2020-01-31T08:13:56.185
4514458.41949	4513656.11286	20271.48065	14431.69335	130	2020-01-31T08:33:40.296
4486740.35376	4485940.08018	20259.87376	14432.08881	131	2020-01-31T08:53:11.477
4459390.11614	4458593.85000	20248.31338	14432.48025	132	2020-01-31T09:12:56.101
4432400.67632	4431609.96461	20236.79733	14432.86714	133	2020-01-31T09:32:33.115
4405766.74008	4404981.43003	20225.32274	14433.25113	134	2020-01-31T09:51:51.93
4379483.39459	4378701.16951	20213.88633	14433.63269	135	2020-01-31T10:11:24.938
4353542.41418	4352762.05462	20202.49069	14434.01622	136	2020-01-31T10:31:21.034
4327934.88632	4327156.92998	20191.12630	14434.40508	137	2020-01-31T10:50:55.638
4302654.20226	4301879.53119	20179.80297	14434.79499	138	2020-01-31T11:11:17.764
4277692.33401	4276923.44785	20168.51854	14435.18516	139	2020-01-31T11:30:44.703
4253047.17162	4252283.20849	20157.27791	14435.57309	140	2020-01-31T11:50:35.958
4228714.03826	4227953.61267	20146.07627	14435.96191	141	2020-01-31T12:10:26.549
4204687.95581	4203930.01999	20134.90769	14436.35364	142	2020-01-31T12:31:02.467
4180965.48753	4180208.26498	20123.76692	14436.74413	143	2020-01-31T12:52:09.324
4157541.80954	4156784.82495	20112.65545	14437.13498	144	2020-01-31T13:12:28.25
4134412.74462	4133656.42966	20101.57579	14437.52661	145	2020-01-31T13:33:14.986
4111566.86297	4110820.24146	20090.52949	14437.92096	146	2020-01-31T13:54:36.503
4089015.83570	4088273.33595	20079.52845	14438.31437	147	2020-01-31T14:15:49.172
4066754.61913	4066012.49058	20068.56195	14438.70809	148	2020-01-31T14:36:59.527
4044774.12441	4044034.49529	20057.63246	14439.10304	149	2020-01-31T14:59:46.48
4023072.75014	4022335.58314	20046.73368	14439.49693	150	2020-01-31T15:21:24.185
4001643.93451	4000912.02901	20035.86274	14439.89630	151	2020-01-31T15:43:09.8
3980487.35105	3979759.77104	20025.01550	14440.30127	152	2020-01-31T16:04:15.619
3959599.35793	3958875.06145	20014.19023	14440.70786	153	2020-01-31T16:25:21.03
3938975.62683	3938254.22411	20003.40735	14441.11219	154	2020-01-31T16:45:53.627
3918612.50546	3917893.17842	19992.65920	14441.51785	155	2020-01-31T17:06:53.722
3898508.89998	3897787.74601	19981.93537	14441.92363	156	2020-01-31T17:27:51.211
3878666.06388	3877935.24580	19971.24960	14442.33161	157	2020-01-31T17:49:12.83
3859049.27361	3858330.80704	19960.58310	14442.74479	158	2020-01-31T18:10:38.001
3839680.63109	3838970.55643	19949.93701	14443.15425	159	2020-01-31T18:32:16.517
3820558.35271	3819850.80646	19939.32394	14443.56513	160	2020-01-31T18:53:15.095
3801676.42976	3800967.51142	19928.74042	14443.97486	161	2020-01-31T19:14:26.888
3783026.60013	3782317.12748	19918.20209	14444.38172	162	2020-01-31T19:35:33.301
3764597.07823	3763895.22661	19907.69597	14444.79126	163	2020-01-31T19:56:11.322
3746395.07660	3745697.87899	19897.21414	14445.20312	164	2020-01-31T20:17:02.013
3728415.45581	3727720.11290	19886.76015	14445.61579	165	2020-01-31T20:37:54.813
3710652.67937	3709957.62207	19876.34670	14446.02852	166	2020-01-31T20:58:51.801
3693102.75893	3692405.91319	19865.97107	14446.43843	167	2020-01-31T21:19:49.911
3675752.01807	3675060.41312	19855.62381	14446.84936	168	2020-01-31T21:40:22.295
3658605.36454	3657917.09150	19845.30668	14447.25757	169	2020-01-31T22:01:10.29
3641654.79572	3640971.41954	19835.02287	14447.66542	170	2020-01-31T22:21:50.855
3624899.45336	3624218.89828	19824.76581	14448.07239	171	2020-01-31T22:42:35.038
3608335.23017	3607655.64155	19814.54141	14448.47940	172	2020-01-31T23:03:10.471
3591958.03930	3591277.30363	19804.35465	14448.88815	173	2020-01-31T23:23:46.103
3575766.18874	3575080.24562	19794.19844	14449.29512	174	2020-01-31T23:44:22.585
3559738.00197	3559061.52413	19784.06864	14449.70513	175	2020-02-01T00:05:10.604
3543887.87477	3543217.05531	19773.97047	14450.11402	176	2020-02-01T00:26:34.59
3528208.97542	3527540.79868	19763.89958	14450.52514	177	2020-02-01T00:47:33.983
3512697.53460	3512029.20727	19753.86490	14450.93538	178	2020-02-01T01:08:25.679
3497351.74047	3496679.11561	19743.86046	14451.34312	179	2020-02-01T01:29:22.218
3482154.59615	3481486.59290	19733.87802	14451.75176	180	2020-02-01T01:50:16.261
3467113.53738	3466447.68074	19723.93432	14452.15583	181	2020-02-01T02:11:12.217
3452218.03459	3451558.96885	19714.02460	14452.56278	182	2020-02-01T02:31:52.024
3437475.45352	3436817.59735	19704.14920	14452.97101	183	2020-02-01T02:51:59.51
3422882.17981	3422220.58045	19694.30997	14453.37851	184	2020-02-01T03:12:46.16
3408421.84290	3407763.74394	19684.49775	14453.78720	185	2020-02-01T03:33:42.914
3394099.79582	3393444.38610	19674.72063	14454.19311	186	2020-02-01T03:54:36.4
3379908.76318	3379259.18279	19664.97657	14454.60019	187	2020-02-01T04:15:37.799
3365854.12715	3365206.06209	19655.27663	14455.00688	188	2020-02-01T04:37:04.18
3351932.82613	3351281.74485	19645.61231	14455.41194	189	2020-02-01T04:57:44.553
3338132.51213	3337483.84771	19635.97964	14455.81953	190	2020-02-01T05:17:57.653
3324455.81802	3323809.05231	19626.36618	14456.22577	191	2020-02-01T05:38:54.768
3310896.98725	3310256.26625	19616.79308	14456.63326	192	2020-02-01T05:59:34.624
3297460.75394	3296822.55447	19607.24749	14457.03875	193	2020-02-01T06:20:25.814
3284144.82996	3283506.72668	19597.72628	14457.44319	194	2020-02-01T06:41:14.717
3270943.41030	3270304.45935	19588.24372	14457.84884	195	2020-02-01T07:01:57.884
3257855.97034	3257213.48179	19578.78792	14458.25551	196	2020-02-01T07:22:55.971
3244866.21430	3244231.96810	19569.34847	14458.66393	197	2020-02-01T07:43:50.896
3231987.77626	3231357.54909	19559.93223	14459.06810	198	2020-02-01T08:04:19.231
3219217.16575	3218589.43607	19550.55261	14459.47143	199	2020-02-01T08:23:52.182
3206551.96147	3205925.30699	19541.20383	14459.87455	200	2020-02-01T08:43:17.172
