/home/WIN/cdegma/PKTFX/data/dream/lambda_01/3_4
loss	sse	Lt	Lp
47.71219	39.72613	32.51102	52.37617
45.98670	38.06064	32.48757	52.36720
44.34592	36.47274	32.45636	52.36439
43.04042	35.19291	32.44024	52.38343
41.77400	33.96601	32.41901	52.37378
40.55294	32.78852	32.38474	52.35246
39.37577	31.65211	32.37146	52.32590
38.23775	30.56245	32.33758	52.28643
37.14916	29.51496	32.32469	52.26172
35.89522	28.30749	32.29939	52.21699
34.69079	27.15364	32.28115	52.16581
33.54163	26.05312	32.25362	52.10787
32.44465	25.00169	32.24531	52.05961
31.40034	24.00202	32.21179	52.02800
30.56917	23.19967	32.20926	51.99916
29.76463	22.43719	32.18650	51.96343
28.84697	21.55350	32.17991	51.93195
27.97560	20.72242	32.13360	51.93945
27.28307	20.05720	32.12092	51.94071
26.48468	19.29794	32.09937	51.92993
25.72464	18.57068	32.08678	51.91804
24.99583	17.88442	32.07002	51.87974
24.42012	17.33275	32.05997	51.86814
23.85658	16.80369	32.04478	51.83538
23.21307	16.19625	32.02507	51.79384
22.70080	15.71321	32.00715	51.76117
22.10181	15.14945	31.99478	51.71879
21.62238	14.71025	31.97505	51.66191
21.16177	14.27641	31.95846	51.61633
20.71585	13.85887	31.95432	51.55825
20.28768	13.46222	31.93373	51.49972
19.87321	13.07460	31.93597	51.44516
19.47193	12.70692	31.91114	51.37811
19.00684	12.27519	31.91118	51.30190
18.63606	11.93941	31.87551	51.24750
18.21031	11.54044	31.87248	51.16419
17.86171	11.23151	31.83644	51.09470
17.45576	10.86248	31.81492	51.00829
17.06965	10.50851	31.79027	50.93184
16.70129	10.16745	31.78247	50.85370
16.39866	9.89893	31.74834	50.78436
16.05562	9.58713	31.73205	50.69891
15.71990	9.28404	31.69990	50.61925
15.39589	8.99398	31.66421	50.54296
15.08394	8.71076	31.65822	50.44681
14.78348	8.44900	31.61793	50.35211
14.49536	8.18689	31.60077	50.26585
14.21527	7.93753	31.57531	50.17727
13.98419	7.73825	31.55332	50.09486
13.76487	7.54044	31.53422	50.01731
13.55176	7.35419	31.51080	49.93923
13.29775	7.13294	31.47811	49.84265
13.09809	6.95706	31.46444	49.77587
12.85772	6.75203	31.41598	49.68253
12.63063	6.55355	31.39415	49.59404
12.41313	6.36071	31.38061	49.50308
12.19837	6.17844	31.34750	49.41671
11.99131	5.99636	31.32635	49.31938
11.82399	5.85733	31.29687	49.23704
11.66116	5.71653	31.28181	49.15495
11.46770	5.55700	31.24802	49.05432
11.31210	5.42427	31.22960	48.97380
11.10295	5.24828	31.18536	48.86541
10.93237	5.09823	31.17873	48.76819
10.76241	4.96137	31.15203	48.67053
10.59966	4.82274	31.12026	48.58132
10.46516	4.71367	31.09653	48.50413
10.33776	4.60461	31.07544	48.42788
10.21163	4.50084	31.06286	48.35250
10.08754	4.40062	31.03393	48.27034
9.96465	4.30071	31.02626	48.17980
9.82368	4.18734	30.99284	48.09029
9.70863	4.09449	30.97233	48.01634
9.57714	3.98284	30.96546	47.92375
9.46953	3.89752	30.93161	47.84894
9.33966	3.79001	30.92204	47.75128
9.21784	3.69642	30.89032	47.65806
9.12021	3.61316	30.87802	47.58644
9.02076	3.53549	30.85263	47.51245
8.90583	3.44361	30.83351	47.42710
8.79551	3.35415	30.80762	47.35059
8.70405	3.28500	30.77518	47.28026
8.59950	3.19831	30.77830	47.20059
8.51348	3.13189	30.74409	47.13643
8.41367	3.04821	30.73222	47.06217
8.33161	2.98680	30.70959	47.00153
8.23517	2.91273	30.67735	46.92729
8.15936	2.85012	30.67139	46.86543
8.06861	2.77601	30.64967	46.79285
7.98106	2.70851	30.62861	46.72527
7.90785	2.65395	30.61388	46.66384
7.82415	2.58547	30.58584	46.60164
7.75460	2.53717	30.55730	46.54108
7.67355	2.47298	30.54627	46.47550
7.60969	2.42215	30.53022	46.41466
7.53389	2.36425	30.50037	46.35997
7.45997	2.30610	30.48444	46.29312
7.40057	2.26094	30.47339	46.23947
7.33096	2.20978	30.44578	46.18052
7.26302	2.15835	30.42746	46.11385
7.19330	2.10186	30.41190	46.06542
7.12005	2.04846	30.37978	46.00086
7.06961	2.00977	30.36924	45.95094
7.00671	1.96396	30.34799	45.89491
6.95590	1.92479	30.32896	45.85635
6.90851	1.88698	30.31843	45.82106
6.85146	1.84914	30.29101	45.76251
6.79442	1.80367	30.28063	45.71040
6.74828	1.76821	30.26928	45.66313
6.69642	1.73644	30.25003	45.60470
6.65300	1.70057	30.23008	45.56554
6.60173	1.66458	30.21661	45.51074
6.55267	1.62561	30.19945	45.46393
6.51258	1.59955	30.17656	45.41870
6.46561	1.56841	30.16109	45.36901
6.42939	1.53488	30.15958	45.33460
6.38307	1.50710	30.13567	45.27488
6.34581	1.47768	30.12122	45.23863
6.30902	1.45510	30.09723	45.19378
6.26346	1.41991	30.09283	45.13502
6.21990	1.39059	30.06980	45.09107
6.18352	1.36333	30.05556	45.04377
6.14494	1.33384	30.04802	44.99827
6.10775	1.31118	30.02828	44.94776
6.06795	1.28189	30.01455	44.89889
6.04101	1.26105	30.00433	44.86647
6.01319	1.24142	29.99190	44.82625
5.97744	1.21627	29.97840	44.78001
5.94833	1.20034	29.95866	44.74118
5.92212	1.17950	29.95385	44.70537
5.89162	1.15632	29.93955	44.66640
5.86024	1.13714	29.92726	44.61750
5.82958	1.11730	29.91117	44.56983
5.79912	1.09508	29.90557	44.52481
5.77342	1.07876	29.89280	44.48892
5.75168	1.06640	29.87824	44.44598
5.72887	1.04736	29.86952	44.41122
5.70490	1.03324	29.86641	44.37189
5.68335	1.01685	29.84760	44.33728
5.66136	1.00216	29.84031	44.29577
5.63936	0.98990	29.83442	44.25100
5.61231	0.97126	29.81649	44.21141
5.59388	0.95624	29.82696	44.17404
5.56819	0.94337	29.80315	44.13059
5.54443	0.92662	29.78836	44.08545
5.52363	0.91107	29.78672	44.03745
5.49855	0.89569	29.77653	43.99232
5.47176	0.88049	29.75682	43.93817
5.45160	0.86569	29.75654	43.89704
5.43320	0.85278	29.74277	43.85546
5.41041	0.83899	29.72932	43.81045
5.38966	0.82685	29.72493	43.76007
5.37275	0.81690	29.71895	43.72213
5.35375	0.80483	29.70648	43.67875
5.33613	0.79146	29.70902	43.63861
5.31980	0.78272	29.69556	43.59885
5.30607	0.77348	29.69949	43.56165
5.28919	0.76376	29.68136	43.52023
5.27043	0.75439	29.67137	43.47475
5.25322	0.74167	29.67359	43.43599
5.23483	0.73024	29.66202	43.39474
5.21998	0.72179	29.64826	43.35342
5.20842	0.71162	29.64523	43.31183
5.19192	0.70390	29.63831	43.26814
5.17961	0.69237	29.64091	43.23855
5.16680	0.68694	29.62129	43.19867
5.14929	0.67759	29.60667	43.16024
5.13636	0.66954	29.61111	43.11517
5.12360	0.66106	29.60716	43.08172
5.10956	0.65577	29.58485	43.04258
5.09902	0.64644	29.59461	43.00409
5.08563	0.64274	29.58541	42.95962
5.07311	0.63272	29.57285	42.92215
5.06173	0.62489	29.58871	42.87846
5.05281	0.61825	29.57049	42.84746
5.04042	0.61096	29.57617	42.80248
5.02659	0.60649	29.55548	42.76237
5.01286	0.59643	29.55580	42.71746
5.00216	0.59164	29.54456	42.68706
4.99389	0.58289	29.54890	42.64352
4.98376	0.57950	29.53744	42.61002
4.97545	0.57550	29.53057	42.57643
4.96844	0.57013	29.53328	42.54422
4.95760	0.56284	29.52665	42.50431
4.94685	0.55855	29.52135	42.46337
4.93537	0.55313	29.51759	42.43235
4.92796	0.54842	29.49794	42.40095
4.91951	0.54342	29.50207	42.36080
4.90942	0.53823	29.50105	42.32281
4.90067	0.53435	29.49208	42.29437
4.89427	0.52774	29.48666	42.27113
4.88265	0.52435	29.48656	42.21683
4.87328	0.52119	29.46846	42.18110
4.86508	0.51435	29.47392	42.14286
4.85997	0.51047	29.46385	42.11412
4.85154	0.50853	29.46952	42.07146
4.84231	0.50242	29.45386	42.04504
4.83325	0.49869	29.44941	42.00679
4.82748	0.49261	29.44711	41.96745
4.82101	0.49224	29.44239	41.93401
4.81178	0.48751	29.43709	41.89632
4.80514	0.48292	29.44161	41.86570
4.79821	0.48157	29.43766	41.82841
4.79199	0.47758	29.42580	41.79523
4.78742	0.47202	29.43380	41.76395
4.77844	0.47146	29.41327	41.73520
4.77427	0.46818	29.41368	41.70334
4.76846	0.46499	29.40927	41.66486
4.76342	0.46261	29.41237	41.63122
4.75810	0.45982	29.40695	41.60188
4.75350	0.45712	29.40898	41.57458
4.74468	0.45493	29.40013	41.53949
4.74029	0.45324	29.39505	41.51070
4.73575	0.44968	29.40051	41.48341
4.72995	0.44558	29.39834	41.45713
4.72425	0.44426	29.40057	41.41837
4.71886	0.44227	29.38997	41.38077
4.71516	0.43998	29.39500	41.34476
4.70833	0.43823	29.38158	41.31646
4.70335	0.43542	29.38011	41.29037
4.70216	0.43288	29.38420	41.26019
4.69524	0.43042	29.38202	41.22888
4.69051	0.42853	29.38239	41.19563
4.68717	0.42741	29.37889	41.16724
4.68205	0.42486	29.38180	41.12909
4.67757	0.42368	29.37358	41.10464
4.67388	0.42159	29.37601	41.07471
4.66974	0.42115	29.37503	41.04475
4.66309	0.41874	29.36023	41.01507
4.65785	0.41667	29.36881	40.97497
4.65503	0.41325	29.36466	40.94998
4.65137	0.41319	29.36196	40.91898
4.64687	0.41184	29.35863	40.88861
4.64301	0.40965	29.36094	40.85109
4.63586	0.40725	29.34610	40.82112
4.63205	0.40522	29.35915	40.79012
4.62926	0.40474	29.34816	40.76192
4.62478	0.40210	29.34871	40.72962
4.62154	0.40073	29.34563	40.70093
4.61813	0.40177	29.34609	40.66866
4.61426	0.39906	29.34251	40.64187
4.61246	0.39529	29.35204	40.62741
4.60975	0.39486	29.33733	40.60739
4.60758	0.39234	29.34065	40.58443
4.60305	0.39252	29.33482	40.55892
4.60096	0.39050	29.32735	40.54599
4.59656	0.38810	29.33519	40.51849
4.59512	0.38792	29.33819	40.49487
4.59103	0.38783	29.32252	40.47197
4.59178	0.38411	29.34214	40.45245
4.58729	0.38512	29.32744	40.42482
4.58508	0.38417	29.32757	40.40640
4.58404	0.38058	29.32534	40.38969
4.58128	0.38128	29.32203	40.36113
4.57937	0.37906	29.32604	40.34057
4.57539	0.37829	29.32211	40.31858
4.57485	0.37884	29.31542	40.29738
4.57091	0.37641	29.31671	40.27189
4.56882	0.37612	29.31628	40.25243
4.56641	0.37537	29.30401	40.23501
4.56576	0.37421	29.31177	40.21527
4.56262	0.37329	29.31108	40.19445
4.56222	0.37306	29.30379	40.17298
4.55909	0.37124	29.30630	40.14490
4.55704	0.37099	29.30457	40.12721
4.55791	0.37020	29.31020	40.10430
4.55528	0.37032	29.31464	40.08215
4.55197	0.36924	29.29997	40.06170
4.55025	0.36501	29.30466	40.04627
4.54830	0.36836	29.29668	40.02029
4.54576	0.36709	29.29722	39.99899
4.54695	0.36553	29.30081	39.98412
4.54521	0.36389	29.30609	39.96478
4.54160	0.36346	29.29484	39.94083
4.54261	0.36408	29.29900	39.92789
4.53804	0.36345	29.28810	39.90092
4.53857	0.36075	29.29914	39.88997
4.53681	0.36227	29.28680	39.87559
4.53659	0.36021	29.29528	39.85355
4.53606	0.35997	29.29365	39.83582
4.53478	0.36072	29.29088	39.81031
4.53326	0.35835	29.29122	39.79812
4.53108	0.36017	29.28295	39.77896
4.52809	0.35727	29.29211	39.75634
4.52879	0.35881	29.27837	39.73945
4.52655	0.35701	29.29249	39.71710
4.52799	0.35386	29.28190	39.71111
4.52564	0.35500	29.29298	39.68211
4.52446	0.35365	29.28435	39.67063
4.52265	0.35466	29.28285	39.64810
4.52003	0.35547	29.27702	39.62229
4.51898	0.35180	29.28400	39.61289
4.51750	0.35325	29.28000	39.58787
4.51784	0.35195	29.27565	39.57846
4.51651	0.35179	29.28027	39.54794
4.51756	0.35180	29.28776	39.53273
4.51365	0.35027	29.27316	39.51518
4.51369	0.35166	29.27919	39.49664
4.51250	0.35021	29.27248	39.47608
4.51067	0.34898	29.27166	39.46299
4.51218	0.35017	29.27153	39.44048
4.51031	0.34996	29.27180	39.42158
4.51105	0.34898	29.27557	39.40551
4.50834	0.34960	29.26713	39.39008
4.50747	0.34801	29.27167	39.37563
4.50739	0.34862	29.26517	39.36222
4.50723	0.34764	29.27253	39.34778
4.50534	0.34903	29.26669	39.32641
4.50608	0.34615	29.27657	39.31608
4.50411	0.34719	29.26638	39.29390
4.50438	0.34712	29.27874	39.27832
4.50166	0.34672	29.26005	39.26567
4.50135	0.34701	29.26316	39.24445
4.49789	0.34503	29.26755	39.22934
4.49851	0.34677	29.25632	39.21137
4.49733	0.34607	29.25525	39.19675
4.49713	0.34428	29.26829	39.17920
4.49829	0.34383	29.27166	39.16636
4.49762	0.34543	29.26144	39.15389
4.49728	0.34474	29.26759	39.13595
4.49506	0.34462	29.26175	39.12346
4.49571	0.34535	29.26319	39.10779
4.49402	0.34167	29.27129	39.09334
4.49160	0.34381	29.25405	39.07280
4.49033	0.34286	29.26132	39.05534
4.49170	0.34289	29.25751	39.04226
4.49013	0.34350	29.25483	39.02717
4.49035	0.34304	29.26088	39.01124
4.49146	0.34299	29.25843	38.99583
4.49030	0.34162	29.26404	38.98022
4.48844	0.34209	29.25548	38.96423
4.48716	0.34227	29.25954	38.94242
4.48648	0.34094	29.26079	38.92612
4.48640	0.34230	29.25645	38.91048
4.48452	0.33930	29.26704	38.89283
4.48615	0.34213	29.25077	38.87527
4.48362	0.34000	29.25909	38.85829
4.48346	0.33877	29.26304	38.84534
4.48274	0.34039	29.25952	38.82419
4.48419	0.33953	29.25761	38.81668
4.48003	0.34088	29.24471	38.79352
4.47915	0.33788	29.25678	38.77771
4.47930	0.34047	29.25119	38.75892
4.47969	0.33929	29.25663	38.74550
4.47945	0.33925	29.26032	38.72475
4.47890	0.33886	29.25833	38.71511
4.47890	0.33804	29.26224	38.69928
4.47933	0.33779	29.26226	38.68273
4.47694	0.33748	29.25710	38.66579
4.47579	0.33800	29.25247	38.65394
4.47402	0.33992	29.24836	38.62981
4.47431	0.33765	29.25861	38.61753
4.47473	0.33805	29.25351	38.60281
4.47384	0.33738	29.25686	38.58781
4.47359	0.33696	29.24795	38.57941
4.47276	0.33774	29.25419	38.55967
4.47244	0.33775	29.25343	38.54071
4.46977	0.33768	29.24751	38.52526
4.47248	0.33685	29.25769	38.51279
4.47010	0.33837	29.25635	38.49082
4.46803	0.33643	29.24868	38.48066
4.47056	0.33588	29.25915	38.46582
4.46733	0.33813	29.24602	38.44682
4.46598	0.33627	29.25117	38.42969
4.46706	0.33686	29.25231	38.41743
4.46518	0.33553	29.25321	38.39645
4.46443	0.33589	29.25050	38.38553
4.46634	0.33473	29.25984	38.37384
4.46488	0.33559	29.25380	38.35903
4.46593	0.33477	29.25245	38.34162
4.46329	0.33506	29.25705	38.32687
4.46016	0.33611	29.24331	38.30808
4.46137	0.33442	29.24996	38.29907
4.46028	0.33278	29.25660	38.28008
4.46082	0.33610	29.24968	38.27003
4.46176	0.33186	29.26187	38.26680
4.45929	0.33419	29.25665	38.24376
4.46005	0.33544	29.25154	38.23104
4.45910	0.33310	29.25815	38.21775
4.45704	0.33435	29.24593	38.20359
4.45681	0.33238	29.25731	38.19358
4.45706	0.33502	29.25019	38.17491
4.45832	0.33416	29.25337	38.16405
4.45612	0.33358	29.25776	38.15094
4.45522	0.33221	29.24814	38.14409
4.45514	0.33379	29.25240	38.12776
4.45641	0.33305	29.24994	38.11998
4.45311	0.33320	29.24795	38.10271
4.45448	0.33223	29.25141	38.09047
4.45352	0.33193	29.26248	38.07415
4.45248	0.33343	29.24772	38.06079
4.45184	0.33118	29.25750	38.04742
4.45273	0.33186	29.25847	38.03622
4.45166	0.33300	29.24694	38.01711
4.45051	0.33200	29.24922	38.00143
4.45066	0.33157	29.25986	37.98640
4.44950	0.33240	29.25347	37.97690
4.44868	0.33155	29.25341	37.95952
4.44730	0.33243	29.24789	37.94932
4.44708	0.33019	29.26106	37.93215
4.44799	0.33149	29.25442	37.91724
4.44772	0.33177	29.25585	37.91017
4.44649	0.33064	29.25767	37.89420
4.44743	0.33120	29.24989	37.88407
4.44725	0.33045	29.25117	37.87555
4.44625	0.33029	29.25198	37.85874
4.44397	0.33214	29.25115	37.84039
4.44388	0.32981	29.25671	37.82955
4.44208	0.32961	29.25717	37.80985
4.44182	0.33083	29.25306	37.79383
4.44078	0.32973	29.25331	37.78355
4.44094	0.33005	29.25426	37.76854
4.43793	0.33093	29.24558	37.74775
4.43925	0.32784	29.25603	37.74958
4.43727	0.33019	29.24480	37.73865
4.43713	0.32928	29.24633	37.72245
4.43978	0.32751	29.25714	37.71605
4.43788	0.32947	29.25414	37.70025
4.43565	0.32856	29.24697	37.68908
4.43539	0.32754	29.25733	37.67509
4.43526	0.32942	29.24948	37.66199
4.43539	0.32831	29.25221	37.64999
4.43539	0.32809	29.25352	37.63747
4.43330	0.32841	29.24562	37.62195
4.43377	0.32766	29.24867	37.61254
4.43397	0.32788	29.25115	37.60093
4.43285	0.32677	29.25175	37.58931
4.43233	0.32811	29.24948	37.57666
4.43200	0.32877	29.24638	37.55904
4.43157	0.32719	29.25379	37.55258
4.43215	0.32857	29.25023	37.53798
4.43193	0.32714	29.25425	37.52318
4.42901	0.32652	29.25194	37.50962
4.42863	0.32763	29.24477	37.49932
4.42818	0.32721	29.24665	37.48305
4.42865	0.32649	29.25014	37.47320
4.42792	0.32640	29.25078	37.46325
4.42699	0.32676	29.25408	37.44761
4.42599	0.32691	29.24219	37.43936
4.42702	0.32642	29.25826	37.42194
4.42567	0.32636	29.24931	37.40840
4.42452	0.32671	29.24772	37.39343
4.42460	0.32493	29.25822	37.37908
4.42467	0.32685	29.24957	37.36514
4.42568	0.32603	29.25056	37.35459
4.42548	0.32620	29.25250	37.33659
4.42499	0.32543	29.25718	37.32538
4.42434	0.32528	29.25738	37.30925
4.42268	0.32556	29.25766	37.29394
4.42085	0.32579	29.24666	37.27883
4.42107	0.32573	29.25155	37.26770
4.42048	0.32359	29.25490	37.25610
4.41994	0.32605	29.24625	37.23668
4.41825	0.32384	29.25589	37.22452
4.41894	0.32606	29.25194	37.20755
4.41869	0.32371	29.25549	37.19571
4.41819	0.32327	29.25664	37.17759
4.41678	0.32325	29.25693	37.16918
4.41753	0.32326	29.25679	37.15512
4.41710	0.32383	29.25324	37.13424
4.41735	0.32579	29.24876	37.12185
4.41827	0.32364	29.26000	37.11012
4.41685	0.32389	29.25302	37.09825
4.41439	0.32445	29.25096	37.07731
4.41467	0.32250	29.25896	37.05907
4.41282	0.32427	29.24458	37.04909
4.41283	0.32362	29.25687	37.03002
4.41292	0.32306	29.25822	37.01807
4.41087	0.32466	29.25076	36.99545
4.41234	0.32369	29.25412	36.98858
4.41273	0.32294	29.26030	36.97172
4.41026	0.32227	29.25316	36.95397
4.41066	0.32224	29.26303	36.94253
4.41008	0.32326	29.25040	36.93363
4.40883	0.32207	29.25949	36.91537
4.40756	0.32295	29.25469	36.89603
4.40706	0.32141	29.26042	36.87854
4.40708	0.32248	29.25702	36.86347
4.40557	0.32116	29.25944	36.84669
4.40558	0.32383	29.25226	36.83471
4.40600	0.32156	29.25548	36.82173
4.40495	0.32130	29.25435	36.80085
4.40416	0.32123	29.25926	36.78874
4.40508	0.32216	29.25792	36.77533
4.40376	0.32057	29.25474	36.76686
4.40298	0.31949	29.25857	36.74877
4.40263	0.32159	29.25745	36.72837
4.40131	0.32128	29.25702	36.70840
4.40013	0.32026	29.25658	36.68967
4.40071	0.31984	29.26588	36.67680
4.39858	0.32026	29.25496	36.65749
4.39748	0.32043	29.25534	36.63755
4.39881	0.31900	29.25941	36.62798
4.39673	0.31994	29.26111	36.60466
4.39697	0.31969	29.26025	36.59286
4.39660	0.32026	29.25950	36.57823
4.39696	0.31969	29.25681	36.56577
4.39455	0.31820	29.26216	36.55183
4.39354	0.31954	29.24842	36.54361
4.39463	0.31905	29.26103	36.52431
4.39251	0.31879	29.26098	36.50841
4.39353	0.32016	29.25540	36.49009
4.39337	0.31868	29.26391	36.47979
4.39066	0.31838	29.25268	36.46740
4.39145	0.31887	29.25859	36.45028
4.39171	0.31799	29.26067	36.43672
4.39192	0.31876	29.26339	36.42259
4.39015	0.31694	29.26155	36.40655
4.38930	0.31823	29.26067	36.39589
4.38808	0.31899	29.25086	36.38309
4.38809	0.31663	29.26464	36.36744
4.38809	0.31742	29.26377	36.35149
4.38695	0.31617	29.26435	36.33249
4.38840	0.31819	29.26365	36.31807
4.38822	0.31673	29.26461	36.30602
4.38598	0.31795	29.25913	36.28693
4.38689	0.31661	29.26423	36.27874
4.38518	0.31735	29.26365	36.26372
4.38442	0.31641	29.25706	36.25132
4.38276	0.31648	29.26198	36.23231
4.38269	0.31641	29.26418	36.21426
4.38117	0.31594	29.25851	36.20666
4.38097	0.31615	29.25930	36.18989
4.37975	0.31643	29.25666	36.17689
4.38039	0.31414	29.26339	36.17023
4.37917	0.31590	29.26246	36.15391
4.37942	0.31563	29.25663	36.13649
4.37897	0.31498	29.26222	36.12350
4.37987	0.31436	29.26589	36.11015
4.37723	0.31534	29.26242	36.09083
4.37596	0.31478	29.26324	36.07297
4.37616	0.31644	29.24885	36.06128
4.37417	0.31335	29.26526	36.04771
4.37586	0.31387	29.26337	36.03369
4.37497	0.31600	29.25348	36.01854
4.37416	0.31393	29.26224	36.00110
4.37437	0.31479	29.25922	35.98982
4.37457	0.31328	29.26307	35.97507
4.37094	0.31375	29.25671	35.95300
4.37129	0.31418	29.25484	35.94229
4.37062	0.31315	29.25710	35.92573
4.37208	0.31369	29.26785	35.90324
4.37039	0.31304	29.26284	35.89112
4.37022	0.31289	29.27087	35.87422
4.36941	0.31307	29.26418	35.86097
4.36871	0.31309	29.26385	35.84622
4.36766	0.31284	29.25811	35.83251
4.36611	0.31161	29.26742	35.81423
4.36491	0.31273	29.25570	35.79910
4.36793	0.31210	29.26474	35.78760
4.36512	0.31196	29.26486	35.76748
4.36494	0.31314	29.25760	35.75283
4.36437	0.31329	29.26270	35.73276
4.36257	0.31078	29.26819	35.71923
4.36265	0.31076	29.26520	35.70760
4.36180	0.31113	29.26068	35.68836
4.36167	0.31102	29.26555	35.67227
4.36040	0.31080	29.26233	35.65402
4.36095	0.31017	29.27122	35.64516
4.35973	0.31012	29.26122	35.62973
4.35973	0.30950	29.27806	35.60442
4.35788	0.30900	29.27174	35.59356
4.35975	0.30944	29.27316	35.57952
4.35728	0.30971	29.26692	35.55974
4.35737	0.30937	29.27049	35.54468
4.35540	0.30867	29.26990	35.52463
4.35567	0.30871	29.27014	35.50868
4.35424	0.30859	29.26660	35.49536
4.35444	0.30699	29.27396	35.47984
4.35333	0.30793	29.27178	35.45535
4.35286	0.30886	29.26491	35.44215
4.35214	0.30649	29.27104	35.42501
4.35245	0.30657	29.27549	35.40720
4.35016	0.30792	29.26369	35.39054
4.34957	0.30867	29.26270	35.37159
4.34844	0.30641	29.26654	35.35714
4.34964	0.30538	29.27436	35.34219
4.34992	0.30643	29.27304	35.32635
4.34929	0.30712	29.26980	35.31102
4.34707	0.30566	29.27551	35.29114
4.34788	0.30510	29.27916	35.28060
4.34666	0.30574	29.26426	35.26697
4.34550	0.30583	29.26861	35.24527
4.34719	0.30419	29.28282	35.23063
4.34605	0.30539	29.27268	35.21957
4.34622	0.30406	29.28095	35.20326
4.34420	0.30425	29.26655	35.19561
4.34279	0.30387	29.28057	35.16879
4.34194	0.30396	29.26644	35.15216
4.34394	0.30285	29.28134	35.14329
4.34190	0.30268	29.27838	35.12709
4.34113	0.30510	29.26969	35.10542
4.34074	0.30393	29.27188	35.08923
4.33900	0.30176	29.27222	35.07196
4.33855	0.30275	29.27411	35.05528
4.33800	0.30172	29.27670	35.04462
4.33902	0.30130	29.27478	35.03475
4.33827	0.30245	29.27457	35.01974
4.33732	0.30081	29.27379	35.00730
4.33667	0.30123	29.27143	34.99490
4.33702	0.30135	29.27642	34.97467
4.33670	0.30041	29.28036	34.96180
4.33575	0.30032	29.27986	34.94754
4.33468	0.30168	29.27506	34.93453
4.33407	0.30054	29.27346	34.92088
4.33534	0.30170	29.27401	34.90797
4.33478	0.30009	29.28160	34.89363
4.33537	0.30070	29.27752	34.88073
4.33545	0.30043	29.28179	34.87120
4.33324	0.30004	29.27202	34.85404
4.33365	0.29877	29.28347	34.84731
4.33211	0.29905	29.28038	34.83214
4.33247	0.29919	29.27776	34.81671
4.33365	0.29976	29.28443	34.80752
4.33231	0.29813	29.28122	34.80294
4.33185	0.29839	29.27968	34.78622
4.33073	0.29987	29.27563	34.76876
4.33193	0.29784	29.28138	34.76030
4.33128	0.29843	29.28362	34.74853
4.33176	0.29702	29.28459	34.73730
4.33189	0.29763	29.28530	34.72452
4.32852	0.29669	29.28720	34.70481
4.32900	0.29863	29.27348	34.69479
4.32987	0.29699	29.28646	34.69172
4.32706	0.29696	29.28455	34.66881
4.32857	0.29708	29.28285	34.66049
4.32795	0.29708	29.27710	34.64952
4.32819	0.29746	29.27900	34.63307
4.32856	0.29616	29.28394	34.62830
4.32541	0.29650	29.27704	34.61063
4.32498	0.29607	29.27598	34.59963
4.32691	0.29558	29.28272	34.59226
4.32653	0.29416	29.28519	34.58181
4.32626	0.29638	29.28201	34.57123
4.32508	0.29488	29.28400	34.55652
4.32570	0.29629	29.27377	34.54613
4.32526	0.29458	29.28488	34.53639
4.32250	0.29460	29.27608	34.52687
4.32475	0.29385	29.29439	34.50567
4.32251	0.29407	29.27771	34.50312
4.32233	0.29364	29.28527	34.49368
4.32284	0.29400	29.28459	34.48226
4.32072	0.29301	29.28279	34.46293
4.32195	0.29280	29.28669	34.46395
4.32124	0.29317	29.28317	34.44670
4.32077	0.29390	29.28510	34.43233
