loss	sse	Lt	Lp	epoch	time
3773245.83502	3763329.82206	19893.80886	14443.70736	163	2020-02-02T15:25:33.518
3755007.21691	3745135.13094	19883.13340	14444.11245	164	2020-02-02T15:43:05.39
3737014.93212	3727160.16259	19872.49439	14444.51487	165	2020-02-02T16:00:26.027
3719226.67560	3709400.13332	19861.87200	14444.92142	166	2020-02-02T16:17:46.501
3701637.85887	3691851.38404	19851.30377	14445.32227	167	2020-02-02T16:35:27.718
3684249.25901	3674508.55938	19840.75875	14445.72792	168	2020-02-02T16:52:55.982
3667066.32739	3657367.95888	19830.24775	14446.12890	169	2020-02-02T17:10:31.53
3650089.05705	3640425.08045	19819.76522	14446.52829	170	2020-02-02T17:28:04.363
3633313.63072	3623675.34417	19809.31760	14446.93090	171	2020-02-02T17:45:09.328
3616743.12148	3607114.96760	19798.90709	14447.33009	172	2020-02-02T18:02:08.084
3600353.64329	3590739.09062	19788.52475	14447.73491	173	2020-02-02T18:19:14.42
3584145.34258	3574544.88295	19778.18328	14448.13227	174	2020-02-02T18:36:31.498
3568051.26758	3558528.61309	19767.87034	14448.53786	175	2020-02-02T18:53:25.021
3552171.51347	3542686.87126	19757.59729	14448.94000	176	2020-02-02T19:10:12.028
3536490.60869	3527013.54683	19747.36248	14449.33991	177	2020-02-02T19:27:09.377
3520958.81976	3511504.49742	19737.16052	14449.74446	178	2020-02-02T19:44:01.016
3505584.00572	3496157.37845	19726.99916	14450.14148	179	2020-02-02T20:00:48.951
3490345.08266	3480967.98102	19716.86770	14450.54480	180	2020-02-02T20:17:41.461
3475268.61814	3465932.79679	19706.77518	14450.94408	181	2020-02-02T20:34:28.574
3460352.87768	3451047.47964	19696.71051	14451.34517	182	2020-02-02T20:51:13.19
3445592.74758	3436309.28215	19686.67499	14451.74788	183	2020-02-02T21:08:16.212
3430993.54839	3421715.86821	19676.68262	14452.14810	184	2020-02-02T21:25:27.501
3416541.08017	3407262.26275	19666.71907	14452.55568	185	2020-02-02T21:42:28.861
3402228.27312	3392946.56094	19656.79429	14452.95098	186	2020-02-02T21:59:17.309
3387956.63931	3378764.61008	19646.90692	14453.35698	187	2020-02-02T22:16:21.406
3373873.32789	3364715.65135	19637.07611	14453.75962	188	2020-02-02T22:33:16.087
3359956.65489	3350795.94716	19627.28966	14454.15956	189	2020-02-02T22:50:05.115
3346139.65138	3337002.01061	19617.54504	14454.56699	190	2020-02-02T23:06:51.746
3332443.77156	3323331.63451	19607.82376	14454.96502	191	2020-02-02T23:23:50.243
3318848.92203	3309782.13694	19598.12337	14455.36959	192	2020-02-02T23:40:42.373
3305382.61022	3296352.15125	19588.44164	14455.76767	193	2020-02-02T23:57:27.626
3292044.30148	3283040.24463	19578.79271	14456.16665	194	2020-02-03T00:14:12.152
3278832.28987	3269841.73060	19569.17844	14456.56931	195	2020-02-03T00:31:07.114
3265752.64340	3256755.18203	19559.58921	14456.96755	196	2020-02-03T00:47:56.116
3252766.86609	3243777.74834	19550.03381	14457.37416	197	2020-02-03T01:04:54.414
3239880.56846	3230908.05830	19540.49914	14457.76780	198	2020-02-03T01:22:17.363
3227048.08104	3218143.81577	19531.00683	14458.17078	199	2020-02-03T01:39:25.806
3214360.82700	3205483.86655	19521.54241	14458.56897	200	2020-02-03T01:56:19.183
