/home/WIN/cdegma/PKTFX/data/dream/lambda_01/2_2
loss	sse	Lt	Lp
243.80787	242.72555	8.85041	18.30879
206.70919	205.75499	6.76810	21.28862
186.65513	185.20312	8.28747	26.50386
163.69244	161.47980	9.52163	32.03087
140.83073	137.23048	10.10304	38.04118
127.83998	123.81346	9.76033	39.80437
116.15587	112.62754	9.33582	39.18851
109.20850	105.48544	9.39779	39.84267
103.26336	99.23065	9.39061	40.76509
98.73853	94.85707	9.30470	40.69194
95.13015	91.08949	9.42418	41.03127
91.35613	87.22822	9.47039	41.29350
88.79239	84.66065	9.52599	41.37319
86.27159	82.07234	9.61350	41.54486
83.29593	79.06019	9.67075	41.70421
80.29700	75.91798	9.78153	42.02070
77.22921	72.68985	9.87826	42.38787
74.05052	69.37352	9.97318	42.72266
71.32988	66.52490	10.06777	43.02077
68.55305	63.60723	10.16950	43.33459
65.21730	60.10962	10.26176	43.74041
61.98548	56.70376	10.35440	44.18613
59.46041	54.05380	10.41058	44.54446
56.72751	51.20926	10.45992	44.90385
54.69866	49.10686	10.48699	45.18440
52.47962	46.85348	10.50608	45.44031
50.73991	45.11270	10.52922	45.58551
48.78150	43.16338	10.55918	45.71951
47.24546	41.63618	10.59419	45.82249
45.50253	39.91338	10.64353	45.92350
43.85313	38.25291	10.71711	46.04959
42.53643	36.93440	10.75495	46.16042
41.26900	35.65670	10.79892	46.28760
39.80702	34.18057	10.84710	46.43473
38.39484	32.77164	10.90178	46.55452
37.03777	31.41608	10.94777	46.67920
35.73760	30.09772	10.99751	46.82916
34.48584	28.83013	11.04078	46.95765
33.27704	27.61451	11.07187	47.07955
32.11535	26.45302	11.09766	47.18428
31.00599	25.33226	11.13637	47.27649
29.93771	24.26327	11.15656	47.34747
28.91535	23.25166	11.17339	47.39540
27.94594	22.28729	11.19289	47.44264
27.02257	21.38036	11.21004	47.46266
26.16467	20.53790	11.21050	47.47762
25.36070	19.75390	11.21006	47.48451
24.73145	19.14145	11.22130	47.47279
24.01878	18.44546	11.22787	47.44629
23.35120	17.81214	11.22312	47.39741
22.82627	17.31963	11.22231	47.34231
22.23294	16.76212	11.22101	47.27196
21.68461	16.23934	11.22995	47.21825
21.25084	15.83698	11.21963	47.16555
20.75574	15.37447	11.22321	47.08787
20.36931	15.01408	11.21596	47.03892
19.99828	14.66945	11.21102	46.98302
19.64246	14.33672	11.21407	46.92543
19.23206	13.95763	11.20092	46.86054
18.83760	13.59608	11.19415	46.78823
18.52355	13.30649	11.18641	46.73732
18.21829	13.03144	11.17064	46.67684
17.86811	12.70986	11.16389	46.61076
17.53215	12.39681	11.15785	46.56534
17.26135	12.15049	11.14743	46.51545
16.99871	11.91156	11.13850	46.46752
16.69205	11.63524	11.12452	46.41452
16.44589	11.41026	11.11712	46.37528
16.15987	11.15007	11.11136	46.31801
15.92369	10.94180	11.09722	46.26696
15.69632	10.73515	11.08872	46.21944
15.43244	10.49574	11.08372	46.15336
15.17321	10.26703	11.06488	46.09271
14.96637	10.08009	11.05977	46.04118
14.72223	9.85681	11.05006	45.98652
14.48597	9.64435	11.03126	45.94004
14.25743	9.43877	11.02021	45.89012
13.99812	9.20034	11.00928	45.84190
13.82370	9.04061	10.99863	45.81496
13.61808	8.84975	10.98921	45.78782
13.45252	8.69671	10.98152	45.76754
13.29016	8.54531	10.97387	45.74602
13.09999	8.37093	10.96043	45.72176
12.91839	8.20020	10.95615	45.69723
12.76895	8.05963	10.95419	45.67316
12.62194	7.92936	10.93863	45.65597
12.45592	7.77208	10.93553	45.63446
12.28946	7.61858	10.92523	45.61693
12.10901	7.44836	10.92179	45.59459
11.95693	7.30957	10.91703	45.57394
11.83414	7.19318	10.91171	45.55829
11.71368	7.08551	10.90829	45.53185
11.59833	6.98059	10.89897	45.51587
11.48732	6.87755	10.89876	45.49579
11.35713	6.75932	10.88971	45.47338
11.23032	6.64013	10.88820	45.45339
11.13242	6.54573	10.89315	45.43419
11.03371	6.45829	10.87969	45.42109
10.92229	6.35388	10.88007	45.40755
10.81580	6.25604	10.87135	45.39928
10.71477	6.16207	10.87133	45.39068
10.61848	6.06933	10.86357	45.39245
10.52373	5.99005	10.85413	45.38427
10.44872	5.91494	10.85843	45.38262
10.36009	5.83717	10.85028	45.37389
10.27996	5.75989	10.85252	45.36843
10.19505	5.68776	10.84579	45.35601
10.11824	5.62015	10.84417	45.34322
10.05763	5.56040	10.84636	45.33934
9.99443	5.50582	10.84367	45.32950
9.93735	5.45225	10.84491	45.32340
9.86324	5.39164	10.83249	45.31681
9.79977	5.32845	10.84077	45.32185
9.73753	5.27460	10.83615	45.32371
9.67620	5.22093	10.83372	45.32839
9.62520	5.17412	10.83259	45.33334
9.56770	5.12094	10.83017	45.34339
9.52235	5.08159	10.82646	45.34903
9.46791	5.02853	10.83019	45.35705
9.41849	4.98322	10.82779	45.36669
9.37470	4.94698	10.82081	45.36872
9.32737	4.89859	10.82783	45.38124
9.28785	4.86338	10.82415	45.38976
9.24846	4.82586	10.82770	45.39944
