loss	sse	Lt	Lp	epoch	time
205612.32420	198875.65004	525.21100	923.33126	205	2019-12-18T17:58:56.359
205446.10764	198716.05116	524.87665	932.12315	208	2019-12-18T18:33:29.413
205346.07978	198558.33403	524.40825	940.96762	211	2019-12-18T19:08:15.605
205173.27925	198410.65730	523.91979	949.57468	214	2019-12-18T19:41:51.163
205085.34937	198266.08758	523.45622	958.16352	217	2019-12-18T20:16:22.713
204957.14258	198122.68757	522.95988	966.59042	220	2019-12-18T20:50:28.825
204835.55343	197981.58096	522.43072	974.97892	223	2019-12-18T21:24:20.472
204687.08488	197844.47472	521.85402	983.22412	226	2019-12-18T21:57:49.077
204595.32444	197712.57893	521.23380	991.38667	229	2019-12-18T22:31:13.694
204516.46801	197585.35926	520.54377	999.36080	232	2019-12-18T23:04:43.484
204413.98044	197460.60074	519.85668	1007.16140	235	2019-12-18T23:38:09.499
204258.24617	197339.69751	519.19282	1014.80439	238	2019-12-19T00:11:22.846
204207.24290	197220.53462	518.55118	1022.33527	241	2019-12-19T00:45:06.03
204051.33209	197104.90434	517.85095	1029.86946	244	2019-12-19T01:18:58.608
203965.41215	196993.03591	517.09779	1037.26198	247	2019-12-19T01:52:44.636
203889.35956	196880.00900	516.40323	1044.61385	250	2019-12-19T02:26:36.119
203782.71184	196770.42779	515.67048	1051.85971	253	2019-12-19T03:00:18.057
203743.88484	196667.99017	514.90769	1058.95481	256	2019-12-19T03:33:41.9
203620.44471	196568.32996	514.14202	1065.85160	259	2019-12-19T04:07:35.81
203454.87307	196468.44534	513.42674	1072.74756	262	2019-12-19T04:41:41.377
203457.39947	196367.93316	512.70950	1079.66177	265	2019-12-19T05:14:53.376
203331.86100	196273.00558	511.91673	1086.36543	268	2019-12-19T05:48:52.513
203330.96855	196181.44463	511.12873	1093.05569	271	2019-12-19T06:23:04.738
203238.07185	196092.50392	510.35643	1099.39682	274	2019-12-19T06:56:42.099
203081.42974	196004.15010	509.57924	1105.72864	277	2019-12-19T07:30:15.771
202994.27805	195917.39678	508.74803	1111.97472	280	2019-12-19T08:04:03.992
202952.94592	195834.83844	507.98910	1118.24858	283	2019-12-19T08:37:48.363
202861.69704	195751.01207	507.22751	1124.35421	286	2019-12-19T09:11:18.694
202841.77857	195670.79522	506.48192	1130.46275	289	2019-12-19T09:45:00.832
202816.79079	195593.07833	505.72923	1136.41975	292	2019-12-19T10:18:32.692
202700.22122	195515.04658	504.92876	1142.29898	295	2019-12-19T10:51:56.198
202569.20193	195441.37721	504.14781	1147.98350	298	2019-12-19T11:26:17.806
202572.31574	195364.98233	503.36298	1153.82215	301	2019-12-19T11:59:53.845
202455.84994	195293.73093	502.54257	1159.51366	304	2019-12-19T12:33:46.947
202455.04956	195227.83495	501.71843	1165.12041	307	2019-12-19T13:07:31.17
202408.00566	195159.11047	500.98587	1170.64687	310	2019-12-19T13:40:33.149
202301.61515	195090.03585	500.26643	1176.10351	313	2019-12-19T14:14:11.566
202226.59246	195021.95430	499.48759	1181.46377	316	2019-12-19T14:48:32.007
202176.95450	194958.56680	498.71419	1186.85164	319	2019-12-19T15:22:07.267
202114.78279	194897.89860	497.95018	1192.03167	322	2019-12-19T15:55:59.601
202119.12992	194835.66582	497.23178	1197.32772	325	2019-12-19T16:29:49.368
202067.28133	194772.12872	496.52592	1202.50728	328	2019-12-19T17:03:34.071
201996.81913	194715.78650	495.75443	1207.53032	331	2019-12-19T17:41:18.76
201870.62548	194657.74289	495.02366	1212.51353	334	2019-12-19T18:21:12.252
201847.95750	194599.47348	494.32591	1217.57338	337	2019-12-19T19:01:25.064
201789.95750	194543.98943	493.61499	1222.51576	340	2019-12-19T19:41:51.414
201796.35844	194489.90402	492.90511	1227.41592	343	2019-12-19T20:23:25.154
201736.78633	194438.11977	492.16571	1232.16984	346	2019-12-19T21:04:17.528
201674.88051	194383.73801	491.51234	1236.95079	349	2019-12-19T21:44:57.294
201606.53081	194330.35916	490.80947	1241.71104	352	2019-12-19T22:25:45.828
201600.28510	194280.30170	490.08103	1246.42431	355	2019-12-19T23:07:21.338
201478.97283	194231.59053	489.36977	1251.04789	358	2019-12-19T23:48:17.038
201528.48855	194182.02691	488.63977	1255.65703	361	2019-12-20T00:29:16.992
201472.38309	194136.91012	487.89576	1260.12354	364	2019-12-20T01:09:46.784
201397.88429	194092.56654	487.20539	1264.56507	367	2019-12-20T01:50:42.759
201366.04678	194042.47545	486.60938	1269.02791	370	2019-12-20T02:31:11.567
201297.23890	193999.69410	485.92153	1273.45718	373	2019-12-20T03:12:29.932
201282.70121	193951.75247	485.26964	1277.84200	376	2019-12-20T03:53:58.924
201269.42355	193911.13359	484.57471	1282.14848	379	2019-12-20T04:35:04.31
201248.96171	193868.86637	483.93457	1286.37937	382	2019-12-20T05:15:57.686
201218.75024	193827.45177	483.32983	1290.51694	385	2019-12-20T05:56:49.99
201089.07938	193787.36845	482.72000	1294.60827	388	2019-12-20T06:38:13.455
201120.58832	193743.36146	482.08765	1298.77361	391	2019-12-20T07:19:12.245
201034.27711	193707.29576	481.37533	1302.79182	394	2019-12-20T08:00:31.891
201039.93414	193667.82780	480.79203	1306.90410	397	2019-12-20T08:41:27.625
201027.26238	193628.54750	480.22206	1310.92020	400	2019-12-20T09:22:00.282
200961.20227	193589.04737	479.60402	1314.93048	403	2019-12-20T10:02:20.128
200851.80345	193553.22116	478.99778	1318.81130	406	2019-12-20T10:41:55.879
200898.53671	193513.50613	478.42009	1322.85943	409	2019-12-20T11:22:10.813
200854.15495	193479.98377	477.79245	1326.76150	412	2019-12-20T12:02:29.498
200853.62144	193445.09969	477.23100	1330.60033	415	2019-12-20T12:43:02.422
200800.94949	193407.15548	476.71511	1334.43291	418	2019-12-20T13:24:37.472
200779.35371	193374.70700	476.10932	1338.23885	421	2019-12-20T14:06:18.427
200699.55337	193339.43159	475.56813	1342.03237	424	2019-12-20T14:43:47.475
200695.08697	193304.39517	474.99984	1345.83328	427	2019-12-20T15:19:10.489
200637.14108	193269.86953	474.46561	1349.51214	430	2019-12-20T15:54:41.408
200641.90538	193239.63684	473.83113	1353.27211	433	2019-12-20T16:30:24.599
200648.66246	193206.62326	473.30147	1356.93687	436	2019-12-20T17:06:20.314
200581.40517	193171.84148	472.82394	1360.54869	439	2019-12-20T17:41:59.824
200526.30101	193141.37510	472.25961	1364.14008	442	2019-12-20T18:17:50.654
200516.03733	193110.35550	471.67902	1367.78232	445	2019-12-20T18:54:42.048
200440.90497	193078.37404	471.13416	1371.39763	448	2019-12-20T19:30:55.881
200520.31729	193046.98880	470.58357	1375.01417	451	2019-12-20T20:06:52.349
200440.57773	193019.29165	470.03625	1378.48806	454	2019-12-20T20:43:26.192
200404.86185	192985.37199	469.60665	1382.00533	457	2019-12-20T21:20:09.894
200338.62918	192956.18532	469.06327	1385.43044	460	2019-12-20T21:56:33.424
200325.73710	192926.18466	468.51206	1388.92594	463	2019-12-20T22:32:25.268
200300.55059	192898.08043	467.94647	1392.34724	466	2019-12-20T23:08:08.14
200320.90938	192867.38456	467.49053	1395.83900	469	2019-12-20T23:43:39.313
200312.43422	192839.46601	467.00554	1399.25707	472	2019-12-21T00:19:03.849
200277.69370	192812.12548	466.47038	1402.57600	475	2019-12-21T00:55:17.568
200138.63896	192784.14372	465.90927	1405.87128	478	2019-12-21T01:31:05.536
200219.09846	192754.19943	465.46556	1409.27182	481	2019-12-21T02:07:16.491
200150.45615	192723.74582	464.97433	1412.60809	484	2019-12-21T02:43:05.742
200167.21583	192698.81208	464.35076	1415.83490	487	2019-12-21T03:18:28.974
200172.76575	192673.51714	463.82532	1419.00312	490	2019-12-21T03:52:38.893
200079.23481	192647.07066	463.34943	1422.23182	493	2019-12-21T04:26:56.097
200037.65525	192619.81876	462.90515	1425.36274	496	2019-12-21T05:01:12.357
200026.53555	192591.29032	462.50883	1428.63071	499	2019-12-21T05:35:10.221
