	r	p	ψ
T1	1.0	1.0	0.729324713760216
T2	1.0	1.0	0.3833745184270931
T3	1.0	1.0	0.698749255285127
T4	0.0009897337180179552	0.001962987242060607	0.0007790887993756359
P1	1.0	1.0	1.0
P2	1.0	1.0	1.0
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.4033873733208643	0.40330613892280104	0.0
O2	0.2799036531733216	0.2801917988274609	0.0
O3	0.08670870526588341	0.09056238831575547	0.0
O4	0.13745722539932398	0.13835210263808945	0.0
