t	r_T1	r_T2	r_T3	r_T4	r_P1	r_P2	r_P3	r_P4	r_O1	r_O2	r_O3	r_O4	p_T1	p_T2	p_T3	p_T4	p_P1	p_P2	p_P3	p_P4	p_O1	p_O2	p_O3	p_O4	ψ_T1	ψ_T2	ψ_T3	ψ_T4	ψ_P1	ψ_P2	ψ_P3	ψ_P4
0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.017216644564442656	1.0	0.0844394657546278	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.017216644564442656	1.0	0.0844394657546278	1.0	0.04645064737045225	0.9142507479727506	0.04384573952645097	0.9452273492860368	1.0	1.0	1.0	1.0
0.12701402806369164	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.020112504793502215	0.9999987706533452	0.08620532407490296	0.9999952063810262	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0172208440400094	0.999999998125052	0.0844423357370785	0.9999999938622874	0.05195248434904007	0.9049562903827177	0.04904456862317266	0.9388708772348738	1.0	1.0	1.0	1.0
1.1270140280636916	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.042119051339806576	0.9999597234193776	0.09997282964366079	0.999853988796482	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.017538015588991044	0.9999996148847826	0.08466221726414933	0.9999988059053433	0.09374914010875607	0.8372413967839201	0.08856007399673851	0.8910605596937528	1.0	1.0	1.0	1.0
2.1270140280636918	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.06273124622983675	0.999803592269061	0.11350146110298044	0.9993295586316168	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.018328845204971547	0.9999969853413685	0.08522161460133337	0.9999911137611752	0.13296677010266822	0.7783176593597416	0.1256722179709208	0.8469950949647805	1.0	1.0	1.0	1.0
3.1270140280636918	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.08197751300405624	0.999411819348418	0.1267928792047683	0.998096443100552	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.019551472373206577	0.9999877611290997	0.08610592477781205	0.9999655199876984	0.16976451084014033	0.7270437571572994	0.1605271747110614	0.8063811588596669	1.0	1.0	1.0	1.0
4.127014028063692	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.09989900531316216	0.9986475279213117	0.13984847959733798	0.9958419126539096	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.021165768514483204	0.9999644323986612	0.08730095266935874	0.999903965494982	0.2042916794526345	0.6824265423981617	0.19326222796484857	0.7689484024801397	1.0	1.0	1.0	1.0
5.127014028063692	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1165483538237221	0.9973747464680832	0.15266940433870116	0.9923320977890154	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.023133572566647293	0.9999161923620179	0.08879289411358028	0.9997828942687123	0.2366883795897608	0.6436018037425538	0.22400631178389965	0.7344476526256434	1.0	1.0	1.0	1.0
6.127014028063692	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.13198770979241364	0.9954744390187845	0.16525656099751848	0.9874440870323963	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.025418884501983704	0.9998292563942536	0.09056831983836108	0.9995754485903499	0.2670860699290459	0.6098175269827065	0.2528805183582692	0.702649253158231	1.0	1.0	1.0	1.0
7.127014028063692	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.14628637086162827	0.992855333866197	0.17761064972510693	0.9811638759828706	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.02798800503396278	0.9996875149740738	0.09261416038043867	0.9992539209766871	0.29560809760630763	0.5804193289340225	0.2799985749640978	0.6733415362838584	1.0	1.0	1.0	1.0
8.12701402806369	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.15951827591244727	0.9894589958815734	0.18973219828059168	0.9735625812614115	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.030809616596927852	0.9994733704759184	0.09491769217131225	0.9987918522341915	0.3223701987311794	0.5548377823864042	0.30546729190296246	0.6463294135740772	1.0	1.0	1.0	1.0
