	r	p	ψ
T1	1.0	1.0	0.7293247137589819
T2	1.0	1.0	0.9975713580241707
T3	1.0	1.0	0.6987492552834057
T4	1.0	1.0	0.32847934035865495
P1	1.0	1.0	1.0
P2	0.0003241442885416168	0.0010699200033586673	0.0010699200033586673
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.8034692017688211	0.7991544125766448	0.0
O2	0.2799104699708964	0.2802565772715748	0.0
O3	0.7838154895478737	0.7825824290334548	0.0
O4	0.13746833875352085	0.13851843658904475	0.0
