	r	p	ψ
T1	1.0	1.0	0.007243653835953652
T2	1.0	1.0	0.3833745184270931
T3	1.0	1.0	0.6987492552871433
T4	1.0	1.0	0.32847934035865345
P1	0.00045483851361873185	0.0005534603779256724	0.0005534603779256724
P2	1.0	1.0	1.0
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.40338779954959625	0.40333942403798667	0.0
O2	0.9994869713033563	0.9964868053258118	0.0
O3	0.7840932402011525	0.7833504726393691	0.0
O4	0.13743496627134064	0.13799885542585155	0.0
