	P1	P2	P3	P4
T1	1.2528094546678623e-5	1.7171795392491631	-0.6521479555521773	0.3941886009847844
T2	-1.1436292732238298	-1.7387384203343113	-0.5589164268218629	-0.027645471494374345
T3	0.3184978149396129	-0.27039480940908145	0.1809068872180809	0.8750564193395242
T4	0.18523370779954823	-1.008635028257824	-0.2579097683928661	0.00801189957813628
P1	0.0	2.7150644990237	0.4348757041152855	-0.8618280916880209
P2	-0.11527427942332302	0.0	-0.2085149383216583	0.047628101951705824
P3	0.7266348175626774	-3.9225444085288044	0.0	0.0689352545213726
P4	-0.3594941167020784	0.28438287808669155	-0.19924422636111608	0.0
