	r	p	ψ
T1	1.0	1.0	0.7326790954266377
T2	1.0	1.0	0.998652787449161
T3	1.0	1.0	0.6720225059875558
T4	1.0	1.0	0.2926814602292097
P1	1.0	1.0	1.0
P2	0.00024232116930357733	0.00031645191350661555	0.00031645191350661555
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.6242867279104715	0.61884673094403	0.0
O2	0.21705276684561856	0.21705388600617678	0.0
O3	0.1866376185634508	0.18663763310947534	0.0
O4	0.03912145402909549	0.03912257646158969	0.0
