	r	p	ψ
T1	1.0	1.0	0.6552543595329803
T2	1.0	1.0	0.3176295550654311
T3	1.0	1.0	0.6555632269434676
T4	0.0004464282510271972	0.0006101786275942887	0.00027156288480308197
P1	1.0	1.0	1.0
P2	1.0	1.0	1.0
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.0693185869987821	0.06933061394661107	0.0
O2	0.70941660988833	0.7147986145012968	0.0
O3	0.1016588686764802	0.10300388832715512	0.0
O4	0.27948722924888825	0.27949182849761894	0.0
