/home/WIN/cdegma/PKTFX/data/dream/lambda_01/4_2
loss	sse	Lt	Lp
664.53591	662.70137	15.53579	15.05288
567.59839	565.84988	13.41639	17.51718
528.07376	525.54419	16.96527	21.77263
492.25723	488.75626	20.01449	26.33804
461.59278	456.97334	22.23175	30.51686
433.72979	427.65506	23.96209	34.50359
405.82981	398.54469	25.00704	37.21975
381.62881	373.98986	25.56699	38.30192
364.67878	356.64862	26.17593	39.28291
347.02655	338.44380	26.84273	40.60693
333.91469	325.07485	27.15338	41.50727
319.82295	310.72066	27.49275	42.51587
309.04258	299.73157	27.82047	43.33517
299.04391	289.56880	28.04964	44.08815
289.69849	280.10515	28.24443	44.76909
279.24322	269.48915	28.50575	45.52369
271.07483	261.22871	28.68591	46.08258
263.37080	253.46056	28.83519	46.62694
254.65536	244.65896	28.99594	47.24116
246.46482	236.40615	29.11630	47.78180
238.77189	228.65186	29.22106	48.28153
231.53520	221.35509	29.32030	48.76979
224.71950	214.47836	29.40167	49.23594
218.28742	207.98738	29.47478	49.67789
213.18133	202.85858	29.51463	49.99988
207.33222	196.99268	29.58179	50.33851
201.77187	191.42773	29.63367	50.63976
196.46101	186.13006	29.66979	50.90759
192.21247	181.90210	29.70562	51.12156
187.34052	177.03850	29.74679	51.37125
183.43046	173.15726	29.75385	51.55706
178.93405	168.67655	29.80016	51.77035
174.61376	164.39423	29.82215	51.94997
171.15780	160.95485	29.85326	52.11208
167.82625	157.64696	29.84609	52.27640
163.35940	153.19142	29.87831	52.49041
160.29862	150.14505	29.87508	52.62868
156.75694	146.61828	29.89585	52.75985
153.34269	143.23485	29.89898	52.86230
150.04877	139.97875	29.90118	52.94293
146.87075	136.82982	29.90837	53.03042
143.81918	133.80099	29.90340	53.12323
141.34532	131.35514	29.90062	53.18696
138.46789	128.50797	29.90227	53.25684
135.69169	125.75968	29.87693	53.32282
133.43236	123.52522	29.87257	53.36304
130.80803	120.92797	29.85181	53.41509
128.26249	118.41043	29.82240	53.47136
126.19763	116.36958	29.81177	53.52171
123.78773	113.98835	29.79059	53.58189
121.83015	112.06138	29.76732	53.61479
119.92292	110.17843	29.75531	53.63717
117.68879	107.98649	29.72556	53.65343
115.51961	105.84960	29.69889	53.67585
113.74196	104.11432	29.68449	53.67042
111.67022	102.08797	29.65266	53.67193
109.99597	100.43541	29.63378	53.67365
108.34631	98.81587	29.61898	53.67138
106.73148	97.23805	29.58334	53.66474
105.15485	95.68816	29.56521	53.67707
103.30748	93.88157	29.52580	53.67575
101.50493	92.11066	29.50383	53.66262
100.03137	90.67544	29.45949	53.64757
98.59054	89.26383	29.42465	53.63761
96.61955	87.33674	29.39435	53.61359
95.24717	85.99788	29.34079	53.60856
93.63027	84.42476	29.30249	53.59750
92.05627	82.88402	29.26269	53.59947
90.52416	81.38109	29.22274	53.60358
89.26741	80.15899	29.18240	53.60259
88.03796	78.96081	29.14527	53.60370
86.58452	77.55179	29.10002	53.60204
85.40402	76.39950	29.07053	53.60079
84.23823	75.27750	29.01991	53.60383
82.87619	73.95181	28.98101	53.60755
81.53347	72.65017	28.94326	53.60454
80.21691	71.38493	28.88006	53.59962
79.14728	70.34662	28.84277	53.59045
77.88115	69.12626	28.78925	53.57705
76.84898	68.12132	28.76323	53.57299
75.63009	66.95054	28.69691	53.56092
74.43395	65.79971	28.65192	53.53949
73.26198	64.67249	28.60643	53.51824
72.11488	63.56849	28.55121	53.49915
71.17698	62.66427	28.51321	53.49343
70.06978	61.60278	28.44839	53.47960
69.16258	60.73170	28.41440	53.45797
68.26722	59.87880	28.36102	53.43571
67.21518	58.86938	28.31311	53.41627
66.18631	57.88357	28.26660	53.38486
65.17177	56.91649	28.21083	53.35489
64.33809	56.12076	28.17311	53.32086
63.35274	55.18510	28.11605	53.28982
62.39504	54.27096	28.06400	53.24944
61.44854	53.36805	28.02129	53.20721
60.67014	52.63261	27.97399	53.17053
59.90564	51.90572	27.93431	53.13576
58.99927	51.04803	27.88370	53.08817
58.11542	50.20991	27.82342	53.04926
57.39249	49.52177	27.78830	53.01337
56.67627	48.84427	27.74320	52.97659
55.83079	48.04113	27.70489	52.92605
55.14392	47.39054	27.63894	52.89262
54.46417	46.74250	27.61198	52.84882
53.65943	45.98238	27.55488	52.79968
53.00148	45.36237	27.50575	52.75931
52.34965	44.74281	27.47656	52.71788
51.58638	44.02317	27.41403	52.67201
50.83268	43.31211	27.36682	52.61826
50.21548	42.72952	27.32278	52.57311
49.60952	42.15550	27.28086	52.52640
49.00888	41.59194	27.24016	52.47228
48.29850	40.92804	27.17339	52.41513
47.49048	40.16413	27.12820	52.34017
46.69662	39.42384	27.05944	52.26539
45.91832	38.69056	27.00582	52.18967
45.26342	38.07328	26.96064	52.12745
44.61724	37.46997	26.91644	52.06344
43.97949	36.87840	26.85753	51.99342
43.36336	36.29575	26.81505	51.92851
42.74681	35.72291	26.76825	51.86047
42.14458	35.16041	26.71930	51.78917
41.55414	34.60533	26.67642	51.72562
40.97510	34.06628	26.62633	51.66126
40.49870	33.61427	26.60742	51.61034
39.93248	33.08689	26.55702	51.54975
39.38094	32.57125	26.51387	51.49226
38.83327	32.06302	26.46683	51.43018
38.29871	31.56259	26.43096	51.37422
37.85887	31.15514	26.38988	51.32437
37.33916	30.66735	26.35833	51.27227
36.74612	30.11429	26.30590	51.21311
36.24868	29.64775	26.27231	51.15921
35.75419	29.18593	26.22690	51.10810
35.35116	28.81208	26.19606	51.06068
34.95244	28.43832	26.16705	51.01577
34.55515	28.07492	26.12768	50.96899
34.09074	27.64229	26.08774	50.91700
33.63143	27.20989	26.05775	50.86644
33.17557	26.79083	26.01257	50.80852
32.73264	26.37537	25.98063	50.75388
32.36307	26.03753	25.94200	50.70750
31.93123	25.63770	25.90672	50.65463
31.50274	25.24094	25.86269	50.60458
31.08246	24.84884	25.83151	50.55412
30.66639	24.46793	25.78701	50.49953
30.25869	24.09109	25.74928	50.44573
29.85658	23.71721	25.71825	50.39534
29.52823	23.41380	25.68242	50.34876
29.13542	23.05094	25.65166	50.29804
28.75236	22.69487	25.61050	50.24874
28.43279	22.40378	25.57623	50.20801
28.05828	22.05574	25.54274	50.15972
27.69100	21.71591	25.50880	50.11401
27.32620	21.37945	25.47070	50.07337
26.96907	21.05314	25.42814	50.02390
26.61465	20.72462	25.39761	49.98365
26.26698	20.40288	25.36059	49.94490
25.92277	20.08741	25.32101	49.90199
25.58718	19.77323	25.28660	49.86418
25.30745	19.51621	25.25996	49.83055
25.03374	19.26557	25.22821	49.79593
24.76552	19.01668	25.20113	49.76517
24.44470	18.71970	25.16650	49.72803
24.12903	18.42951	25.12571	49.68995
23.86982	18.19002	25.09939	49.65587
23.61099	17.94896	25.07666	49.62608
23.36310	17.72127	25.03805	49.60054
23.11273	17.48798	25.02096	49.57312
22.81823	17.21752	24.98574	49.53686
22.57457	16.99369	24.94898	49.51279
22.28877	16.72533	24.93378	49.47929
22.05276	16.50981	24.90067	49.44869
21.81976	16.29619	24.87769	49.41817
21.59118	16.08122	24.85636	49.39478
21.32064	15.82861	24.83247	49.36144
21.09598	15.62550	24.79180	49.34060
20.83038	15.37896	24.76666	49.30623
20.61212	15.17598	24.74727	49.28146
20.35103	14.93943	24.70753	49.24430
20.09744	14.70434	24.68320	49.21779
19.84822	14.47379	24.65074	49.19119
