	P1	P2	P3	P4
T1	0.7980335284094141	0.4771549489314182	-0.27002255989135676	0.28253593534624516
T2	0.13523227424700762	-2.249472599163241	-7.179563166466461e-6	-0.41790346644215387
T3	-0.030469902805661253	-0.39902682327308403	0.169716217769606	0.3830770262012464
T4	-0.17272735235517517	-1.5789309800491869	-0.7079886470261113	0.06517304714458272
P1	-0.0	-1.4431624315124794	0.09547178852224227	-0.3285992299927908
P2	-0.0012498320027097929	0.0	-0.06617414118507446	-0.13835493825990683
P3	-0.24236103014212146	-2.2155818469922886	-0.0	0.09373733560206558
P4	-0.0027438289199345307	0.5712383533280638	-0.016779990306981536	0.0
