	r	p	ψ
T1	1.0	1.0	0.6729663625330689
T2	1.0	1.0	0.37659986325000494
T3	1.0	1.0	0.7432417133386385
T4	0.0003960554228840846	0.0004974971923994518	0.00011693358727684585
P1	1.0	1.0	1.0
P2	1.0	1.0	1.0
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.34271813488435815	0.34271796759842005	0.0
O2	0.7953101551436091	0.7954844406244969	0.0
O3	0.029425861774758956	0.03267016316496732	0.0
O4	0.5879402104787941	0.587946076718653	0.0
