loss	sse	Lt	Lp	epoch	time
10693368.86608	10674617.96451	21306.56096	14378.36824	49	2020-01-30T04:40:45.901
10502177.81070	10483604.94292	21295.48713	14379.92337	50	2020-01-30T05:01:33.901
10316731.63602	10298333.91047	21284.29782	14381.42700	51	2020-01-30T05:22:14.652
10136801.20724	10118575.10484	21272.99322	14382.87957	52	2020-01-30T05:42:50.481
9962184.71169	9944127.49654	21261.57398	14384.29261	53	2020-01-30T06:03:25.038
9792706.17493	9774815.18768	21250.04071	14385.66203	54	2020-01-30T06:24:03.787
9628211.48988	9610484.11612	21238.39351	14386.98222	55	2020-01-30T06:44:45.744
9468565.40086	9450998.87076	21226.63259	14388.25699	56	2020-01-30T07:05:14.164
9313648.12274	9296239.73835	21214.75815	14389.48805	57	2020-01-30T07:26:12.905
9163353.67737	9146099.84579	21202.77052	14390.68292	58	2020-01-30T07:46:56.42
9017584.79059	9000482.39866	21190.67020	14391.83280	59	2020-01-30T08:07:38.758
8876252.03298	8859298.06629	21178.45801	14392.93010	60	2020-01-30T08:28:17.93
8739271.06134	8722462.41795	21166.13534	14393.99760	61	2020-01-30T08:48:56.738
8606558.96854	8589893.49964	21153.70340	14395.02480	62	2020-01-30T09:09:17.807
8478033.88833	8461509.51278	21141.16327	14396.02005	63	2020-01-30T09:29:46.071
8353612.96683	8337226.68058	21128.51639	14396.97428	64	2020-01-30T09:50:40.552
8233208.52318	8216957.25491	21115.76440	14397.88573	65	2020-01-30T10:11:00.061
8116726.30116	8100607.73900	21102.90910	14398.74907	66	2020-01-30T10:32:13.974
8004066.02318	7988077.35822	21089.95325	14399.57039	67	2020-01-30T10:53:12.292
7895117.83077	7879256.84276	21076.90010	14400.35518	68	2020-01-30T11:13:53.086
7789763.60199	7774027.56590	21063.75313	14401.09488	69	2020-01-30T11:34:30.989
7687874.17877	7672260.98786	21050.51625	14401.78663	70	2020-01-30T11:55:08.441
7589311.36840	7573818.59416	21037.19304	14402.43820	71	2020-01-30T12:15:44.791
7493927.49898	7478552.24640	21023.78804	14403.06479	72	2020-01-30T12:36:32.349
7401566.00706	7386305.18744	21010.30561	14403.66617	73	2020-01-30T12:57:51.02
7312062.34973	7296913.45730	20996.74948	14404.24061	74	2020-01-30T13:18:25.77
7225247.71548	7210207.85406	20983.12452	14404.78379	75	2020-01-30T13:39:24.573
7140949.69701	7126016.50662	20969.43583	14405.30598	76	2020-01-30T13:59:55.441
7058995.78394	7044167.87387	20955.68801	14405.80486	77	2020-01-30T14:20:36.702
6979219.20616	6964494.17626	20941.88671	14406.27564	78	2020-01-30T14:40:49.207
6901459.35047	6886834.95565	20928.03770	14406.72636	79	2020-01-30T15:01:45.166
6825565.55902	6811040.59127	20914.14733	14407.16049	80	2020-01-30T15:22:41.019
6751402.71141	6736975.67993	20900.22190	14407.57613	81	2020-01-30T15:43:16.215
6678852.66332	6664521.79561	20886.26893	14407.96781	82	2020-01-30T16:03:43.043
6607816.63434	6593579.69169	20872.29490	14408.35049	83	2020-01-30T16:24:41.312
6538215.24795	6524070.46291	20858.30707	14408.73953	84	2020-01-30T16:44:54.213
6469990.73230	6455935.71653	20844.31235	14409.12721	85	2020-01-30T17:05:45.102
6403103.49274	6389136.56714	20830.31828	14409.51965	86	2020-01-30T17:26:22.6
6337532.42757	6323651.68095	20816.33195	14409.91752	87	2020-01-30T17:47:07.662
6273270.71036	6259474.28290	20802.35993	14410.31360	88	2020-01-30T18:07:52.326
6210323.29719	6196608.58533	20788.40898	14410.72063	89	2020-01-30T18:28:17.41
6148700.30745	6135065.82953	20774.48613	14411.13818	90	2020-01-30T18:49:14.864
6088415.53822	6074860.29571	20760.59747	14411.57044	91	2020-01-30T19:10:32.783
6029482.55429	6016005.46571	20746.74901	14412.00220	92	2020-01-30T19:31:25.837
5971911.49929	5958510.82316	20732.94596	14412.44486	93	2020-01-30T19:52:15.319
5915704.78661	5902379.29386	20719.19323	14412.90055	94	2020-01-30T20:13:03.284
5860856.57099	5847605.47537	20705.49578	14413.37188	95	2020-01-30T20:34:02.494
5807353.46378	5794174.79024	20691.85725	14413.84609	96	2020-01-30T20:55:06.904
5755170.98108	5742063.41759	20678.28081	14414.33150	97	2020-01-30T21:15:14.711
5704277.37894	5691238.98396	20664.76873	14414.84355	98	2020-01-30T21:35:00.604
5654632.45967	5641661.75661	20651.32253	14415.36878	99	2020-01-30T21:54:47.537
5606191.41405	5593286.22828	20637.94358	14415.90347	100	2020-01-30T22:14:26.285
5558904.76249	5546062.99961	20624.63293	14416.45088	101	2020-01-30T22:34:16.471
5512719.81169	5499940.51521	20611.39155	14417.00956	102	2020-01-30T22:53:40.436
5467584.02682	5454866.90568	20598.21985	14417.56926	103	2020-01-30T23:12:51.744
5423448.53714	5410791.54436	20585.11794	14418.12754	104	2020-01-30T23:32:18.59
5380264.44778	5367666.34962	20572.08593	14418.69180	105	2020-01-30T23:52:02.836
5337986.17322	5325446.75140	20559.12304	14419.25955	106	2020-01-31T00:11:25.239
5296573.83188	5284092.16632	20546.22735	14419.82860	107	2020-01-31T00:30:33.439
5255991.11553	5243566.22370	20533.39750	14420.40363	108	2020-01-31T00:50:00.878
5216205.49818	5203836.68902	20520.63238	14420.97724	109	2020-01-31T01:09:22.573
5177188.64335	5164875.07469	20507.92980	14421.54269	110	2020-01-31T01:28:26.758
5138915.14905	5126656.00220	20495.28888	14422.10412	111	2020-01-31T01:47:21.876
5101361.86567	5089156.49000	20482.70867	14422.65880	112	2020-01-31T02:07:01.718
5064507.62955	5052355.08011	20470.18648	14423.20156	113	2020-01-31T02:26:36.779
5028331.35481	5016231.10678	20457.71981	14423.73258	114	2020-01-31T02:45:56.698
4992812.62208	4980764.03749	20445.30668	14424.25373	115	2020-01-31T03:05:12.656
4957930.28798	4945932.99318	20432.94684	14424.76303	116	2020-01-31T03:24:43.531
4923662.63381	4911716.32472	20420.63768	14425.25789	117	2020-01-31T03:44:21.921
4889986.93448	4878091.59320	20408.37623	14425.74282	118	2020-01-31T04:03:31.216
4856880.28700	4845035.73300	20396.15985	14426.21754	119	2020-01-31T04:23:02.471
4824319.48517	4812525.38133	20383.98821	14426.68099	120	2020-01-31T04:42:10.929
4792281.18573	4780537.34068	20371.86341	14427.13611	121	2020-01-31T05:01:24.97
4760743.07298	4749049.12605	20359.77981	14427.58276	122	2020-01-31T05:20:39.99
4729683.70521	4718039.52700	20347.73522	14428.01943	123	2020-01-31T05:39:50.645
4699083.48843	4687489.04668	20335.73245	14428.44573	124	2020-01-31T05:59:35.02
4668924.88693	4657380.21505	20323.76706	14428.86568	125	2020-01-31T06:19:12.243
4639193.22216	4627697.74399	20311.83474	14429.27701	126	2020-01-31T06:39:19.645
4609874.42376	4598428.48120	20299.93609	14429.68060	127	2020-01-31T06:58:42.785
4580958.58976	4569561.21068	20288.06997	14430.07705	128	2020-01-31T07:17:51.602
4552435.29201	4541086.30441	20276.23853	14430.46954	129	2020-01-31T07:37:26.191
4524296.04379	4512995.34638	20264.44389	14430.85951	130	2020-01-31T07:56:48.038
4496533.01363	4485280.71871	20252.68999	14431.24501	131	2020-01-31T08:16:09.631
4469139.65803	4457935.23129	20240.98789	14431.62794	132	2020-01-31T08:35:27.537
4442108.61296	4430951.87428	20229.32901	14432.00691	133	2020-01-31T08:55:01.227
4415432.76964	4404323.64468	20217.71285	14432.38160	134	2020-01-31T09:14:40.885
4389105.88446	4378043.48526	20206.13601	14432.75368	135	2020-01-31T09:34:23.323
4363120.24760	4352104.35286	20194.59631	14433.12783	136	2020-01-31T09:53:59.532
4337468.72226	4326499.30860	20183.09541	14433.50526	137	2020-01-31T10:13:14.251
4312144.88759	4301221.67979	20171.63754	14433.88672	138	2020-01-31T10:32:27.178
4287142.97211	4276265.20114	20160.22205	14434.26838	139	2020-01-31T10:51:20.518
4262456.29194	4251624.14159	20148.85070	14434.64910	140	2020-01-31T11:10:46.446
4238081.16253	4227293.35316	20137.52172	14435.03135	141	2020-01-31T11:29:57.694
4214011.54386	4203268.31694	20126.23727	14435.41517	142	2020-01-31T11:49:11.59
4190244.45361	4179545.02682	20114.99039	14435.79938	143	2020-01-31T12:08:45.519
4166775.05645	4156119.95983	20103.78499	14436.18342	144	2020-01-31T12:28:43.221
4143602.06445	4132989.84932	20092.62071	14436.56854	145	2020-01-31T12:49:08.462
4120719.36960	4110151.64306	20081.50405	14436.95455	146	2020-01-31T13:09:34.052
4098127.63316	4087602.24384	20070.42717	14437.33991	147	2020-01-31T13:30:01.041
4075820.10612	4065338.54621	20059.39361	14437.72737	148	2020-01-31T13:50:53.464
4053799.15483	4043357.19818	20048.39073	14438.11633	149	2020-01-31T14:11:21.035
4032054.19551	4021654.77484	20037.43716	14438.50349	150	2020-01-31T14:31:57.237
4010591.57787	4000227.52050	20026.51322	14438.89715	151	2020-01-31T14:53:17.23
3989395.06448	3979071.77173	20015.63360	14439.29338	152	2020-01-31T15:14:25.572
3968469.53910	3958183.43889	20004.77570	14439.69338	153	2020-01-31T15:35:46.207
3947801.05929	3937558.75532	19993.97151	14440.08878	154	2020-01-31T15:56:25.965
3927394.83963	3917193.61261	19983.20107	14440.48759	155	2020-01-31T16:17:56.39
3907241.38914	3897084.25089	19972.47876	14440.88600	156	2020-01-31T16:38:34.38
3887343.04103	3877226.73116	19961.79146	14441.28737	157	2020-01-31T16:59:23.946
3867692.26768	3857617.26157	19951.13773	14441.69127	158	2020-01-31T17:20:17.691
3848285.82560	3838251.97184	19940.52348	14442.09660	159	2020-01-31T17:41:01.738
3829119.84604	3819126.98088	19929.95256	14442.50019	160	2020-01-31T18:02:00.439
3810193.85173	3800238.27809	19919.42928	14442.90313	161	2020-01-31T18:22:36.59
3791512.47000	3781581.90055	19908.96145	14443.30400	162	2020-01-31T18:43:06.526
3773098.90829	3763153.37582	19898.53263	14443.71004	163	2020-01-31T19:04:08.28
3754880.04931	3744949.06874	19888.16821	14444.11155	164	2020-01-31T19:24:59.058
3736815.20406	3726963.75261	19877.82659	14444.51915	165	2020-01-31T19:45:55.03
3719000.20025	3709193.75800	19867.54127	14444.92224	166	2020-01-31T20:06:13.968
3701426.94710	3691634.45616	19857.32109	14445.32357	167	2020-01-31T20:26:58.145
3684047.96280	3674281.04008	19847.13945	14445.72959	168	2020-01-31T20:47:41.522
3666859.13374	3657129.70070	19837.01167	14446.12807	169	2020-01-31T21:08:36.813
3649859.56740	3640175.45094	19826.91617	14446.52940	170	2020-01-31T21:29:17.25
3633055.95960	3623414.51390	19816.87098	14446.92938	171	2020-01-31T21:50:09.328
3616448.97659	3606842.43325	19806.87087	14447.33086	172	2020-01-31T22:11:10.025
3600033.46898	3590455.06000	19796.91844	14447.73282	173	2020-01-31T22:31:56.156
3583812.65040	3574248.56023	19787.01763	14448.13276	174	2020-01-31T22:52:50.895
3567782.56263	3558218.33192	19777.16468	14448.53859	175	2020-01-31T23:13:44.185
3551930.69684	3542361.33961	19767.35723	14448.93571	176	2020-01-31T23:34:36.036
3536143.99801	3526672.45814	19757.58774	14449.34241	177	2020-01-31T23:54:56.205
3520580.95603	3511148.82378	19747.88442	14449.74279	178	2020-02-01T00:15:27.306
3505215.33496	3495786.49219	19738.23479	14450.14043	179	2020-02-01T00:36:32.812
3489985.17157	3480581.17135	19728.62581	14450.54379	180	2020-02-01T00:57:16.346
3474906.02290	3465530.13839	19719.07378	14450.93994	181	2020-02-01T01:18:22.357
3459956.31255	3450628.99503	19709.56329	14451.34336	182	2020-02-01T01:39:12.25
3445162.32594	3435875.09327	19700.09734	14451.74301	183	2020-02-01T02:00:13.428
3430522.39227	3421264.82537	19690.68151	14452.14520	184	2020-02-01T02:21:12.222
3416035.10598	3406794.96265	19681.30597	14452.54958	185	2020-02-01T02:42:00.352
3401708.82192	3392462.86299	19671.97873	14452.94733	186	2020-02-01T03:03:01.738
3387494.96448	3378264.65053	19662.70898	14453.35374	187	2020-02-01T03:23:27.637
3373411.98391	3364198.74669	19653.49952	14453.75147	188	2020-02-01T03:44:07.898
3359401.60518	3350260.93629	19644.34777	14454.15869	189	2020-02-01T04:04:35.579
3345556.74576	3336449.55222	19635.24841	14454.56168	190	2020-02-01T04:25:07.786
3331862.76863	3322761.79857	19626.19763	14454.96160	191	2020-02-01T04:45:53.491
3318286.19449	3309194.48929	19617.19159	14455.36681	192	2020-02-01T05:06:40.098
3304832.21441	3295746.30863	19608.21942	14455.76118	193	2020-02-01T05:27:37.006
3291443.01926	3282413.52641	19599.29922	14456.16441	194	2020-02-01T05:48:13.291
3278183.41732	3269195.11318	19590.41530	14456.56290	195	2020-02-01T06:09:30.445
3265049.39017	3256088.21530	19581.57963	14456.96482	196	2020-02-01T06:30:28.856
3252036.08194	3243090.83220	19572.77896	14457.36749	197	2020-02-01T06:51:20.311
3239143.41493	3230201.33912	19564.00867	14457.76432	198	2020-02-01T07:12:21.231
3226361.31981	3217416.87978	19555.29201	14458.16796	199	2020-02-01T07:33:18.747
3213686.67262	3204737.02316	19546.60780	14458.56037	200	2020-02-01T07:53:47.192
