loss	sse	Lt	Lp	epoch	time
120703.58246	118740.45438	1700.61389	170.77766	1	2019-12-16T11:46:35.55
104124.09859	97537.51066	5157.15640	196.69728	4	2019-12-16T12:05:00.421
93952.62562	82576.26828	7755.73019	244.29463	7	2019-12-16T12:24:04.164
87140.08605	73094.36615	9442.43075	249.62065	10	2019-12-16T12:42:56.392
81752.32135	66505.70586	10525.55478	240.34811	13	2019-12-16T13:02:01.847
77541.56712	61702.43123	11265.88157	229.92339	16	2019-12-16T13:20:10.895
74147.31312	57928.23575	11811.20472	221.88808	19	2019-12-16T13:39:02.447
71356.90671	54851.01156	12222.30015	216.32927	22	2019-12-16T13:57:12.306
69050.59541	52358.18423	12525.56581	211.97741	25	2019-12-16T14:15:28.067
67085.84558	50339.33895	12742.84421	207.42028	28	2019-12-16T14:34:05.233
65419.88091	48678.36582	12901.34347	203.37952	31	2019-12-16T14:52:04.27
63976.63530	47257.12585	13023.97526	200.05024	34	2019-12-16T15:10:57.738
62731.39794	46014.22018	13122.98505	197.80110	37	2019-12-16T15:29:20.863
61644.52381	44924.98162	13205.27788	196.20140	40	2019-12-16T15:48:11.228
60692.70360	43970.83851	13275.71548	194.94386	43	2019-12-16T16:06:57.994
59848.40434	43123.05860	13338.36416	194.02429	46	2019-12-16T16:25:21.844
59102.66668	42361.30449	13395.87504	193.40088	49	2019-12-16T16:43:46.194
58436.66553	41676.38746	13448.95671	193.00444	52	2019-12-16T17:03:04.973
57839.94336	41059.84591	13498.31481	192.78321	55	2019-12-16T17:21:33.971
57305.07938	40498.52380	13544.46973	192.72238	58	2019-12-16T17:41:01.471
56820.86232	39986.97638	13587.30466	192.76777	61	2019-12-16T17:59:48.089
56379.36136	39521.50532	13627.06669	192.85808	64	2019-12-16T18:18:02.353
55976.17902	39094.40378	13664.28690	193.01018	67	2019-12-16T18:35:52.615
55604.67711	38700.88138	13699.17246	193.14817	70	2019-12-16T18:53:34.976
55259.09695	38337.50705	13732.14736	193.26304	73	2019-12-16T19:11:54.239
54945.41110	37997.28358	13763.68159	193.57632	76	2019-12-16T19:30:49.223
54649.05889	37677.66038	13793.91439	193.84325	79	2019-12-16T19:48:52.883
54377.96048	37376.55478	13822.99719	194.23626	82	2019-12-16T20:07:27.835
54121.25142	37095.88072	13849.96045	194.55351	85	2019-12-16T20:26:01.018
53881.48307	36834.76047	13875.43837	194.87132	88	2019-12-16T20:43:35.875
53654.21728	36585.13716	13899.43570	195.19340	91	2019-12-16T21:01:57.9
53441.76000	36352.63189	13921.88155	195.50669	94	2019-12-16T21:20:45.796
53242.97431	36130.62200	13942.99579	195.89786	97	2019-12-16T21:39:49.485
53054.31532	35920.12525	13962.22247	196.30235	100	2019-12-16T21:58:08.12
52875.69060	35722.87370	13979.30925	196.66993	103	2019-12-16T22:17:01.465
52704.88995	35534.18342	13995.14272	197.08018	106	2019-12-16T22:35:00.189
52545.14117	35358.24405	14009.90358	197.41051	109	2019-12-16T22:54:30.889
52390.75648	35187.97412	14023.53368	197.79110	112	2019-12-16T23:13:15.646
52244.89411	35026.48562	14036.06219	198.19430	115	2019-12-16T23:31:45.869
52101.42414	34872.55461	14047.53279	198.55476	118	2019-12-16T23:50:21.844
51968.91881	34724.03907	14058.28025	198.99012	121	2019-12-17T00:08:43.619
51840.06951	34584.20379	14068.59117	199.37049	124	2019-12-17T00:27:26.484
51714.50052	34453.45709	14079.11575	199.61102	127	2019-12-17T00:46:21.261
51598.05885	34323.77826	14089.59739	199.96495	130	2019-12-17T01:04:56.163
51482.73103	34196.22317	14099.87337	200.30254	133	2019-12-17T01:23:23.467
51375.80596	34074.43008	14109.50752	200.71411	136	2019-12-17T01:42:16.395
51265.67587	33958.56487	14118.09739	201.01837	139	2019-12-17T02:00:48.959
51166.36739	33848.05504	14125.98411	201.40900	142	2019-12-17T02:19:42.947
51066.94855	33739.53520	14133.93416	201.70067	145	2019-12-17T02:38:01.763
50971.95412	33636.48111	14141.30907	201.98538	148	2019-12-17T02:56:19.044
50881.82776	33534.74443	14148.04408	202.38444	151	2019-12-17T03:14:49.335
50795.41867	33438.44715	14153.78777	202.75206	154	2019-12-17T03:33:30.551
50710.59481	33346.81328	14158.70099	203.11398	157	2019-12-17T03:52:07.79
50625.19022	33258.55129	14163.91139	203.34554	160	2019-12-17T04:10:20.068
50546.60903	33170.29842	14169.54207	203.76365	163	2019-12-17T04:28:34.033
50468.63165	33084.06934	14174.73244	204.12111	166	2019-12-17T04:47:42.381
50394.89637	33002.95919	14178.85855	204.47253	169	2019-12-17T05:06:24.468
50319.68928	32924.77005	14182.60838	204.76692	172	2019-12-17T05:24:33.458
50250.92297	32847.71783	14186.68182	205.13787	175	2019-12-17T05:42:28.645
50183.47231	32771.31922	14190.31347	205.50615	178	2019-12-17T06:00:50.597
50113.76398	32698.41505	14193.53696	205.80340	181	2019-12-17T06:19:54.104
50049.97216	32629.39017	14196.53091	206.14510	184	2019-12-17T06:38:17.423
49984.17373	32561.61006	14199.09404	206.44040	187	2019-12-17T06:57:49.737
49921.64631	32496.23396	14202.03843	206.71837	190	2019-12-17T07:17:08.175
49861.64604	32431.64924	14205.39876	207.00921	193	2019-12-17T07:36:46.662
49802.16302	32369.00957	14208.52235	207.30622	196	2019-12-17T07:55:21.802
49744.96407	32306.76423	14212.00933	207.64590	199	2019-12-17T08:13:24.675
49690.00022	32245.55130	14215.31301	207.96487	202	2019-12-17T08:31:30.919
49635.63570	32186.37649	14217.36158	208.28603	205	2019-12-17T08:50:23.589
49581.95215	32128.34152	14219.52223	208.64352	208	2019-12-17T09:09:07.667
49527.28939	32073.31673	14221.95356	208.91383	211	2019-12-17T09:27:13.408
49476.57774	32019.75915	14224.30350	209.17958	214	2019-12-17T09:46:07.752
49429.85792	31965.32522	14226.64886	209.52670	217	2019-12-17T10:04:15.365
49379.31899	31913.04762	14228.31084	209.82319	220	2019-12-17T10:22:31.467
49329.62397	31864.39258	14230.05342	210.06230	223	2019-12-17T10:41:55.397
49280.94023	31816.19805	14232.46042	210.27223	226	2019-12-17T11:01:06.527
49239.91771	31765.08584	14234.95965	210.62103	229	2019-12-17T11:20:56.488
49193.97718	31718.37491	14236.40942	210.90981	232	2019-12-17T11:39:54.248
49149.53730	31672.26479	14238.28687	211.19571	235	2019-12-17T11:58:49.844
