loss	sse	Lt	Lp	epoch	time
21357359.81735	21351289.60078	21268.66059	14383.62143	49	2020-02-11T04:46:58.989
20927559.58975	20921494.44396	21257.55430	14385.51359	50	2020-02-11T05:08:07.994
20509370.30629	20503310.23718	21246.34352	14387.37125	51	2020-02-11T05:29:37.853
20102576.19821	20096521.19989	21235.02614	14389.18884	52	2020-02-11T05:51:04.712
19707024.29568	19700974.38323	21223.60011	14390.95333	53	2020-02-11T06:12:19.798
19322614.65689	19316569.89255	21212.06348	14392.66360	54	2020-02-11T06:32:50.692
18949290.89051	18943251.33677	21200.41435	14394.32785	55	2020-02-11T06:53:16.407
18587030.66799	18580996.48007	21188.65097	14395.93821	56	2020-02-11T07:14:04.748
18235836.88041	18229808.18068	21176.77167	14397.50431	57	2020-02-11T07:33:54.35
17895728.75654	17889705.66265	21164.77494	14399.02529	58	2020-02-11T07:53:56.135
17566733.43188	17560716.08000	21152.65944	14400.49392	59	2020-02-11T08:13:56.706
17248878.06433	17242866.47331	21140.42400	14401.90322	60	2020-02-11T08:33:41.476
16942181.76020	16936176.06179	21128.06767	14403.25220	61	2020-02-11T08:53:36.662
16646648.50901	16640648.86916	21115.58976	14404.53415	62	2020-02-11T09:13:51.968
16362260.13195	16356266.71356	21102.98984	14405.74601	63	2020-02-11T09:33:56.907
16088969.53350	16082982.48294	21090.26778	14406.88928	64	2020-02-11T09:53:50.506
15826694.41830	15820713.81118	21077.42382	14407.96129	65	2020-02-11T10:13:49.638
