loss	sse	Lt	Lp	epoch	time
127045.81170	126869.68360	26.13523	56.82472	1	2019-12-16T19:08:40.381
126271.29814	126202.47389	100.10719	68.69345	4	2019-12-16T19:47:30.978
125414.69684	125363.18767	170.53240	134.74494	7	2019-12-16T20:26:42.179
124256.17307	124071.00039	237.62262	215.42512	10	2019-12-16T21:05:59.13
122648.99294	121167.70626	300.24364	316.06494	13	2019-12-16T21:46:13.482
120556.10200	119718.49613	351.23248	340.92977	16	2019-12-16T22:26:34.497
118619.54873	117690.62619	394.84746	383.37862	19	2019-12-16T23:06:35.899
116998.15599	116200.59769	424.92362	402.83831	22	2019-12-16T23:46:33.604
115430.13392	114520.61367	450.82815	443.35068	25	2019-12-17T00:26:56.934
113920.40753	112767.80368	472.68743	485.31920	28	2019-12-17T01:06:58.46
112761.55830	111632.11004	487.09848	516.25723	31	2019-12-17T01:46:39.359
111593.37384	110438.79468	496.54558	542.92859	34	2019-12-17T02:26:27.153
110756.17487	109602.89204	502.51951	559.77385	37	2019-12-17T03:06:06.998
109862.39929	108756.01286	509.25938	582.34985	40	2019-12-17T03:45:57.597
109197.27000	107961.26255	515.96682	607.31166	43	2019-12-17T04:25:37.557
108525.09682	107345.64576	520.83449	626.08005	46	2019-12-17T05:05:31.475
107897.09095	106733.66122	525.89485	646.77310	49	2019-12-17T05:45:42.154
107349.58557	106160.17565	531.29155	667.69075	52	2019-12-17T06:25:09.043
106832.24007	105572.24114	537.32444	690.24189	55	2019-12-17T07:05:55.332
106294.96456	105067.27796	543.24541	710.70229	58	2019-12-17T07:46:50.411
105779.69589	104495.93458	550.04557	734.32456	61	2019-12-17T08:25:58.421
105242.06482	103986.89619	556.77938	756.59873	64	2019-12-17T09:05:24.59
104814.26661	103458.29565	563.64143	779.97670	67	2019-12-17T09:45:09.903
104345.46809	102959.68927	570.27633	803.19310	70	2019-12-17T10:25:31.464
103902.27424	102468.85183	576.64308	826.44931	73	2019-12-17T11:05:35.941
103470.13224	102009.63520	582.41721	848.92800	76	2019-12-17T11:45:33.313
103073.59120	101562.63393	587.64686	870.77215	79	2019-12-17T12:25:56.637
102688.22554	101150.67343	592.27818	891.40986	82	2019-12-17T13:06:31.974
102300.22925	100752.32678	596.30979	911.62529	85	2019-12-17T13:47:15.593
101921.97169	100388.49473	599.61837	930.88290	88	2019-12-17T14:27:55.093
